row_idx,tick_idx,timestamp_ms,was_skipped_day,fps,fast_ms,t_sus_ms,t_render_ms,t_ui_ms,largest_slice_job,largest_slice_stage,largest_slice_substage,largest_slice_path,largest_slice_ms,sus_sim_p95_300,sus_sim_max_300,over_1ms_count_300,j_season_refresh_ms,j_season_refresh_slices,j_season_refresh_skip,j_enum_atlas_upload_ms,j_enum_atlas_upload_slices,j_enum_atlas_upload_skip,j_ocean_currents_ms,j_ocean_currents_slices,j_ocean_currents_skip,j_refresh_climate_daily_ms,j_refresh_climate_daily_slices,j_refresh_climate_daily_skip,j_weather_refresh_ms,j_weather_refresh_slices,j_weather_refresh_skip,j_dynamic_visual_atlas_upload_ms,j_dynamic_visual_atlas_upload_slices,j_dynamic_visual_atlas_upload_skip,bd_climate_pass_a_ms,bd_climate_pass_b_ms,bd_climate_ocean_ms,bd_climate_sea_ice_ms,bd_climate_ice_bake_ms,bd_climate_transp_ms,bd_climate_total_ms,bd_climate_cells,bd_climate_partial,bd_climate_current_pass,bd_climate_progress_ratio,bd_climate_dirty_ratio,bd_climate_visited_ratio,bd_climate_pass_b_path,bd_climate_pa_pushed_cells,bd_climate_pa_total_cells,bd_climate_pa_push_ratio,bd_weather_weather_tick_ms,bd_weather_advance_ms,bd_weather_spawn_ms,bd_weather_distribute_ms,bd_weather_cyclone_ms,bd_weather_field_solve_ms,bd_weather_field_solve_total_ms,bd_weather_field_summary_ms,bd_weather_field_commit_total_ms,bd_weather_field_commit_setup_ms,bd_weather_field_commit_loop_ms,bd_weather_field_commit_dc_ms,bd_weather_field_commit_convergence_ms,bd_weather_weather_field_bake_ms,bd_weather_transp_ms,bd_weather_albedo_ms,bd_weather_veg_dyn_ms,bd_weather_cover_rebake_ms,bd_weather_veg_rebake_ms,bd_weather_feedback_ms,bd_weather_total_ms,bd_weather_fronts,bd_weather_albedo_ran,bd_weather_veg_dyn_ran,bd_weather_feedback_ran,bd_weather_begin_stage_a_ms,bd_weather_run_stage_a_slice_ms,bd_weather_stage_a_direct_ms,bd_weather_commit_stage_a_ms,bd_weather_stage_b_outer_ms,bd_weather_sync_fronts_ms,bd_weather_soak_dump_ms,bd_weather_prelude_ms,bd_weather_job_total_ms,bd_weather_job_unattributed_ms,bd_enum_atlas_axis,bd_enum_atlas_path,bd_enum_atlas_elapsed_ms,bd_enum_atlas_dirty_cells,bd_enum_atlas_dirty_pixels,bd_enum_atlas_buffer_patch_ms,bd_enum_atlas_image_ms,bd_enum_atlas_upload_ms,bd_enum_atlas_cache_valid,bd_enum_atlas_biome_pending,bd_enum_atlas_cover_pending,bd_enum_atlas_vegetation_pending,bd_sea_ice_atlas_done,bd_sea_ice_atlas_phase,bd_sea_ice_atlas_stage_name,bd_sea_ice_atlas_elapsed_ms,bd_sea_ice_atlas_reason,bd_dynamic_visual_atlas_done,bd_dynamic_visual_atlas_work_done,bd_dynamic_visual_atlas_elapsed_ms,bd_dynamic_visual_atlas_progress_ratio,bd_dynamic_visual_atlas_phase,bd_dynamic_visual_atlas_stage_name,bd_dynamic_visual_atlas_current_phase,bd_dynamic_visual_atlas_phase_cursor,bd_dynamic_visual_atlas_ticks_used,bd_dynamic_visual_atlas_total_ticks_used,bd_dynamic_visual_atlas_mask_path,bd_dynamic_visual_atlas_mask_dirty_count,bd_dynamic_visual_atlas_dirty_reason,bd_dynamic_visual_atlas_dirty_noop,bd_dynamic_visual_atlas_dirty_mask_available,bd_dynamic_visual_atlas_dirty_source,bd_dynamic_visual_atlas_max_cells_per_tick,bd_dynamic_visual_atlas_time_check_cells_per_step,bd_dynamic_visual_atlas_cpp_time_check_cells_per_step,bd_dynamic_visual_atlas_slice_budget_ms,bd_dynamic_visual_atlas_dynamic_dirty_cells,bd_dynamic_visual_atlas_dynamic_ms,bd_dynamic_visual_atlas_dynamic_prepare_ms,bd_dynamic_visual_atlas_dynamic_step_ms,bd_dynamic_visual_atlas_dynamic_finalize_ms,bd_dynamic_visual_atlas_dynamic_cells_considered,bd_dynamic_visual_atlas_dynamic_total_cells,bd_dynamic_visual_atlas_dynamic_pixels_written,bd_dynamic_visual_atlas_dynamic_cpp_calls,bd_dynamic_visual_atlas_dynamic_gd_calls,bd_dynamic_visual_atlas_dynamic_empty_calls,bd_dynamic_visual_atlas_dynamic_source,bd_dynamic_visual_atlas_dynamic_path,bd_dynamic_visual_atlas_dynamic_fallback_reason,bd_dynamic_visual_atlas_ecology_dirty_cells,bd_dynamic_visual_atlas_ecology_ms,bd_dynamic_visual_atlas_ecology_prepare_ms,bd_dynamic_visual_atlas_ecology_step_ms,bd_dynamic_visual_atlas_ecology_finalize_ms,bd_dynamic_visual_atlas_ecology_cells_considered,bd_dynamic_visual_atlas_ecology_total_cells,bd_dynamic_visual_atlas_ecology_pixels_written,bd_dynamic_visual_atlas_ecology_cpp_calls,bd_dynamic_visual_atlas_ecology_gd_calls,bd_dynamic_visual_atlas_ecology_empty_calls,bd_dynamic_visual_atlas_ecology_source,bd_dynamic_visual_atlas_ecology_path,bd_dynamic_visual_atlas_ecology_fallback_reason,bd_dynamic_visual_atlas_smooth_dirty_cells,bd_dynamic_visual_atlas_smooth_ms,bd_dynamic_visual_atlas_smooth_prepare_ms,bd_dynamic_visual_atlas_smooth_step_ms,bd_dynamic_visual_atlas_smooth_finalize_ms,bd_dynamic_visual_atlas_smooth_cells_considered,bd_dynamic_visual_atlas_smooth_pixels_written,bd_dynamic_visual_atlas_smooth_cpp_calls,bd_dynamic_visual_atlas_smooth_gd_calls,bd_dynamic_visual_atlas_smooth_empty_calls,bd_dynamic_visual_atlas_ice_dirty_cells,bd_dynamic_visual_atlas_ice_ms,bd_dynamic_visual_atlas_ice_prepare_ms,bd_dynamic_visual_atlas_ice_step_ms,bd_dynamic_visual_atlas_ice_finalize_ms,bd_dynamic_visual_atlas_ice_cells_considered,bd_dynamic_visual_atlas_ice_pixels_written,bd_dynamic_visual_atlas_ice_cpp_calls,bd_dynamic_visual_atlas_ice_gd_calls,bd_dynamic_visual_atlas_ice_empty_calls,bd_dynamic_visual_atlas_smooth_total_cells,bd_dynamic_visual_atlas_smooth_source,bd_dynamic_visual_atlas_smooth_path,bd_dynamic_visual_atlas_smooth_fallback_reason,bd_dynamic_visual_atlas_ice_total_cells,bd_dynamic_visual_atlas_ice_source,bd_dynamic_visual_atlas_ice_path,bd_dynamic_visual_atlas_ice_fallback_reason
109,1447,92274,true,61,0,0.37,0.005,0,,,,,0,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.204,0.78,0.807,30.299,0,0.097,33,2400,false,done,1,1,1,full,0,0,1,0.3834,0.1287,0.226,0.0287,0,0.1287,0.1287,0.226,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.428,12,false,false,false,0,0,0,0.362,0.021,0,0.004,0.011,0.421,0.023,vegetation,cached_full_update,3.954,112,25440,2.592,0.006,1.284,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,8.054,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.375,0.029,3.08,0.251,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.454,0.784,2.657,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
110,1448,92359,true,61,44,44.424,0.016,0,refresh_climate_daily,sea_ice,cursor_4,data_core,29.4,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.31,0.77,0.706,29.355,0,0.104,32,2400,false,done,1,1,1,full,0,0,1,0.3834,0.1287,0.226,0.0287,0,0.1287,0.1287,0.226,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.428,12,false,false,false,0,0,0,0.362,0.021,0,0.004,0.011,0.421,0.023,cover,skipped_no_dirty,2.003,0,0,1.92,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,10.149,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.375,0.029,3.08,0.251,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.336,0.784,4.211,0.312,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.111,3.397,4.373,0.315,2400,0,1,0,0,0,0.028,0.018,0,0.006,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
111,1449,92380,true,61,1,0.38,0.005,0.001,,,,,0,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.31,0.77,0.706,29.355,0,0.104,32,2400,false,done,1,1,1,full,0,0,1,0.3834,0.1287,0.226,0.0287,0,0.1287,0.1287,0.226,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.428,12,false,false,false,0,0,0,0.362,0.021,0,0.004,0.011,0.421,0.023,cover,skipped_no_dirty,2.003,0,0,1.92,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,10.149,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.375,0.029,3.08,0.251,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.336,0.784,4.211,0.312,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.111,3.397,4.373,0.315,2400,0,1,0,0,0,0.028,0.018,0,0.006,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
112,1450,92503,true,61,42,41.797,0.018,0.001,refresh_climate_daily,sea_ice,cursor_4,data_core,29.606,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.214,1,0.874,29.564,0,0.095,32,2400,false,done,1,1,1,full,0,0,1,0.3834,0.1287,0.226,0.0287,0,0.1287,0.1287,0.226,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.428,12,false,false,false,0,0,0,0.362,0.021,0,0.004,0.011,0.421,0.023,cover,skipped_no_dirty,2.003,0,0,1.92,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,9.2,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.822,0.029,3.344,0.434,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,4.159,0.889,3.249,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
113,1451,92517,true,61,0,0.469,0.006,0,,,,,0,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.214,1,0.874,29.564,0,0.095,32,2400,false,done,1,1,1,full,0,0,1,0.3834,0.1287,0.226,0.0287,0,0.1287,0.1287,0.226,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.428,12,false,false,false,0,0,0,0.362,0.021,0,0.004,0.011,0.421,0.023,cover,skipped_no_dirty,2.003,0,0,1.92,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,9.2,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.822,0.029,3.344,0.434,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,4.159,0.889,3.249,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
114,1452,92565,true,61,42,42.565,0.018,0,refresh_climate_daily,sea_ice,cursor_4,data_core,29.712,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.189,0.709,0.71,29.674,0,0.099,31,2400,false,done,1,1,1,full,0,0,1,0.3834,0.1287,0.226,0.0287,0,0.1287,0.1287,0.226,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.428,12,false,false,false,0,0,0,0.362,0.021,0,0.004,0.011,0.421,0.023,cover,skipped_no_dirty,2.003,0,0,1.92,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,10.385,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.822,0.029,3.344,0.434,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.888,0.889,4.669,0.293,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.487,3.395,4.715,0.353,2400,0,1,0,0,0,0.029,0.019,0,0.005,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
115,1453,92576,true,61,1,0.438,0.008,0,,,,,0,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.189,0.709,0.71,29.674,0,0.099,31,2400,false,done,1,1,1,full,0,0,1,0.3834,0.1287,0.226,0.0287,0,0.1287,0.1287,0.226,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.428,12,false,false,false,0,0,0,0.362,0.021,0,0.004,0.011,0.421,0.023,cover,skipped_no_dirty,2.003,0,0,1.92,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,10.385,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.822,0.029,3.344,0.434,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.888,0.889,4.669,0.293,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.487,3.395,4.715,0.353,2400,0,1,0,0,0,0.029,0.019,0,0.005,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
116,1454,92656,false,61,44,42.007,1.096,0.209,refresh_climate_daily,sea_ice,cursor_4,data_core,29.795,47.335,66.63,0,0,0,policy_gated,0,0,policy_gated,0,0,policy_gated,31.899,6,,1.439,3,,8.196,1,,0.208,0.789,0.731,29.757,0,0.092,32,2400,false,done,1,1,1,full,0,0,1,0.3616,0.1227,0.211,0.0279,0,0.1227,0.1227,0.211,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.372,12,false,false,false,0,0,0,0.352,0.019,0,0.004,0.011,0.405,0.019,cover,skipped_no_dirty,2.003,0,0,1.92,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,8.103,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.609,0.03,3.244,0.318,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.35,0.809,2.521,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
117,1455,92667,true,61,1,0.439,0.009,0,,,,,0,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.208,0.789,0.731,29.757,0,0.092,32,2400,false,done,1,1,1,full,0,0,1,0.3616,0.1227,0.211,0.0279,0,0.1227,0.1227,0.211,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.372,12,false,false,false,0,0,0,0.352,0.019,0,0.004,0.011,0.405,0.019,cover,skipped_no_dirty,2.003,0,0,1.92,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,8.103,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.609,0.03,3.244,0.318,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.35,0.809,2.521,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
118,1456,92754,true,61,44,44.391,0.015,0.001,refresh_climate_daily,sea_ice,cursor_4,data_core,30.24,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.344,0.69,0.649,30.203,0,0.094,32,2400,false,done,1,1,1,full,0,0,1,0.3616,0.1227,0.211,0.0279,0,0.1227,0.1227,0.211,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.372,12,false,false,false,0,0,0,0.352,0.019,0,0.004,0.011,0.405,0.019,cover,skipped_no_dirty,1.223,0,0,1.177,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,10.288,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.609,0.03,3.244,0.318,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.154,0.809,4.042,0.268,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.314,3.453,4.463,0.372,2400,0,1,0,0,0,0.032,0.021,0,0.006,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
119,1457,92765,true,61,0,0.445,0.006,0,,,,,0,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.344,0.69,0.649,30.203,0,0.094,32,2400,false,done,1,1,1,full,0,0,1,0.3616,0.1227,0.211,0.0279,0,0.1227,0.1227,0.211,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.372,12,false,false,false,0,0,0,0.352,0.019,0,0.004,0.011,0.405,0.019,cover,skipped_no_dirty,1.223,0,0,1.177,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,10.288,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.609,0.03,3.244,0.318,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.154,0.809,4.042,0.268,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.314,3.453,4.463,0.372,2400,0,1,0,0,0,0.032,0.021,0,0.006,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
120,1458,92849,true,61,41,40.549,0.016,0,refresh_climate_daily,sea_ice,cursor_4,data_core,29.731,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.206,0.811,0.897,29.695,0,0.09,32,2400,false,done,1,1,1,full,0,0,1,0.3616,0.1227,0.211,0.0279,0,0.1227,0.1227,0.211,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.372,12,false,false,false,0,0,0,0.352,0.019,0,0.004,0.011,0.405,0.019,cover,skipped_no_dirty,1.223,0,0,1.177,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,8.033,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.553,0.035,3.211,0.292,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.222,0.717,2.488,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
121,1459,92865,true,61,1,0.406,0.006,0,,,,,0,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.206,0.811,0.897,29.695,0,0.09,32,2400,false,done,1,1,1,full,0,0,1,0.3616,0.1227,0.211,0.0279,0,0.1227,0.1227,0.211,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.372,12,false,false,false,0,0,0,0.352,0.019,0,0.004,0.011,0.405,0.019,cover,skipped_no_dirty,1.223,0,0,1.177,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,8.033,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.553,0.035,3.211,0.292,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.222,0.717,2.488,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
122,1460,92954,true,61,47,46.884,0.016,0,refresh_climate_daily,sea_ice,cursor_4,data_core,29.555,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.21,0.798,0.747,29.519,0,0.09,32,2400,false,done,1,1,1,full,0,0,1,0.3616,0.1227,0.211,0.0279,0,0.1227,0.1227,0.211,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.372,12,false,false,false,0,0,0,0.352,0.019,0,0.004,0.011,0.405,0.019,cover,skipped_no_dirty,1.223,0,0,1.177,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,14.672,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.553,0.035,3.211,0.292,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.639,0.717,4.34,0.549,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,12.056,6.475,5.197,0.343,2400,0,1,0,0,0,0.033,0.021,0,0.006,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
123,1461,92961,true,61,0,0.399,0.006,0.001,,,,,0,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.21,0.798,0.747,29.519,0,0.09,32,2400,false,done,1,1,1,full,0,0,1,0.3616,0.1227,0.211,0.0279,0,0.1227,0.1227,0.211,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.372,12,false,false,false,0,0,0,0.352,0.019,0,0.004,0.011,0.405,0.019,cover,skipped_no_dirty,1.223,0,0,1.177,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,14.672,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.553,0.035,3.211,0.292,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.639,0.717,4.34,0.549,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,12.056,6.475,5.197,0.343,2400,0,1,0,0,0,0.033,0.021,0,0.006,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
124,1462,93051,false,61,44,42.039,1.198,0.214,refresh_climate_daily,sea_ice,cursor_4,data_core,29.411,47.335,66.63,0,0,0,policy_gated,0,0,policy_gated,0,0,policy_gated,31.382,6,,1.621,3,,8.524,1,,0.199,0.759,0.697,29.373,0,0.11,32,2400,false,done,1,1,1,full,0,0,1,0.4635,0.1797,0.252,0.0318,0,0.1797,0.1797,0.252,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.546,12,false,false,false,0,0,0,0.419,0.019,0,0.004,0.012,0.477,0.023,cover,skipped_no_dirty,1.223,0,0,1.177,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,8.421,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.78,0.03,3.417,0.318,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.467,0.815,2.63,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
125,1463,93066,true,58,1,0.429,0.006,0,,,,,0,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.199,0.759,0.697,29.373,0,0.11,32,2400,false,done,1,1,1,full,0,0,1,0.4635,0.1797,0.252,0.0318,0,0.1797,0.1797,0.252,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.546,12,false,false,false,0,0,0,0.419,0.019,0,0.004,0.012,0.477,0.023,cover,skipped_no_dirty,1.223,0,0,1.177,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,8.421,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.78,0.03,3.417,0.318,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.467,0.815,2.63,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
126,1464,93156,true,58,44,44.594,0.016,0,refresh_climate_daily,sea_ice,cursor_4,data_core,28.978,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.201,0.768,0.69,28.942,0,0.093,31,2400,false,done,1,1,1,full,0,0,1,0.4635,0.1797,0.252,0.0318,0,0.1797,0.1797,0.252,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.546,12,false,false,false,0,0,0,0.419,0.019,0,0.004,0.012,0.477,0.023,cover,skipped_no_dirty,1.289,0,0,1.23,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,11.725,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.78,0.03,3.417,0.318,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.673,0.815,4.437,0.383,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,9.335,3.585,5.358,0.366,2400,0,1,0,0,0,0.031,0.02,0,0.005,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
127,1465,93165,true,58,1,0.725,0.007,0,season_refresh,stage_0_moisture,cursor_0,stage,0.273,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.201,0.768,0.69,28.942,0,0.093,31,2400,false,done,1,1,1,full,0,0,1,0.4635,0.1797,0.252,0.0318,0,0.1797,0.1797,0.252,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.546,12,false,false,false,0,0,0,0.419,0.019,0,0.004,0.012,0.477,0.023,cover,skipped_no_dirty,1.289,0,0,1.23,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,11.725,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.78,0.03,3.417,0.318,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.673,0.815,4.437,0.383,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,9.335,3.585,5.358,0.366,2400,0,1,0,0,0,0.031,0.02,0,0.005,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
128,1466,93258,true,58,41,40.81,0.015,0,refresh_climate_daily,sea_ice,cursor_4,data_core,29.115,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.159,0.848,0.951,29.078,0,0.094,32,2400,false,done,1,1,1,full,0,0,1,0.4635,0.1797,0.252,0.0318,0,0.1797,0.1797,0.252,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.546,12,false,false,false,0,0,0,0.419,0.019,0,0.004,0.012,0.477,0.023,cover,skipped_no_dirty,1.289,0,0,1.23,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,8.69,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.31,0.034,3.912,0.345,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.221,0.744,2.458,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
