row_idx,tick_idx,timestamp_ms,was_skipped_day,fps,fast_ms,t_sus_ms,t_render_ms,t_ui_ms,largest_slice_job,largest_slice_stage,largest_slice_substage,largest_slice_path,largest_slice_ms,sus_sim_p95_300,sus_sim_max_300,over_1ms_count_300,j_season_refresh_ms,j_season_refresh_slices,j_season_refresh_skip,j_enum_atlas_upload_ms,j_enum_atlas_upload_slices,j_enum_atlas_upload_skip,j_ocean_currents_ms,j_ocean_currents_slices,j_ocean_currents_skip,j_refresh_climate_daily_ms,j_refresh_climate_daily_slices,j_refresh_climate_daily_skip,j_weather_refresh_ms,j_weather_refresh_slices,j_weather_refresh_skip,j_dynamic_visual_atlas_upload_ms,j_dynamic_visual_atlas_upload_slices,j_dynamic_visual_atlas_upload_skip,bd_climate_pass_a_ms,bd_climate_pass_b_ms,bd_climate_ocean_ms,bd_climate_sea_ice_ms,bd_climate_ice_bake_ms,bd_climate_transp_ms,bd_climate_total_ms,bd_climate_cells,bd_climate_partial,bd_climate_current_pass,bd_climate_progress_ratio,bd_climate_dirty_ratio,bd_climate_visited_ratio,bd_climate_pass_b_path,bd_weather_weather_tick_ms,bd_weather_advance_ms,bd_weather_spawn_ms,bd_weather_distribute_ms,bd_weather_cyclone_ms,bd_weather_field_solve_ms,bd_weather_field_solve_total_ms,bd_weather_field_summary_ms,bd_weather_field_commit_total_ms,bd_weather_field_commit_setup_ms,bd_weather_field_commit_loop_ms,bd_weather_field_commit_dc_ms,bd_weather_field_commit_convergence_ms,bd_weather_weather_field_bake_ms,bd_weather_transp_ms,bd_weather_albedo_ms,bd_weather_veg_dyn_ms,bd_weather_cover_rebake_ms,bd_weather_veg_rebake_ms,bd_weather_feedback_ms,bd_weather_total_ms,bd_weather_fronts,bd_weather_albedo_ran,bd_weather_veg_dyn_ran,bd_weather_feedback_ran,bd_weather_begin_stage_a_ms,bd_weather_run_stage_a_slice_ms,bd_weather_stage_a_direct_ms,bd_weather_commit_stage_a_ms,bd_weather_stage_b_outer_ms,bd_weather_sync_fronts_ms,bd_weather_soak_dump_ms,bd_weather_prelude_ms,bd_weather_job_total_ms,bd_weather_job_unattributed_ms,bd_enum_atlas_axis,bd_enum_atlas_path,bd_enum_atlas_elapsed_ms,bd_enum_atlas_dirty_cells,bd_enum_atlas_dirty_pixels,bd_enum_atlas_buffer_patch_ms,bd_enum_atlas_image_ms,bd_enum_atlas_upload_ms,bd_enum_atlas_cache_valid,bd_enum_atlas_biome_pending,bd_enum_atlas_cover_pending,bd_enum_atlas_vegetation_pending,bd_sea_ice_atlas_done,bd_sea_ice_atlas_phase,bd_sea_ice_atlas_stage_name,bd_sea_ice_atlas_elapsed_ms,bd_sea_ice_atlas_reason
171,238,29475,true,57,41,41.209,0.014,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,33.126,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.24,0.706,0.783,4.134,0,0.048,6,2400,false,done,1,1,1,full,0.4222,0.1472,0.25,0.025,0,0.1472,0.1472,0.25,0.004,0.002,0,0.001,0,0,0,0,0,0,0,0,1.17,12,false,false,false,0,0,0,0.388,0.02,0,0.003,0.006,0.445,0.028,cover,skipped_no_dirty,1.782,0,0,1.742,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
172,239,29502,true,57,16,15.698,0.009,0,season_refresh,stage_4_veg_feedback,cursor_0,micro,15.279,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.24,0.706,0.783,4.134,0,0.048,6,2400,false,done,1,1,1,full,0.4222,0.1472,0.25,0.025,0,0.1472,0.1472,0.25,0.004,0.002,0,0.001,0,0,0,0,0,0,0,0,1.17,12,false,false,false,0,0,0,0.388,0.02,0,0.003,0.006,0.445,0.028,cover,skipped_no_dirty,1.782,0,0,1.742,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
173,240,29590,false,57,56,54.46,1.181,0.212,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,43.482,61.065,295.037,0,2.045,1,,0,0,policy_gated,0.363,1,,6.442,6,,1.281,3,,43.498,1,,0.243,0.705,0.834,4.408,0,0.049,6,2400,false,done,1,1,1,full,0.4437,0.1484,0.269,0.0263,0,0.1484,0.1484,0.269,0.004,0.001,0,0.001,0,0,0,0,0,0,0,0,1.201,12,false,false,false,0,0,0,0.412,0.023,0,0.003,0.007,0.474,0.029,cover,skipped_no_dirty,1.782,0,0,1.742,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
174,241,29615,true,57,2,2.3,0.006,0,season_refresh,stage_6_mangrove,cursor_0,stage,1.941,61.065,295.037,0,,,,,,,,,,,,,,,,,,,0.243,0.705,0.834,4.408,0,0.049,6,2400,false,done,1,1,1,full,0.4437,0.1484,0.269,0.0263,0,0.1484,0.1484,0.269,0.004,0.001,0,0.001,0,0,0,0,0,0,0,0,1.201,12,false,false,false,0,0,0,0.412,0.023,0,0.003,0.007,0.474,0.029,cover,skipped_no_dirty,1.782,0,0,1.742,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
175,242,29697,true,57,62,62.217,0.014,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,48.657,61.065,295.037,0,,,,,,,,,,,,,,,,,,,0.216,0.689,0.727,3.79,0,0.047,6,2400,false,done,1,1,1,full,0.4437,0.1484,0.269,0.0263,0,0.1484,0.1484,0.269,0.004,0.001,0,0.001,0,0,0,0,0,0,0,0,1.201,12,false,false,false,0,0,0,0.412,0.023,0,0.003,0.007,0.474,0.029,cover,skipped_no_dirty,1.267,0,0,1.231,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
176,243,29704,true,57,3,2.477,0.004,0.001,season_refresh,stage_8_swamp,cursor_0,stage,2.122,61.065,295.037,0,,,,,,,,,,,,,,,,,,,0.216,0.689,0.727,3.79,0,0.047,6,2400,false,done,1,1,1,full,0.4437,0.1484,0.269,0.0263,0,0.1484,0.1484,0.269,0.004,0.001,0,0.001,0,0,0,0,0,0,0,0,1.201,12,false,false,false,0,0,0,0.412,0.023,0,0.003,0.007,0.474,0.029,cover,skipped_no_dirty,1.267,0,0,1.231,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
177,244,29779,true,57,44,44.627,0.011,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,32.494,61.065,295.037,0,,,,,,,,,,,,,,,,,,,0.198,0.674,0.73,4.187,0,0.046,6,2400,false,done,1,1,1,full,0.4437,0.1484,0.269,0.0263,0,0.1484,0.1484,0.269,0.004,0.001,0,0.001,0,0,0,0,0,0,0,0,1.201,12,false,false,false,0,0,0,0.412,0.023,0,0.003,0.007,0.474,0.029,cover,skipped_no_dirty,1.267,0,0,1.231,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
178,245,29786,true,57,0,0.318,0.003,0.001,season_refresh,stage_10_atlas_queue,cursor_0,stage,0.025,61.065,295.037,0,,,,,,,,,,,,,,,,,,,0.198,0.674,0.73,4.187,0,0.046,6,2400,false,done,1,1,1,full,0.4437,0.1484,0.269,0.0263,0,0.1484,0.1484,0.269,0.004,0.001,0,0.001,0,0,0,0,0,0,0,0,1.201,12,false,false,false,0,0,0,0.412,0.023,0,0.003,0.007,0.474,0.029,cover,skipped_no_dirty,1.267,0,0,1.231,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
179,246,29911,true,57,76,76.041,0.016,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,42.497,61.065,295.037,0,,,,,,,,,,,,,,,,,,,0.187,0.952,0.853,4.182,0,0.055,6,2400,false,done,1,1,1,full,0.4437,0.1484,0.269,0.0263,0,0.1484,0.1484,0.269,0.004,0.001,0,0.001,0,0,0,0,0,0,0,0,1.201,12,false,false,false,0,0,0,0.412,0.023,0,0.003,0.007,0.474,0.029,biome,cached_full_update,26.229,1754,403228,24.625,0.004,1.568,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
180,247,29916,true,57,1,0.418,0.006,0,,,,,0,61.065,295.037,0,,,,,,,,,,,,,,,,,,,0.187,0.952,0.853,4.182,0,0.055,6,2400,false,done,1,1,1,full,0.4437,0.1484,0.269,0.0263,0,0.1484,0.1484,0.269,0.004,0.001,0,0.001,0,0,0,0,0,0,0,0,1.201,12,false,false,false,0,0,0,0.412,0.023,0,0.003,0.007,0.474,0.029,biome,cached_full_update,26.229,1754,403228,24.625,0.004,1.568,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
181,248,30001,false,57,66,64.947,1.369,0.224,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,49.657,62.472,295.037,0,0,0,policy_gated,0,0,policy_gated,6.365,1,,6.69,6,,1.747,3,,49.674,1,,0.207,1.062,0.889,4.271,0,0.048,7,2400,false,done,1,1,1,full,0.4271,0.1477,0.246,0.0334,0,0.1477,0.1477,0.246,0.004,0.001,0.001,0.001,0,0,0,0,0.0231,0,0,0,1.652,12,false,true,false,0,0,0,0.797,0.099,0,0.004,0.007,0.935,0.028,biome,cached_full_update,26.229,1754,403228,24.625,0.004,1.568,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
182,249,30009,true,57,0,0.399,0.005,0,,,,,0,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.207,1.062,0.889,4.271,0,0.048,7,2400,false,done,1,1,1,full,0.4271,0.1477,0.246,0.0334,0,0.1477,0.1477,0.246,0.004,0.001,0.001,0.001,0,0,0,0,0.0231,0,0,0,1.652,12,false,true,false,0,0,0,0.797,0.099,0,0.004,0.007,0.935,0.028,biome,cached_full_update,26.229,1754,403228,24.625,0.004,1.568,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
183,250,30075,true,51,41,40.747,0.009,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,32.424,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.231,0.689,0.811,4.436,0,0.047,7,2400,false,done,1,1,1,full,0.4271,0.1477,0.246,0.0334,0,0.1477,0.1477,0.246,0.004,0.001,0.001,0.001,0,0,0,0,0.0231,0,0,0,1.652,12,false,true,false,0,0,0,0.797,0.099,0,0.004,0.007,0.935,0.028,cover,skipped_no_dirty,1.497,0,0,1.463,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
184,251,30083,true,51,0,0.271,0.005,0,,,,,0,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.231,0.689,0.811,4.436,0,0.047,7,2400,false,done,1,1,1,full,0.4271,0.1477,0.246,0.0334,0,0.1477,0.1477,0.246,0.004,0.001,0.001,0.001,0,0,0,0,0.0231,0,0,0,1.652,12,false,true,false,0,0,0,0.797,0.099,0,0.004,0.007,0.935,0.028,cover,skipped_no_dirty,1.497,0,0,1.463,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
185,252,30185,true,51,50,50.455,0.015,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,43.532,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.263,1.037,0.815,4.081,0,0.047,6,2400,false,done,1,1,1,full,0.4271,0.1477,0.246,0.0334,0,0.1477,0.1477,0.246,0.004,0.001,0.001,0.001,0,0,0,0,0.0231,0,0,0,1.652,12,false,true,false,0,0,0,0.797,0.099,0,0.004,0.007,0.935,0.028,cover,skipped_no_dirty,1.497,0,0,1.463,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
