row_idx,tick_idx,timestamp_ms,was_skipped_day,fps,fast_ms,t_sus_ms,t_render_ms,t_ui_ms,largest_slice_job,largest_slice_stage,largest_slice_substage,largest_slice_path,largest_slice_ms,sus_sim_p95_300,sus_sim_max_300,over_1ms_count_300,j_season_refresh_ms,j_season_refresh_slices,j_season_refresh_skip,j_enum_atlas_upload_ms,j_enum_atlas_upload_slices,j_enum_atlas_upload_skip,j_ocean_currents_ms,j_ocean_currents_slices,j_ocean_currents_skip,j_refresh_climate_daily_ms,j_refresh_climate_daily_slices,j_refresh_climate_daily_skip,j_weather_refresh_ms,j_weather_refresh_slices,j_weather_refresh_skip,j_dynamic_visual_atlas_upload_ms,j_dynamic_visual_atlas_upload_slices,j_dynamic_visual_atlas_upload_skip,bd_climate_pass_a_ms,bd_climate_pass_b_ms,bd_climate_ocean_ms,bd_climate_sea_ice_ms,bd_climate_ice_bake_ms,bd_climate_transp_ms,bd_climate_total_ms,bd_climate_cells,bd_climate_partial,bd_climate_current_pass,bd_climate_progress_ratio,bd_climate_dirty_ratio,bd_climate_visited_ratio,bd_climate_pass_b_path,bd_climate_pa_pushed_cells,bd_climate_pa_total_cells,bd_climate_pa_push_ratio,bd_weather_weather_tick_ms,bd_weather_advance_ms,bd_weather_spawn_ms,bd_weather_distribute_ms,bd_weather_cyclone_ms,bd_weather_field_solve_ms,bd_weather_field_solve_total_ms,bd_weather_field_summary_ms,bd_weather_field_commit_total_ms,bd_weather_field_commit_setup_ms,bd_weather_field_commit_loop_ms,bd_weather_field_commit_dc_ms,bd_weather_field_commit_convergence_ms,bd_weather_weather_field_bake_ms,bd_weather_transp_ms,bd_weather_albedo_ms,bd_weather_veg_dyn_ms,bd_weather_cover_rebake_ms,bd_weather_veg_rebake_ms,bd_weather_feedback_ms,bd_weather_total_ms,bd_weather_fronts,bd_weather_albedo_ran,bd_weather_veg_dyn_ran,bd_weather_feedback_ran,bd_weather_begin_stage_a_ms,bd_weather_run_stage_a_slice_ms,bd_weather_stage_a_direct_ms,bd_weather_commit_stage_a_ms,bd_weather_stage_b_outer_ms,bd_weather_sync_fronts_ms,bd_weather_soak_dump_ms,bd_weather_prelude_ms,bd_weather_job_total_ms,bd_weather_job_unattributed_ms,bd_enum_atlas_axis,bd_enum_atlas_path,bd_enum_atlas_elapsed_ms,bd_enum_atlas_dirty_cells,bd_enum_atlas_dirty_pixels,bd_enum_atlas_buffer_patch_ms,bd_enum_atlas_image_ms,bd_enum_atlas_upload_ms,bd_enum_atlas_cache_valid,bd_enum_atlas_biome_pending,bd_enum_atlas_cover_pending,bd_enum_atlas_vegetation_pending,bd_sea_ice_atlas_done,bd_sea_ice_atlas_phase,bd_sea_ice_atlas_stage_name,bd_sea_ice_atlas_elapsed_ms,bd_sea_ice_atlas_reason,bd_dynamic_visual_atlas_done,bd_dynamic_visual_atlas_work_done,bd_dynamic_visual_atlas_elapsed_ms,bd_dynamic_visual_atlas_progress_ratio,bd_dynamic_visual_atlas_phase,bd_dynamic_visual_atlas_stage_name,bd_dynamic_visual_atlas_current_phase,bd_dynamic_visual_atlas_phase_cursor,bd_dynamic_visual_atlas_ticks_used,bd_dynamic_visual_atlas_total_ticks_used,bd_dynamic_visual_atlas_mask_path,bd_dynamic_visual_atlas_mask_dirty_count,bd_dynamic_visual_atlas_dirty_reason,bd_dynamic_visual_atlas_dirty_noop,bd_dynamic_visual_atlas_dirty_mask_available,bd_dynamic_visual_atlas_dirty_source,bd_dynamic_visual_atlas_max_cells_per_tick,bd_dynamic_visual_atlas_time_check_cells_per_step,bd_dynamic_visual_atlas_cpp_time_check_cells_per_step,bd_dynamic_visual_atlas_slice_budget_ms,bd_dynamic_visual_atlas_dynamic_dirty_cells,bd_dynamic_visual_atlas_dynamic_ms,bd_dynamic_visual_atlas_dynamic_prepare_ms,bd_dynamic_visual_atlas_dynamic_step_ms,bd_dynamic_visual_atlas_dynamic_finalize_ms,bd_dynamic_visual_atlas_dynamic_cells_considered,bd_dynamic_visual_atlas_dynamic_total_cells,bd_dynamic_visual_atlas_dynamic_pixels_written,bd_dynamic_visual_atlas_dynamic_cpp_calls,bd_dynamic_visual_atlas_dynamic_gd_calls,bd_dynamic_visual_atlas_dynamic_empty_calls,bd_dynamic_visual_atlas_dynamic_source,bd_dynamic_visual_atlas_dynamic_path,bd_dynamic_visual_atlas_dynamic_fallback_reason,bd_dynamic_visual_atlas_ecology_dirty_cells,bd_dynamic_visual_atlas_ecology_ms,bd_dynamic_visual_atlas_ecology_prepare_ms,bd_dynamic_visual_atlas_ecology_step_ms,bd_dynamic_visual_atlas_ecology_finalize_ms,bd_dynamic_visual_atlas_ecology_cells_considered,bd_dynamic_visual_atlas_ecology_total_cells,bd_dynamic_visual_atlas_ecology_pixels_written,bd_dynamic_visual_atlas_ecology_cpp_calls,bd_dynamic_visual_atlas_ecology_gd_calls,bd_dynamic_visual_atlas_ecology_empty_calls,bd_dynamic_visual_atlas_ecology_source,bd_dynamic_visual_atlas_ecology_path,bd_dynamic_visual_atlas_ecology_fallback_reason,bd_dynamic_visual_atlas_smooth_dirty_cells,bd_dynamic_visual_atlas_smooth_ms,bd_dynamic_visual_atlas_smooth_prepare_ms,bd_dynamic_visual_atlas_smooth_step_ms,bd_dynamic_visual_atlas_smooth_finalize_ms,bd_dynamic_visual_atlas_smooth_cells_considered,bd_dynamic_visual_atlas_smooth_total_cells,bd_dynamic_visual_atlas_smooth_pixels_written,bd_dynamic_visual_atlas_smooth_cpp_calls,bd_dynamic_visual_atlas_smooth_gd_calls,bd_dynamic_visual_atlas_smooth_empty_calls,bd_dynamic_visual_atlas_smooth_source,bd_dynamic_visual_atlas_smooth_path,bd_dynamic_visual_atlas_smooth_fallback_reason,bd_dynamic_visual_atlas_ice_dirty_cells,bd_dynamic_visual_atlas_ice_ms,bd_dynamic_visual_atlas_ice_prepare_ms,bd_dynamic_visual_atlas_ice_step_ms,bd_dynamic_visual_atlas_ice_finalize_ms,bd_dynamic_visual_atlas_ice_cells_considered,bd_dynamic_visual_atlas_ice_total_cells,bd_dynamic_visual_atlas_ice_pixels_written,bd_dynamic_visual_atlas_ice_cpp_calls,bd_dynamic_visual_atlas_ice_gd_calls,bd_dynamic_visual_atlas_ice_empty_calls,bd_dynamic_visual_atlas_ice_source,bd_dynamic_visual_atlas_ice_path,bd_dynamic_visual_atlas_ice_fallback_reason
50,293,30414,true,56,45,44.754,0.02,0,refresh_climate_daily,sea_ice,cursor_4,data_core,30.966,62.515,281.539,0,,,,,,,,,,,,,,,,,,,0.229,0.788,0.716,30.928,0,0.102,33,2400,false,done,1,1,1,full,0,0,1,0.4096,0.1258,0.248,0.0358,0,0.1258,0.1258,0.248,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,2.292,12,false,false,false,0,0,0,0.793,0.024,0,0.004,0.008,0.863,0.034,cover,skipped_no_dirty,1.729,0,0,1.664,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,9.325,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.933,0.032,3.317,0.567,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,4.262,0.95,3.284,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
51,294,30422,true,56,1,0.439,0.007,0,,,,,0,62.515,281.539,0,,,,,,,,,,,,,,,,,,,0.229,0.788,0.716,30.928,0,0.102,33,2400,false,done,1,1,1,full,0,0,1,0.4096,0.1258,0.248,0.0358,0,0.1258,0.1258,0.248,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,2.292,12,false,false,false,0,0,0,0.793,0.024,0,0.004,0.008,0.863,0.034,cover,skipped_no_dirty,1.729,0,0,1.664,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,9.325,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.933,0.032,3.317,0.567,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,4.262,0.95,3.284,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
52,295,30513,true,56,44,44.177,0.017,0,refresh_climate_daily,sea_ice,cursor_4,data_core,29.205,62.515,281.539,0,,,,,,,,,,,,,,,,,,,0.197,1.242,1.519,29.169,0,0.095,32,2400,false,done,1,1,1,full,0,0,1,0.4096,0.1258,0.248,0.0358,0,0.1258,0.1258,0.248,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,2.292,12,false,false,false,0,0,0,0.793,0.024,0,0.004,0.008,0.863,0.034,cover,skipped_no_dirty,1.729,0,0,1.664,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,10.766,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.933,0.032,3.317,0.567,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,6.789,0.95,5.27,0.524,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.048,3.67,4.012,0.337,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.028,0.018,0,0.005,0,0,0,0,0,0,dirty_no_water_intersection,,
53,296,30529,true,56,0,0.4,0.005,0.001,,,,,0,62.515,281.539,0,,,,,,,,,,,,,,,,,,,0.197,1.242,1.519,29.169,0,0.095,32,2400,false,done,1,1,1,full,0,0,1,0.4096,0.1258,0.248,0.0358,0,0.1258,0.1258,0.248,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,2.292,12,false,false,false,0,0,0,0.793,0.024,0,0.004,0.008,0.863,0.034,cover,skipped_no_dirty,1.729,0,0,1.664,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,10.766,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.933,0.032,3.317,0.567,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,6.789,0.95,5.27,0.524,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.048,3.67,4.012,0.337,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.028,0.018,0,0.005,0,0,0,0,0,0,dirty_no_water_intersection,,
54,297,30613,true,56,44,43.76,0.02,0.001,refresh_climate_daily,sea_ice,cursor_4,data_core,30.131,62.515,281.539,0,,,,,,,,,,,,,,,,,,,0.194,0.77,0.727,30.097,0,0.093,32,2400,false,done,1,1,1,full,0,0,1,0.4096,0.1258,0.248,0.0358,0,0.1258,0.1258,0.248,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,2.292,12,false,false,false,0,0,0,0.793,0.024,0,0.004,0.008,0.863,0.034,cover,skipped_no_dirty,1.729,0,0,1.664,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,8.015,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.489,0.033,3.151,0.291,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.387,0.744,2.627,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
55,298,30620,true,56,1,0.529,0.009,0.001,,,,,0,62.515,281.539,0,,,,,,,,,,,,,,,,,,,0.194,0.77,0.727,30.097,0,0.093,32,2400,false,done,1,1,1,full,0,0,1,0.4096,0.1258,0.248,0.0358,0,0.1258,0.1258,0.248,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,2.292,12,false,false,false,0,0,0,0.793,0.024,0,0.004,0.008,0.863,0.034,cover,skipped_no_dirty,1.729,0,0,1.664,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,8.015,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.489,0.033,3.151,0.291,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.387,0.744,2.627,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
56,299,30721,false,56,51,49.297,1.766,0.3,refresh_climate_daily,sea_ice,cursor_4,data_core,30.913,62.515,281.539,0,0,0,policy_gated,0,0,policy_gated,1.246,1,,33.268,6,,3.014,3,,11.174,1,,0.219,1.035,0.773,30.873,0,0.111,33,2400,false,done,1,1,1,full,0,0,1,0.8284,0.3845,0.398,0.0459,0,0.3845,0.3845,0.398,0.005,0.002,0.001,0.001,0,0,0,0.0065,0.0376,0,0,0.0239,2.898,12,true,true,true,0,0,0,0.64,0.238,0,0.006,0.024,0.952,0.044,cover,skipped_no_dirty,1.729,0,0,1.664,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,11.047,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.489,0.033,3.151,0.291,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.806,0.744,4.643,0.382,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.431,3.673,4.257,0.472,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.033,0.021,0,0.006,0,0,0,0,0,0,dirty_no_water_intersection,,
57,300,30730,true,56,0,0.725,0.008,0,,,,,0,62.208,281.539,0,,,,,,,,,,,,,,,,,,,0.219,1.035,0.773,30.873,0,0.111,33,2400,false,done,1,1,1,full,0,0,1,0.8284,0.3845,0.398,0.0459,0,0.3845,0.3845,0.398,0.005,0.002,0.001,0.001,0,0,0,0.0065,0.0376,0,0,0.0239,2.898,12,true,true,true,0,0,0,0.64,0.238,0,0.006,0.024,0.952,0.044,cover,skipped_no_dirty,1.729,0,0,1.664,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,11.047,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.489,0.033,3.151,0.291,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.806,0.744,4.643,0.382,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.431,3.673,4.257,0.472,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.033,0.021,0,0.006,0,0,0,0,0,0,dirty_no_water_intersection,,
58,301,30824,true,56,54,54.365,0.016,0.001,refresh_climate_daily,sea_ice,cursor_4,data_core,39.104,61.859,281.539,0,,,,,,,,,,,,,,,,,,,0.291,1.291,1.589,39.068,0,0.108,42,2400,false,done,1,1,1,full,0,0,1,0.8284,0.3845,0.398,0.0459,0,0.3845,0.3845,0.398,0.005,0.002,0.001,0.001,0,0,0,0.0065,0.0376,0,0,0.0239,2.898,12,true,true,true,0,0,0,0.64,0.238,0,0.006,0.024,0.952,0.044,cover,skipped_no_dirty,2.361,0,0,2.246,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,8.296,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.758,0.033,3.349,0.359,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.365,0.807,2.536,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
59,302,30833,true,56,0,0.481,0.009,0,,,,,0,61.859,281.539,0,,,,,,,,,,,,,,,,,,,0.291,1.291,1.589,39.068,0,0.108,42,2400,false,done,1,1,1,full,0,0,1,0.8284,0.3845,0.398,0.0459,0,0.3845,0.3845,0.398,0.005,0.002,0.001,0.001,0,0,0,0.0065,0.0376,0,0,0.0239,2.898,12,true,true,true,0,0,0,0.64,0.238,0,0.006,0.024,0.952,0.044,cover,skipped_no_dirty,2.361,0,0,2.246,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,8.296,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.758,0.033,3.349,0.359,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.365,0.807,2.536,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
60,303,30929,true,56,59,59.047,0.018,0,refresh_climate_daily,sea_ice,cursor_4,data_core,32.025,61.859,281.539,0,,,,,,,,,,,,,,,,,,,0.221,1.368,1.113,31.972,0,0.113,35,2400,false,done,1,1,1,full,0,0,1,0.8284,0.3845,0.398,0.0459,0,0.3845,0.3845,0.398,0.005,0.002,0.001,0.001,0,0,0,0.0065,0.0376,0,0,0.0239,2.898,12,true,true,true,0,0,0,0.64,0.238,0,0.006,0.024,0.952,0.044,cover,skipped_no_dirty,2.361,0,0,2.246,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,16.948,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.758,0.033,3.349,0.359,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.664,0.807,4.407,0.41,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,14.351,4.658,8.905,0.737,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.049,0.033,0,0.007,0,0,0,0,0,0,dirty_no_water_intersection,,
61,304,30933,true,56,1,0.453,0.006,0,,,,,0,61.859,281.539,0,,,,,,,,,,,,,,,,,,,0.221,1.368,1.113,31.972,0,0.113,35,2400,false,done,1,1,1,full,0,0,1,0.8284,0.3845,0.398,0.0459,0,0.3845,0.3845,0.398,0.005,0.002,0.001,0.001,0,0,0,0.0065,0.0376,0,0,0.0239,2.898,12,true,true,true,0,0,0,0.64,0.238,0,0.006,0.024,0.952,0.044,cover,skipped_no_dirty,2.361,0,0,2.246,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,16.948,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.758,0.033,3.349,0.359,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.664,0.807,4.407,0.41,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,14.351,4.658,8.905,0.737,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.049,0.033,0,0.007,0,0,0,0,0,0,dirty_no_water_intersection,,
62,305,31034,true,56,60,60.316,0.016,0.001,refresh_climate_daily,sea_ice,cursor_4,data_core,46.17,61.859,281.539,0,,,,,,,,,,,,,,,,,,,0.457,2.109,1.839,46.127,0,0.102,51,2400,false,done,1,1,1,full,0,0,1,0.8284,0.3845,0.398,0.0459,0,0.3845,0.3845,0.398,0.005,0.002,0.001,0.001,0,0,0,0.0065,0.0376,0,0,0.0239,2.898,12,true,true,true,0,0,0,0.64,0.238,0,0.006,0.024,0.952,0.044,cover,skipped_no_dirty,2.361,0,0,2.246,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,8.553,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.893,0.034,3.463,0.378,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.47,0.799,2.65,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
63,306,31040,true,56,1,0.638,0.011,0.001,,,,,0,61.859,281.539,0,,,,,,,,,,,,,,,,,,,0.457,2.109,1.839,46.127,0,0.102,51,2400,false,done,1,1,1,full,0,0,1,0.8284,0.3845,0.398,0.0459,0,0.3845,0.3845,0.398,0.005,0.002,0.001,0.001,0,0,0,0.0065,0.0376,0,0,0.0239,2.898,12,true,true,true,0,0,0,0.64,0.238,0,0.006,0.024,0.952,0.044,cover,skipped_no_dirty,2.361,0,0,2.246,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,8.553,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.893,0.034,3.463,0.378,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.47,0.799,2.65,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
64,307,31118,false,58,48,46.097,1.078,0.216,refresh_climate_daily,sea_ice,cursor_4,data_core,30.194,61.859,281.539,0,0,0,policy_gated,0,0,policy_gated,0,0,policy_gated,32.439,6,,1.589,3,,11.586,1,,0.222,0.874,0.831,30.156,0,0.103,33,2400,false,done,1,1,1,full,0,0,1,0.3914,0.1308,0.231,0.0296,0,0.1308,0.1308,0.231,0.004,0.002,0.001,0,0,0,0,0,0,0,0,0,1.505,12,false,false,false,0,0,0,0.38,0.022,0,0.004,0.015,0.455,0.034,cover,skipped_no_dirty,2.361,0,0,2.246,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,11.474,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.893,0.034,3.463,0.378,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,6.014,0.799,4.587,0.584,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.739,4.382,3.996,0.33,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.029,0.019,0,0.005,0,0,0,0,0,0,dirty_no_water_intersection,,
65,308,31129,true,58,1,0.434,0.008,0,,,,,0,61.76,75.096,0,,,,,,,,,,,,,,,,,,,0.222,0.874,0.831,30.156,0,0.103,33,2400,false,done,1,1,1,full,0,0,1,0.3914,0.1308,0.231,0.0296,0,0.1308,0.1308,0.231,0.004,0.002,0.001,0,0,0,0,0,0,0,0,0,1.505,12,false,false,false,0,0,0,0.38,0.022,0,0.004,0.015,0.455,0.034,cover,skipped_no_dirty,2.361,0,0,2.246,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,11.474,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.893,0.034,3.463,0.378,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,6.014,0.799,4.587,0.584,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.739,4.382,3.996,0.33,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.029,0.019,0,0.005,0,0,0,0,0,0,dirty_no_water_intersection,,
66,309,31230,true,58,41,41.538,0.018,0,refresh_climate_daily,sea_ice,cursor_4,data_core,29.302,61.76,75.096,0,,,,,,,,,,,,,,,,,,,0.201,0.672,0.661,29.264,0,0.097,31,2400,false,done,1,1,1,full,0,0,1,0.3914,0.1308,0.231,0.0296,0,0.1308,0.1308,0.231,0.004,0.002,0.001,0,0,0,0,0,0,0,0,0,1.505,12,false,false,false,0,0,0,0.38,0.022,0,0.004,0.015,0.455,0.034,cover,skipped_no_dirty,1.239,0,0,1.191,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,8.579,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.898,0.033,3.324,0.523,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.573,0.804,2.747,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
67,310,31237,true,58,1,0.429,0.008,0,,,,,0,61.76,75.096,0,,,,,,,,,,,,,,,,,,,0.201,0.672,0.661,29.264,0,0.097,31,2400,false,done,1,1,1,full,0,0,1,0.3914,0.1308,0.231,0.0296,0,0.1308,0.1308,0.231,0.004,0.002,0.001,0,0,0,0,0,0,0,0,0,1.505,12,false,false,false,0,0,0,0.38,0.022,0,0.004,0.015,0.455,0.034,cover,skipped_no_dirty,1.239,0,0,1.191,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,8.579,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.898,0.033,3.324,0.523,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.573,0.804,2.747,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
68,311,31314,true,58,44,43.955,0.014,0,refresh_climate_daily,sea_ice,cursor_4,data_core,30.939,61.76,75.096,0,,,,,,,,,,,,,,,,,,,0.244,0.852,0.868,30.895,0,0.102,33,2400,false,done,1,1,1,full,0,0,1,0.3914,0.1308,0.231,0.0296,0,0.1308,0.1308,0.231,0.004,0.002,0.001,0,0,0,0,0,0,0,0,0,1.505,12,false,false,false,0,0,0,0.38,0.022,0,0.004,0.015,0.455,0.034,cover,skipped_no_dirty,1.239,0,0,1.191,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,10.168,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.898,0.033,3.324,0.523,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.801,0.804,4.339,0.618,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,7.77,3.539,3.928,0.274,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.026,0.016,0,0.005,0,0,0,0,0,0,dirty_no_water_intersection,,
69,312,31320,true,58,1,0.393,0.005,0,,,,,0,61.76,75.096,0,,,,,,,,,,,,,,,,,,,0.244,0.852,0.868,30.895,0,0.102,33,2400,false,done,1,1,1,full,0,0,1,0.3914,0.1308,0.231,0.0296,0,0.1308,0.1308,0.231,0.004,0.002,0.001,0,0,0,0,0,0,0,0,0,1.505,12,false,false,false,0,0,0,0.38,0.022,0,0.004,0.015,0.455,0.034,cover,skipped_no_dirty,1.239,0,0,1.191,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,10.168,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.898,0.033,3.324,0.523,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.801,0.804,4.339,0.618,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,7.77,3.539,3.928,0.274,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.026,0.016,0,0.005,0,0,0,0,0,0,dirty_no_water_intersection,,
