row_idx,tick_idx,timestamp_ms,was_skipped_day,fps,fast_ms,t_sus_ms,t_render_ms,t_ui_ms,largest_slice_job,largest_slice_stage,largest_slice_substage,largest_slice_path,largest_slice_ms,sus_sim_p95_300,sus_sim_max_300,over_1ms_count_300,j_season_refresh_ms,j_season_refresh_slices,j_season_refresh_skip,j_enum_atlas_upload_ms,j_enum_atlas_upload_slices,j_enum_atlas_upload_skip,j_ocean_currents_ms,j_ocean_currents_slices,j_ocean_currents_skip,j_refresh_climate_daily_ms,j_refresh_climate_daily_slices,j_refresh_climate_daily_skip,j_weather_refresh_ms,j_weather_refresh_slices,j_weather_refresh_skip,j_dynamic_visual_atlas_upload_ms,j_dynamic_visual_atlas_upload_slices,j_dynamic_visual_atlas_upload_skip,bd_climate_pass_a_ms,bd_climate_pass_b_ms,bd_climate_ocean_ms,bd_climate_sea_ice_ms,bd_climate_ice_bake_ms,bd_climate_transp_ms,bd_climate_total_ms,bd_climate_cells,bd_climate_partial,bd_climate_current_pass,bd_climate_progress_ratio,bd_climate_dirty_ratio,bd_climate_visited_ratio,bd_climate_pass_b_path,bd_weather_weather_tick_ms,bd_weather_advance_ms,bd_weather_spawn_ms,bd_weather_distribute_ms,bd_weather_cyclone_ms,bd_weather_field_solve_ms,bd_weather_field_solve_total_ms,bd_weather_field_summary_ms,bd_weather_field_commit_total_ms,bd_weather_field_commit_setup_ms,bd_weather_field_commit_loop_ms,bd_weather_field_commit_dc_ms,bd_weather_field_commit_convergence_ms,bd_weather_weather_field_bake_ms,bd_weather_transp_ms,bd_weather_albedo_ms,bd_weather_veg_dyn_ms,bd_weather_cover_rebake_ms,bd_weather_veg_rebake_ms,bd_weather_feedback_ms,bd_weather_total_ms,bd_weather_fronts,bd_weather_albedo_ran,bd_weather_veg_dyn_ran,bd_weather_feedback_ran,bd_weather_begin_stage_a_ms,bd_weather_run_stage_a_slice_ms,bd_weather_stage_a_direct_ms,bd_weather_commit_stage_a_ms,bd_weather_stage_b_outer_ms,bd_weather_sync_fronts_ms,bd_weather_soak_dump_ms,bd_weather_prelude_ms,bd_weather_job_total_ms,bd_weather_job_unattributed_ms,bd_enum_atlas_axis,bd_enum_atlas_path,bd_enum_atlas_elapsed_ms,bd_enum_atlas_dirty_cells,bd_enum_atlas_dirty_pixels,bd_enum_atlas_buffer_patch_ms,bd_enum_atlas_image_ms,bd_enum_atlas_upload_ms,bd_enum_atlas_cache_valid,bd_enum_atlas_biome_pending,bd_enum_atlas_cover_pending,bd_enum_atlas_vegetation_pending,bd_sea_ice_atlas_done,bd_sea_ice_atlas_phase,bd_sea_ice_atlas_stage_name,bd_sea_ice_atlas_elapsed_ms,bd_sea_ice_atlas_reason
78,171,33102,true,23,34,34.196,0.007,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,23.028,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.232,0.698,0.721,4.224,0,0.051,6,2400,false,done,1,1,1,full,0.5425,0.2569,0.251,0.0346,0,0.2569,0.2569,0.251,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,1.743,12,false,false,false,0,0,0,0.861,0.021,0,0.003,0.007,0.915,0.023,cover,skipped_no_dirty,1.46,0,0,1.425,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
79,172,33106,true,38,0,0.254,0.004,0,,,,,0,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.232,0.698,0.721,4.224,0,0.051,6,2400,false,done,1,1,1,full,0.5425,0.2569,0.251,0.0346,0,0.2569,0.2569,0.251,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,1.743,12,false,false,false,0,0,0,0.861,0.021,0,0.003,0.007,0.915,0.023,cover,skipped_no_dirty,1.46,0,0,1.425,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
80,173,33275,true,38,150,150.231,0.016,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,142.487,149.863,393.358,0,,,,,,,,,,,,,,,,,,,0.226,0.808,0.789,4.095,0,0.048,6,2400,false,done,1,1,1,full,0.5425,0.2569,0.251,0.0346,0,0.2569,0.2569,0.251,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,1.743,12,false,false,false,0,0,0,0.861,0.021,0,0.003,0.007,0.915,0.023,cover,skipped_no_dirty,1.46,0,0,1.425,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
81,174,33414,true,38,136,136.087,0.015,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,129.384,149.863,393.358,0,,,,,,,,,,,,,,,,,,,0.188,0.781,0.814,4.085,0,0.049,6,2400,false,done,1,1,1,full,0.5425,0.2569,0.251,0.0346,0,0.2569,0.2569,0.251,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,1.743,12,false,false,false,0,0,0,0.861,0.021,0,0.003,0.007,0.915,0.023,cover,skipped_no_dirty,1.46,0,0,1.425,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
82,175,33419,true,38,1,0.282,0.004,0,,,,,0,149.863,393.358,0,,,,,,,,,,,,,,,,,,,0.188,0.781,0.814,4.085,0,0.049,6,2400,false,done,1,1,1,full,0.5425,0.2569,0.251,0.0346,0,0.2569,0.2569,0.251,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,1.743,12,false,false,false,0,0,0,0.861,0.021,0,0.003,0.007,0.915,0.023,cover,skipped_no_dirty,1.46,0,0,1.425,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
83,176,33505,true,38,37,36.629,0.013,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,22.765,149.863,393.358,0,,,,,,,,,,,,,,,,,,,0.211,1.062,0.849,4.487,0,0.052,7,2400,false,done,1,1,1,full,0.5425,0.2569,0.251,0.0346,0,0.2569,0.2569,0.251,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,1.743,12,false,false,false,0,0,0,0.861,0.021,0,0.003,0.007,0.915,0.023,cover,skipped_no_dirty,1.46,0,0,1.425,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
84,177,33512,true,38,0,0.252,0.004,0,,,,,0,149.863,393.358,0,,,,,,,,,,,,,,,,,,,0.211,1.062,0.849,4.487,0,0.052,7,2400,false,done,1,1,1,full,0.5425,0.2569,0.251,0.0346,0,0.2569,0.2569,0.251,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,1.743,12,false,false,false,0,0,0,0.861,0.021,0,0.003,0.007,0.915,0.023,cover,skipped_no_dirty,1.46,0,0,1.425,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
85,178,33704,true,38,136,136.185,0.016,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,129.088,149.863,393.358,0,,,,,,,,,,,,,,,,,,,0.242,1.061,0.837,4.296,0,0.052,7,2400,false,done,1,1,1,full,0.5425,0.2569,0.251,0.0346,0,0.2569,0.2569,0.251,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,1.743,12,false,false,false,0,0,0,0.861,0.021,0,0.003,0.007,0.915,0.023,cover,skipped_no_dirty,1.46,0,0,1.425,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
86,179,33710,true,38,0,0.273,0.02,0,,,,,0,149.863,393.358,0,,,,,,,,,,,,,,,,,,,0.242,1.061,0.837,4.296,0,0.052,7,2400,false,done,1,1,1,full,0.5425,0.2569,0.251,0.0346,0,0.2569,0.2569,0.251,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,1.743,12,false,false,false,0,0,0,0.861,0.021,0,0.003,0.007,0.915,0.023,cover,skipped_no_dirty,1.46,0,0,1.425,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
87,180,33910,false,38,141,139.513,1.498,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,130.169,148.333,393.358,0,0,0,policy_gated,0,0,policy_gated,0,0,policy_gated,7.174,6,,1.43,3,,130.187,1,,0.242,1.068,0.929,4.64,0,0.066,7,2400,false,done,1,1,1,full,0.4582,0.1535,0.276,0.0287,0,0.1535,0.1535,0.276,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,1.354,12,false,false,false,0,0,0,0.455,0.021,0,0.003,0.008,0.515,0.028,cover,skipped_no_dirty,1.46,0,0,1.425,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
88,181,33914,true,38,1,0.263,0.005,0,,,,,0,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.242,1.068,0.929,4.64,0,0.066,7,2400,false,done,1,1,1,full,0.4582,0.1535,0.276,0.0287,0,0.1535,0.1535,0.276,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,1.354,12,false,false,false,0,0,0,0.455,0.021,0,0.003,0.008,0.515,0.028,cover,skipped_no_dirty,1.46,0,0,1.425,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
89,182,34000,true,38,31,31.845,0.018,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,22.671,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.25,0.751,0.855,4.63,0,0.092,6,2400,false,done,1,1,1,full,0.4582,0.1535,0.276,0.0287,0,0.1535,0.1535,0.276,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,1.354,12,false,false,false,0,0,0,0.455,0.021,0,0.003,0.008,0.515,0.028,cover,skipped_no_dirty,1.836,0,0,1.792,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
90,183,34008,true,31,0,0.395,0.006,0,,,,,0,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.25,0.751,0.855,4.63,0,0.092,6,2400,false,done,1,1,1,full,0.4582,0.1535,0.276,0.0287,0,0.1535,0.1535,0.276,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,1.354,12,false,false,false,0,0,0,0.455,0.021,0,0.003,0.008,0.515,0.028,cover,skipped_no_dirty,1.836,0,0,1.792,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
91,184,34181,true,31,129,129.147,0.017,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,121.259,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.258,1.137,0.87,4.861,0,0.054,8,2400,false,done,1,1,1,full,0.4582,0.1535,0.276,0.0287,0,0.1535,0.1535,0.276,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,1.354,12,false,false,false,0,0,0,0.455,0.021,0,0.003,0.008,0.515,0.028,cover,skipped_no_dirty,1.836,0,0,1.792,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
92,185,34319,false,31,134,132.339,1.447,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,123.438,148.333,393.358,0,0,0,policy_gated,0,0,policy_gated,0,0,policy_gated,7.067,6,,1.371,3,,123.455,1,,0.267,1.118,0.948,4.449,0,0.053,7,2400,false,done,1,1,1,full,0.4776,0.1771,0.273,0.0275,0,0.1771,0.1771,0.273,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.293,12,false,false,false,0,0,0,0.42,0.024,0,0.003,0.007,0.478,0.024,cover,skipped_no_dirty,1.836,0,0,1.792,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
93,186,34352,true,31,29,29.473,0.018,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,20.878,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.25,0.738,0.824,4.339,0,0.05,7,2400,false,done,1,1,1,full,0.4776,0.1771,0.273,0.0275,0,0.1771,0.1771,0.273,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.293,12,false,false,false,0,0,0,0.42,0.024,0,0.003,0.007,0.478,0.024,cover,skipped_no_dirty,1.703,0,0,1.667,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
94,187,34356,true,31,0,0.334,0.004,0.001,,,,,0,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.25,0.738,0.824,4.339,0,0.05,7,2400,false,done,1,1,1,full,0.4776,0.1771,0.273,0.0275,0,0.1771,0.1771,0.273,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.293,12,false,false,false,0,0,0,0.42,0.024,0,0.003,0.007,0.478,0.024,cover,skipped_no_dirty,1.703,0,0,1.667,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
95,188,34491,true,31,117,117.297,0.016,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,109.868,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.23,1.028,0.848,4.242,0,0.048,7,2400,false,done,1,1,1,full,0.4776,0.1771,0.273,0.0275,0,0.1771,0.1771,0.273,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.293,12,false,false,false,0,0,0,0.42,0.024,0,0.003,0.007,0.478,0.024,cover,skipped_no_dirty,1.703,0,0,1.667,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
96,189,34635,true,31,132,132.509,0.017,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,123.116,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.219,0.643,0.731,3.882,0,0.05,6,2400,false,done,1,1,1,full,0.4776,0.1771,0.273,0.0275,0,0.1771,0.1771,0.273,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.293,12,false,false,false,0,0,0,0.42,0.024,0,0.003,0.007,0.478,0.024,cover,skipped_no_dirty,1.703,0,0,1.667,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
97,190,34672,false,31,32,31.299,1.304,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,21.742,148.333,393.358,0,0,0,policy_gated,0,0,policy_gated,1.259,1,,6.543,6,,1.305,3,,21.76,1,,0.237,0.908,0.827,4.302,0,0.048,7,2400,false,done,1,1,1,full,0.4151,0.1515,0.237,0.0266,0,0.1515,0.1515,0.237,0.003,0.001,0.001,0.001,0,0,0,0,0.0267,0,0,0,1.238,12,false,true,false,0,0,0,0.363,0.099,0,0.003,0.007,0.495,0.023,cover,skipped_no_dirty,1.703,0,0,1.667,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
98,191,34676,true,31,1,0.3,0.004,0.001,,,,,0,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.237,0.908,0.827,4.302,0,0.048,7,2400,false,done,1,1,1,full,0.4151,0.1515,0.237,0.0266,0,0.1515,0.1515,0.237,0.003,0.001,0.001,0.001,0,0,0,0,0.0267,0,0,0,1.238,12,false,true,false,0,0,0,0.363,0.099,0,0.003,0.007,0.495,0.023,cover,skipped_no_dirty,1.703,0,0,1.667,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
99,192,34826,true,31,132,132.114,0.018,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,123.353,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.206,0.688,0.857,4.318,0,0.051,6,2400,false,done,1,1,1,full,0.4151,0.1515,0.237,0.0266,0,0.1515,0.1515,0.237,0.003,0.001,0.001,0.001,0,0,0,0,0.0267,0,0,0,1.238,12,false,true,false,0,0,0,0.363,0.099,0,0.003,0.007,0.495,0.023,cover,skipped_no_dirty,1.771,0,0,1.732,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
100,193,34970,true,31,141,141.322,0.015,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,127.573,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.215,1.052,0.87,4.379,0,0.052,6,2400,false,done,1,1,1,full,0.4151,0.1515,0.237,0.0266,0,0.1515,0.1515,0.237,0.003,0.001,0.001,0.001,0,0,0,0,0.0267,0,0,0,1.238,12,false,true,false,0,0,0,0.363,0.099,0,0.003,0.007,0.495,0.023,cover,skipped_no_dirty,1.771,0,0,1.732,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
101,194,34975,true,31,1,0.622,0.004,0,season_refresh,stage_0_moisture,cursor_0,stage,0.309,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.215,1.052,0.87,4.379,0,0.052,6,2400,false,done,1,1,1,full,0.4151,0.1515,0.237,0.0266,0,0.1515,0.1515,0.237,0.003,0.001,0.001,0.001,0,0,0,0,0.0267,0,0,0,1.238,12,false,true,false,0,0,0,0.363,0.099,0,0.003,0.007,0.495,0.023,cover,skipped_no_dirty,1.771,0,0,1.732,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
102,195,35050,false,22,31,29.436,1.193,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,21.04,148.333,393.358,0,0.134,1,,0,0,policy_gated,0,0,policy_gated,6.591,6,,1.342,3,,21.047,1,,0.202,0.996,0.812,4.315,0,0.049,7,2400,false,done,1,1,1,full,0.4764,0.2325,0.217,0.0269,0,0.2325,0.2325,0.217,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.276,12,false,false,false,0,0,0,0.398,0.018,0,0.003,0.007,0.445,0.019,cover,skipped_no_dirty,1.771,0,0,1.732,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
103,196,35065,true,22,8,8.008,0.005,0,season_refresh,stage_2_redecide,cursor_0,micro,7.663,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.202,0.996,0.812,4.315,0,0.049,7,2400,false,done,1,1,1,full,0.4764,0.2325,0.217,0.0269,0,0.2325,0.2325,0.217,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.276,12,false,false,false,0,0,0,0.398,0.018,0,0.003,0.007,0.445,0.019,cover,skipped_no_dirty,1.771,0,0,1.732,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
104,197,35248,true,22,129,128.822,0.016,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,118.901,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.236,0.703,0.837,4.241,0,0.049,6,2400,false,done,1,1,1,full,0.4764,0.2325,0.217,0.0269,0,0.2325,0.2325,0.217,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.276,12,false,false,false,0,0,0,0.398,0.018,0,0.003,0.007,0.445,0.019,cover,skipped_no_dirty,1.197,0,0,1.157,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
105,198,35398,true,22,147,146.63,0.015,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,125.032,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.245,0.697,0.755,4.171,0,0.05,7,2400,false,done,1,1,1,full,0.4764,0.2325,0.217,0.0269,0,0.2325,0.2325,0.217,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.276,12,false,false,false,0,0,0,0.398,0.018,0,0.003,0.007,0.445,0.019,cover,skipped_no_dirty,1.197,0,0,1.157,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
106,199,35404,true,22,2,2.728,0.005,0,season_refresh,stage_5_shrubland,cursor_0,stage,2.4,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.245,0.697,0.755,4.171,0,0.05,7,2400,false,done,1,1,1,full,0.4764,0.2325,0.217,0.0269,0,0.2325,0.2325,0.217,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.276,12,false,false,false,0,0,0,0.398,0.018,0,0.003,0.007,0.445,0.019,cover,skipped_no_dirty,1.197,0,0,1.157,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
107,200,35470,false,22,33,31.944,1.529,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,21.293,148.304,393.358,0,2.487,1,,0,0,policy_gated,0,0,policy_gated,6.446,6,,1.265,3,,21.305,1,,0.259,0.735,0.84,4.318,0,0.049,7,2400,false,done,1,1,1,full,0.4368,0.1523,0.258,0.0265,0,0.1523,0.1523,0.258,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.189,12,false,false,false,0,0,0,0.384,0.024,0,0.003,0.007,0.444,0.026,cover,skipped_no_dirty,1.197,0,0,1.157,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
108,201,35481,true,22,4,3.311,0.005,0,season_refresh,stage_7_glacier,cursor_0,stage,2.982,148.304,393.358,0,,,,,,,,,,,,,,,,,,,0.259,0.735,0.84,4.318,0,0.049,7,2400,false,done,1,1,1,full,0.4368,0.1523,0.258,0.0265,0,0.1523,0.1523,0.258,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.189,12,false,false,false,0,0,0,0.384,0.024,0,0.003,0.007,0.444,0.026,cover,skipped_no_dirty,1.197,0,0,1.157,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
109,202,35677,true,22,140,139.431,0.019,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,128.697,148.304,393.358,0,,,,,,,,,,,,,,,,,,,0.239,0.712,0.825,4.142,0,0.049,7,2400,false,done,1,1,1,full,0.4368,0.1523,0.258,0.0265,0,0.1523,0.1523,0.258,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.189,12,false,false,false,0,0,0,0.384,0.024,0,0.003,0.007,0.444,0.026,cover,skipped_no_dirty,1.366,0,0,1.329,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
110,203,35687,true,22,6,6.126,0.005,0.001,season_refresh,stage_9_sync,cursor_0,stage,5.521,148.304,393.358,0,,,,,,,,,,,,,,,,,,,0.239,0.712,0.825,4.142,0,0.049,7,2400,false,done,1,1,1,full,0.4368,0.1523,0.258,0.0265,0,0.1523,0.1523,0.258,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.189,12,false,false,false,0,0,0,0.384,0.024,0,0.003,0.007,0.444,0.026,cover,skipped_no_dirty,1.366,0,0,1.329,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
111,204,35910,true,22,172,171.594,0.016,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,132.163,148.304,393.358,0,,,,,,,,,,,,,,,,,,,0.347,1.409,1.012,5.637,0,0.066,8,2400,false,done,1,1,1,full,0.4368,0.1523,0.258,0.0265,0,0.1523,0.1523,0.258,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.189,12,false,false,false,0,0,0,0.384,0.024,0,0.003,0.007,0.444,0.026,biome,cached_full_update,30.017,1933,444132,27.958,0.008,1.994,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
112,205,35914,true,22,1,0.403,0.004,0,season_refresh,stage_11_feedback,cursor_0,stage,0.125,148.304,393.358,0,,,,,,,,,,,,,,,,,,,0.347,1.409,1.012,5.637,0,0.066,8,2400,false,done,1,1,1,full,0.4368,0.1523,0.258,0.0265,0,0.1523,0.1523,0.258,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.189,12,false,false,false,0,0,0,0.384,0.024,0,0.003,0.007,0.444,0.026,biome,cached_full_update,30.017,1933,444132,27.958,0.008,1.994,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
113,206,35998,true,22,28,28.2,0.01,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,20.61,148.304,393.358,0,,,,,,,,,,,,,,,,,,,0.22,1.014,0.858,4.438,0,0.05,6,2400,false,done,1,1,1,full,0.4368,0.1523,0.258,0.0265,0,0.1523,0.1523,0.258,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.189,12,false,false,false,0,0,0,0.384,0.024,0,0.003,0.007,0.444,0.026,biome,cached_full_update,30.017,1933,444132,27.958,0.008,1.994,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
114,207,36014,true,34,0,0.322,0.005,0,,,,,0,148.304,393.358,0,,,,,,,,,,,,,,,,,,,0.22,1.014,0.858,4.438,0,0.05,6,2400,false,done,1,1,1,full,0.4368,0.1523,0.258,0.0265,0,0.1523,0.1523,0.258,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.189,12,false,false,false,0,0,0,0.384,0.024,0,0.003,0.007,0.444,0.026,biome,cached_full_update,30.017,1933,444132,27.958,0.008,1.994,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
115,208,36224,true,34,152,152.291,0.017,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,142.316,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.22,0.68,0.715,4.109,0,0.052,6,2400,false,done,1,1,1,full,0.4368,0.1523,0.258,0.0265,0,0.1523,0.1523,0.258,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.189,12,false,false,false,0,0,0,0.384,0.024,0,0.003,0.007,0.444,0.026,biome,cached_full_update,30.017,1933,444132,27.958,0.008,1.994,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
116,209,36227,true,34,0,0.289,0.004,0.001,,,,,0,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.22,0.68,0.715,4.109,0,0.052,6,2400,false,done,1,1,1,full,0.4368,0.1523,0.258,0.0265,0,0.1523,0.1523,0.258,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.189,12,false,false,false,0,0,0,0.384,0.024,0,0.003,0.007,0.444,0.026,biome,cached_full_update,30.017,1933,444132,27.958,0.008,1.994,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
117,210,36419,false,34,149,147.377,1.541,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,137.417,148.333,393.358,0,0,0,policy_gated,0,0,policy_gated,1.146,1,,6.385,6,,1.622,3,,137.435,1,,0.243,0.984,0.822,4.09,0,0.047,6,2400,false,done,1,1,1,full,0.4065,0.1508,0.223,0.0327,0,0.1508,0.1508,0.223,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,1.553,12,false,false,false,0,0,0,0.793,0.02,0,0.002,0.007,0.844,0.022,biome,cached_full_update,30.017,1933,444132,27.958,0.008,1.994,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
118,211,36424,true,34,1,0.286,0.004,0,,,,,0,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.243,0.984,0.822,4.09,0,0.047,6,2400,false,done,1,1,1,full,0.4065,0.1508,0.223,0.0327,0,0.1508,0.1508,0.223,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,1.553,12,false,false,false,0,0,0,0.793,0.02,0,0.002,0.007,0.844,0.022,biome,cached_full_update,30.017,1933,444132,27.958,0.008,1.994,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
