row_idx,tick_idx,timestamp_ms,was_skipped_day,fps,fast_ms,t_sus_ms,t_render_ms,t_ui_ms,largest_slice_job,largest_slice_stage,largest_slice_substage,largest_slice_path,largest_slice_ms,sus_sim_p95_300,sus_sim_max_300,over_1ms_count_300,j_season_refresh_ms,j_season_refresh_slices,j_season_refresh_skip,j_enum_atlas_upload_ms,j_enum_atlas_upload_slices,j_enum_atlas_upload_skip,j_ocean_currents_ms,j_ocean_currents_slices,j_ocean_currents_skip,j_refresh_climate_daily_ms,j_refresh_climate_daily_slices,j_refresh_climate_daily_skip,j_weather_refresh_ms,j_weather_refresh_slices,j_weather_refresh_skip,j_dynamic_visual_atlas_upload_ms,j_dynamic_visual_atlas_upload_slices,j_dynamic_visual_atlas_upload_skip,bd_climate_pass_a_ms,bd_climate_pass_b_ms,bd_climate_ocean_ms,bd_climate_sea_ice_ms,bd_climate_ice_bake_ms,bd_climate_transp_ms,bd_climate_total_ms,bd_climate_cells,bd_climate_partial,bd_climate_current_pass,bd_climate_progress_ratio,bd_climate_dirty_ratio,bd_climate_visited_ratio,bd_climate_pass_b_path,bd_climate_pa_pushed_cells,bd_climate_pa_total_cells,bd_climate_pa_push_ratio,bd_weather_weather_tick_ms,bd_weather_advance_ms,bd_weather_spawn_ms,bd_weather_distribute_ms,bd_weather_cyclone_ms,bd_weather_field_solve_ms,bd_weather_field_solve_total_ms,bd_weather_field_summary_ms,bd_weather_field_commit_total_ms,bd_weather_field_commit_setup_ms,bd_weather_field_commit_loop_ms,bd_weather_field_commit_dc_ms,bd_weather_field_commit_convergence_ms,bd_weather_weather_field_bake_ms,bd_weather_transp_ms,bd_weather_albedo_ms,bd_weather_veg_dyn_ms,bd_weather_cover_rebake_ms,bd_weather_veg_rebake_ms,bd_weather_feedback_ms,bd_weather_total_ms,bd_weather_fronts,bd_weather_albedo_ran,bd_weather_veg_dyn_ran,bd_weather_feedback_ran,bd_weather_begin_stage_a_ms,bd_weather_run_stage_a_slice_ms,bd_weather_stage_a_direct_ms,bd_weather_commit_stage_a_ms,bd_weather_stage_b_outer_ms,bd_weather_sync_fronts_ms,bd_weather_soak_dump_ms,bd_weather_prelude_ms,bd_weather_job_total_ms,bd_weather_job_unattributed_ms,bd_enum_atlas_axis,bd_enum_atlas_path,bd_enum_atlas_elapsed_ms,bd_enum_atlas_dirty_cells,bd_enum_atlas_dirty_pixels,bd_enum_atlas_buffer_patch_ms,bd_enum_atlas_image_ms,bd_enum_atlas_upload_ms,bd_enum_atlas_cache_valid,bd_enum_atlas_biome_pending,bd_enum_atlas_cover_pending,bd_enum_atlas_vegetation_pending,bd_sea_ice_atlas_done,bd_sea_ice_atlas_phase,bd_sea_ice_atlas_stage_name,bd_sea_ice_atlas_elapsed_ms,bd_sea_ice_atlas_reason,bd_dynamic_visual_atlas_done,bd_dynamic_visual_atlas_work_done,bd_dynamic_visual_atlas_elapsed_ms,bd_dynamic_visual_atlas_progress_ratio,bd_dynamic_visual_atlas_phase,bd_dynamic_visual_atlas_stage_name,bd_dynamic_visual_atlas_current_phase,bd_dynamic_visual_atlas_phase_cursor,bd_dynamic_visual_atlas_ticks_used,bd_dynamic_visual_atlas_total_ticks_used,bd_dynamic_visual_atlas_mask_path,bd_dynamic_visual_atlas_mask_dirty_count,bd_dynamic_visual_atlas_dirty_reason,bd_dynamic_visual_atlas_dirty_noop,bd_dynamic_visual_atlas_dirty_mask_available,bd_dynamic_visual_atlas_dirty_source,bd_dynamic_visual_atlas_max_cells_per_tick,bd_dynamic_visual_atlas_time_check_cells_per_step,bd_dynamic_visual_atlas_cpp_time_check_cells_per_step,bd_dynamic_visual_atlas_slice_budget_ms,bd_dynamic_visual_atlas_dynamic_dirty_cells,bd_dynamic_visual_atlas_dynamic_ms,bd_dynamic_visual_atlas_dynamic_prepare_ms,bd_dynamic_visual_atlas_dynamic_step_ms,bd_dynamic_visual_atlas_dynamic_finalize_ms,bd_dynamic_visual_atlas_dynamic_cells_considered,bd_dynamic_visual_atlas_dynamic_total_cells,bd_dynamic_visual_atlas_dynamic_pixels_written,bd_dynamic_visual_atlas_dynamic_cpp_calls,bd_dynamic_visual_atlas_dynamic_gd_calls,bd_dynamic_visual_atlas_dynamic_empty_calls,bd_dynamic_visual_atlas_dynamic_source,bd_dynamic_visual_atlas_dynamic_path,bd_dynamic_visual_atlas_dynamic_fallback_reason,bd_dynamic_visual_atlas_ecology_dirty_cells,bd_dynamic_visual_atlas_ecology_ms,bd_dynamic_visual_atlas_ecology_prepare_ms,bd_dynamic_visual_atlas_ecology_step_ms,bd_dynamic_visual_atlas_ecology_finalize_ms,bd_dynamic_visual_atlas_ecology_cells_considered,bd_dynamic_visual_atlas_ecology_total_cells,bd_dynamic_visual_atlas_ecology_pixels_written,bd_dynamic_visual_atlas_ecology_cpp_calls,bd_dynamic_visual_atlas_ecology_gd_calls,bd_dynamic_visual_atlas_ecology_empty_calls,bd_dynamic_visual_atlas_ecology_source,bd_dynamic_visual_atlas_ecology_path,bd_dynamic_visual_atlas_ecology_fallback_reason,bd_dynamic_visual_atlas_smooth_dirty_cells,bd_dynamic_visual_atlas_smooth_ms,bd_dynamic_visual_atlas_smooth_prepare_ms,bd_dynamic_visual_atlas_smooth_step_ms,bd_dynamic_visual_atlas_smooth_finalize_ms,bd_dynamic_visual_atlas_smooth_cells_considered,bd_dynamic_visual_atlas_smooth_total_cells,bd_dynamic_visual_atlas_smooth_pixels_written,bd_dynamic_visual_atlas_smooth_cpp_calls,bd_dynamic_visual_atlas_smooth_gd_calls,bd_dynamic_visual_atlas_smooth_empty_calls,bd_dynamic_visual_atlas_smooth_source,bd_dynamic_visual_atlas_smooth_path,bd_dynamic_visual_atlas_smooth_fallback_reason,bd_dynamic_visual_atlas_ice_dirty_cells,bd_dynamic_visual_atlas_ice_ms,bd_dynamic_visual_atlas_ice_prepare_ms,bd_dynamic_visual_atlas_ice_step_ms,bd_dynamic_visual_atlas_ice_finalize_ms,bd_dynamic_visual_atlas_ice_cells_considered,bd_dynamic_visual_atlas_ice_total_cells,bd_dynamic_visual_atlas_ice_pixels_written,bd_dynamic_visual_atlas_ice_cpp_calls,bd_dynamic_visual_atlas_ice_gd_calls,bd_dynamic_visual_atlas_ice_empty_calls,bd_dynamic_visual_atlas_ice_source,bd_dynamic_visual_atlas_ice_path,bd_dynamic_visual_atlas_ice_fallback_reason
10,192,22323,false,59,21,19.608,1,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,12.065,26.418,217.587,0,0,0,policy_gated,0,0,policy_gated,0,0,policy_gated,5.938,6,,1.207,3,,12.08,1,,0.212,0.961,0.828,3.621,0,0.075,6,2400,false,done,1,1,1,full,0,0,1,0.332,0.114,0.194,0.024,0,0.114,0.114,0.194,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.139,12,false,false,false,0,0,0,0.309,0.018,0,0.003,0.01,0.361,0.021,cover,skipped_no_dirty,1.187,0,0,1.142,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,11.984,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.614,0.032,5.1,0.408,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,5.311,0.85,4.42,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
11,193,22352,true,59,0,0.325,0.005,0,,,,,0,26.418,217.587,0,,,,,,,,,,,,,,,,,,,0.212,0.961,0.828,3.621,0,0.075,6,2400,false,done,1,1,1,full,0,0,1,0.332,0.114,0.194,0.024,0,0.114,0.114,0.194,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.139,12,false,false,false,0,0,0,0.309,0.018,0,0.003,0.01,0.361,0.021,cover,skipped_no_dirty,1.187,0,0,1.142,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,11.984,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.614,0.032,5.1,0.408,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,5.311,0.85,4.42,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
12,194,22427,true,59,25,24.793,0.018,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,14.557,26.418,217.587,0,,,,,,,,,,,,,,,,,,,0.316,1.168,1.456,4.334,0,0.127,8,2400,false,done,1,1,1,full,0,0,1,0.332,0.114,0.194,0.024,0,0.114,0.114,0.194,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.139,12,false,false,false,0,0,0,0.309,0.018,0,0.003,0.01,0.361,0.021,cover,skipped_no_dirty,1.615,0,0,1.514,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,14.447,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.614,0.032,5.1,0.408,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,8.56,0.85,7.164,0.469,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,11.019,3.494,6.95,0.491,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.025,0.015,0,0.006,0,0,0,0,0,0,dirty_no_water_intersection,,
13,195,22453,true,59,1,0.47,0.006,0,season_refresh,rain_shadow,cursor_0,micro,0.135,26.418,217.587,0,,,,,,,,,,,,,,,,,,,0.316,1.168,1.456,4.334,0,0.127,8,2400,false,done,1,1,1,full,0,0,1,0.332,0.114,0.194,0.024,0,0.114,0.114,0.194,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.139,12,false,false,false,0,0,0,0.309,0.018,0,0.003,0.01,0.361,0.021,cover,skipped_no_dirty,1.615,0,0,1.514,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,14.447,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.614,0.032,5.1,0.408,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,8.56,0.85,7.164,0.469,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,11.019,3.494,6.95,0.491,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.025,0.015,0,0.006,0,0,0,0,0,0,dirty_no_water_intersection,,
14,196,22525,true,59,23,23.343,0.017,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,12.14,26.418,217.587,0,,,,,,,,,,,,,,,,,,,0.207,0.729,0.661,3.692,0,0.074,6,2400,false,done,1,1,1,full,0,0,1,0.332,0.114,0.194,0.024,0,0.114,0.114,0.194,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.139,12,false,false,false,0,0,0,0.309,0.018,0,0.003,0.01,0.361,0.021,cover,skipped_no_dirty,1.615,0,0,1.514,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,12.066,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.538,0.031,4.95,0.5,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,5.44,0.851,4.536,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
15,197,22554,true,59,2,1.692,0.013,0,season_refresh,stage_3_river,cursor_0,micro,1.31,26.418,217.587,0,,,,,,,,,,,,,,,,,,,0.207,0.729,0.661,3.692,0,0.074,6,2400,false,done,1,1,1,full,0,0,1,0.332,0.114,0.194,0.024,0,0.114,0.114,0.194,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.139,12,false,false,false,0,0,0,0.309,0.018,0,0.003,0.01,0.361,0.021,cover,skipped_no_dirty,1.615,0,0,1.514,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,12.066,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.538,0.031,4.95,0.5,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,5.44,0.851,4.536,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
16,198,22635,true,59,33,32.746,0.015,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,14.184,26.458,217.587,0,,,,,,,,,,,,,,,,,,,0.197,0.605,0.627,3.75,0,0.091,6,2400,false,done,1,1,1,full,0,0,1,0.332,0.114,0.194,0.024,0,0.114,0.114,0.194,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.139,12,false,false,false,0,0,0,0.309,0.018,0,0.003,0.01,0.361,0.021,cover,skipped_no_dirty,1.615,0,0,1.514,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,14.088,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.538,0.031,4.95,0.5,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,8.579,0.851,6.91,0.735,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,10.739,3.5,6.626,0.509,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.025,0.015,0,0.007,0,0,0,0,0,0,dirty_no_water_intersection,,
17,199,22644,true,59,3,2.466,0.014,0,season_refresh,stage_5_shrubland,cursor_0,stage,2.084,26.458,217.587,0,,,,,,,,,,,,,,,,,,,0.197,0.605,0.627,3.75,0,0.091,6,2400,false,done,1,1,1,full,0,0,1,0.332,0.114,0.194,0.024,0,0.114,0.114,0.194,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.139,12,false,false,false,0,0,0,0.309,0.018,0,0.003,0.01,0.361,0.021,cover,skipped_no_dirty,1.615,0,0,1.514,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,14.088,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.538,0.031,4.95,0.5,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,8.579,0.851,6.91,0.735,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,10.739,3.5,6.626,0.509,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.025,0.015,0,0.007,0,0,0,0,0,0,dirty_no_water_intersection,,
18,200,22724,false,59,22,21.083,1.1,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,11.843,26.418,217.587,0,1.67,1,,0,0,policy_gated,0,0,policy_gated,5.892,6,,1.264,3,,11.858,1,,0.222,0.851,0.723,3.79,0,0.079,6,2400,false,done,1,1,1,full,0,0,1,0.3499,0.1167,0.207,0.0262,0,0.1167,0.1167,0.207,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.197,12,false,false,false,0,0,0,0.327,0.017,0,0.002,0.01,0.376,0.02,cover,skipped_no_dirty,1.615,0,0,1.514,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,11.766,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.261,0.03,4.72,0.446,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,5.417,0.834,4.531,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
19,201,22755,true,59,3,2.718,0.017,0,season_refresh,stage_7_glacier,cursor_0,stage,2.311,26.418,217.587,0,,,,,,,,,,,,,,,,,,,0.222,0.851,0.723,3.79,0,0.079,6,2400,false,done,1,1,1,full,0,0,1,0.3499,0.1167,0.207,0.0262,0,0.1167,0.1167,0.207,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.197,12,false,false,false,0,0,0,0.327,0.017,0,0.002,0.01,0.376,0.02,cover,skipped_no_dirty,1.615,0,0,1.514,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,11.766,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.261,0.03,4.72,0.446,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,5.417,0.834,4.531,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
20,202,22825,true,59,23,22.594,0.016,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,13.413,26.418,217.587,0,,,,,,,,,,,,,,,,,,,0.207,0.588,0.715,3.705,0,0.065,5,2400,false,done,1,1,1,full,0,0,1,0.3499,0.1167,0.207,0.0262,0,0.1167,0.1167,0.207,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.197,12,false,false,false,0,0,0,0.327,0.017,0,0.002,0.01,0.376,0.02,cover,skipped_no_dirty,1.163,0,0,1.116,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,13.31,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.261,0.03,4.72,0.446,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,7.842,0.834,6.516,0.413,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,10.725,3.338,6.858,0.428,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.025,0.015,0,0.006,0,0,0,0,0,0,dirty_no_water_intersection,,
21,203,22858,true,59,6,6.094,0.019,0.001,season_refresh,stage_9_sync,cursor_0,stage,5.054,26.418,217.587,0,,,,,,,,,,,,,,,,,,,0.207,0.588,0.715,3.705,0,0.065,5,2400,false,done,1,1,1,full,0,0,1,0.3499,0.1167,0.207,0.0262,0,0.1167,0.1167,0.207,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.197,12,false,false,false,0,0,0,0.327,0.017,0,0.002,0.01,0.376,0.02,cover,skipped_no_dirty,1.163,0,0,1.116,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,13.31,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.261,0.03,4.72,0.446,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,7.842,0.834,6.516,0.413,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,10.725,3.338,6.858,0.428,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.025,0.015,0,0.006,0,0,0,0,0,0,dirty_no_water_intersection,,
22,204,22932,true,59,30,29.736,0.017,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,12.684,26.418,217.587,0,,,,,,,,,,,,,,,,,,,0.209,0.726,0.79,4.035,0,0.076,6,2400,false,done,1,1,1,full,0,0,1,0.3499,0.1167,0.207,0.0262,0,0.1167,0.1167,0.207,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.197,12,false,false,false,0,0,0,0.327,0.017,0,0.002,0.01,0.376,0.02,biome,cached_full_update,10.463,788,181039,9.083,0.006,1.335,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,12.608,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.494,0.033,4.936,0.428,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,5.965,1.033,4.858,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
23,205,22970,true,59,1,0.453,0.008,0,season_refresh,stage_11_feedback,cursor_0,stage,0.112,26.418,217.587,0,,,,,,,,,,,,,,,,,,,0.209,0.726,0.79,4.035,0,0.076,6,2400,false,done,1,1,1,full,0,0,1,0.3499,0.1167,0.207,0.0262,0,0.1167,0.1167,0.207,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.197,12,false,false,false,0,0,0,0.327,0.017,0,0.002,0.01,0.376,0.02,biome,cached_full_update,10.463,788,181039,9.083,0.006,1.335,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,12.608,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.494,0.033,4.936,0.428,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,5.965,1.033,4.858,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
24,206,23045,true,58,26,26.021,0.017,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,17.911,26.418,217.587,0,,,,,,,,,,,,,,,,,,,0.219,1.083,0.811,5.165,0,0.118,8,2400,false,done,1,1,1,full,0,0,1,0.3499,0.1167,0.207,0.0262,0,0.1167,0.1167,0.207,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.197,12,false,false,false,0,0,0,0.327,0.017,0,0.002,0.01,0.376,0.02,biome,cached_full_update,10.463,788,181039,9.083,0.006,1.335,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,17.81,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.494,0.033,4.936,0.428,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,10.044,1.033,8.258,0.618,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,13.532,5.206,7.728,0.479,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.029,0.018,0,0.008,0,0,0,0,0,0,dirty_no_water_intersection,,
25,207,23053,true,58,1,0.37,0.006,0,,,,,0,26.418,217.587,0,,,,,,,,,,,,,,,,,,,0.219,1.083,0.811,5.165,0,0.118,8,2400,false,done,1,1,1,full,0,0,1,0.3499,0.1167,0.207,0.0262,0,0.1167,0.1167,0.207,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.197,12,false,false,false,0,0,0,0.327,0.017,0,0.002,0.01,0.376,0.02,biome,cached_full_update,10.463,788,181039,9.083,0.006,1.335,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,17.81,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.494,0.033,4.936,0.428,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,10.044,1.033,8.258,0.618,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,13.532,5.206,7.728,0.479,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.029,0.018,0,0.008,0,0,0,0,0,0,dirty_no_water_intersection,,
26,208,23124,false,58,22,20.947,1.038,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,12.097,26.418,217.587,0,0,0,policy_gated,0,0,policy_gated,0,0,policy_gated,6.669,6,,1.759,3,,12.113,1,,0.251,0.774,0.77,4.516,0,0.091,7,2400,false,done,1,1,1,full,0,0,1,0.4094,0.1662,0.211,0.0322,0,0.1662,0.1662,0.211,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.676,12,false,false,false,0,0,0,0.559,0.024,0,0.004,0.01,0.62,0.023,biome,cached_full_update,10.463,788,181039,9.083,0.006,1.335,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,12.017,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,4.855,0.033,4.514,0.26,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,6.006,0.747,5.207,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
27,209,23153,true,58,0,0.583,0.014,0,,,,,0,26.418,217.587,0,,,,,,,,,,,,,,,,,,,0.251,0.774,0.77,4.516,0,0.091,7,2400,false,done,1,1,1,full,0,0,1,0.4094,0.1662,0.211,0.0322,0,0.1662,0.1662,0.211,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.676,12,false,false,false,0,0,0,0.559,0.024,0,0.004,0.01,0.62,0.023,biome,cached_full_update,10.463,788,181039,9.083,0.006,1.335,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,12.017,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,4.855,0.033,4.514,0.26,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,6.006,0.747,5.207,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
28,210,23227,true,58,25,24.729,0.016,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,16.273,26.418,217.587,0,,,,,,,,,,,,,,,,,,,0.195,0.682,0.678,4.24,0,0.082,6,2400,false,done,1,1,1,full,0,0,1,0.4094,0.1662,0.211,0.0322,0,0.1662,0.1662,0.211,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.676,12,false,false,false,0,0,0,0.559,0.024,0,0.004,0.01,0.62,0.023,cover,skipped_no_dirty,1.259,0,0,1.209,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,16.172,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,4.855,0.033,4.514,0.26,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,9.108,0.747,7.697,0.577,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,12.877,5.625,6.717,0.433,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.024,0.015,0,0.006,0,0,0,0,0,0,dirty_no_water_intersection,,
29,211,23240,true,58,1,0.335,0.005,0,,,,,0,26.418,217.587,0,,,,,,,,,,,,,,,,,,,0.195,0.682,0.678,4.24,0,0.082,6,2400,false,done,1,1,1,full,0,0,1,0.4094,0.1662,0.211,0.0322,0,0.1662,0.1662,0.211,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.676,12,false,false,false,0,0,0,0.559,0.024,0,0.004,0.01,0.62,0.023,cover,skipped_no_dirty,1.259,0,0,1.209,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,16.172,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,4.855,0.033,4.514,0.26,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,9.108,0.747,7.697,0.577,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,12.877,5.625,6.717,0.433,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.024,0.015,0,0.006,0,0,0,0,0,0,dirty_no_water_intersection,,
