row_idx,tick_idx,timestamp_ms,was_skipped_day,fps,fast_ms,t_sus_ms,t_render_ms,t_ui_ms,largest_slice_job,largest_slice_stage,largest_slice_substage,largest_slice_path,largest_slice_ms,sus_sim_p95_300,sus_sim_max_300,over_1ms_count_300,j_season_refresh_ms,j_season_refresh_slices,j_season_refresh_skip,j_enum_atlas_upload_ms,j_enum_atlas_upload_slices,j_enum_atlas_upload_skip,j_ocean_currents_ms,j_ocean_currents_slices,j_ocean_currents_skip,j_refresh_climate_daily_ms,j_refresh_climate_daily_slices,j_refresh_climate_daily_skip,j_weather_refresh_ms,j_weather_refresh_slices,j_weather_refresh_skip,j_dynamic_visual_atlas_upload_ms,j_dynamic_visual_atlas_upload_slices,j_dynamic_visual_atlas_upload_skip,bd_climate_pass_a_ms,bd_climate_pass_b_ms,bd_climate_ocean_ms,bd_climate_sea_ice_ms,bd_climate_ice_bake_ms,bd_climate_transp_ms,bd_climate_total_ms,bd_climate_cells,bd_climate_partial,bd_climate_current_pass,bd_climate_progress_ratio,bd_climate_dirty_ratio,bd_climate_visited_ratio,bd_climate_pass_b_path,bd_weather_weather_tick_ms,bd_weather_advance_ms,bd_weather_spawn_ms,bd_weather_distribute_ms,bd_weather_cyclone_ms,bd_weather_field_solve_ms,bd_weather_field_solve_total_ms,bd_weather_field_summary_ms,bd_weather_field_commit_total_ms,bd_weather_field_commit_setup_ms,bd_weather_field_commit_loop_ms,bd_weather_field_commit_dc_ms,bd_weather_field_commit_convergence_ms,bd_weather_weather_field_bake_ms,bd_weather_transp_ms,bd_weather_albedo_ms,bd_weather_veg_dyn_ms,bd_weather_cover_rebake_ms,bd_weather_veg_rebake_ms,bd_weather_feedback_ms,bd_weather_total_ms,bd_weather_fronts,bd_weather_albedo_ran,bd_weather_veg_dyn_ran,bd_weather_feedback_ran,bd_weather_begin_stage_a_ms,bd_weather_run_stage_a_slice_ms,bd_weather_stage_a_direct_ms,bd_weather_commit_stage_a_ms,bd_weather_stage_b_outer_ms,bd_weather_sync_fronts_ms,bd_weather_soak_dump_ms,bd_weather_prelude_ms,bd_weather_job_total_ms,bd_weather_job_unattributed_ms,bd_enum_atlas_axis,bd_enum_atlas_path,bd_enum_atlas_elapsed_ms,bd_enum_atlas_dirty_cells,bd_enum_atlas_dirty_pixels,bd_enum_atlas_buffer_patch_ms,bd_enum_atlas_image_ms,bd_enum_atlas_upload_ms,bd_enum_atlas_cache_valid,bd_enum_atlas_biome_pending,bd_enum_atlas_cover_pending,bd_enum_atlas_vegetation_pending,bd_sea_ice_atlas_done,bd_sea_ice_atlas_phase,bd_sea_ice_atlas_stage_name,bd_sea_ice_atlas_elapsed_ms,bd_sea_ice_atlas_reason,bd_dynamic_visual_atlas_done,bd_dynamic_visual_atlas_work_done,bd_dynamic_visual_atlas_elapsed_ms,bd_dynamic_visual_atlas_progress_ratio,bd_dynamic_visual_atlas_phase,bd_dynamic_visual_atlas_stage_name,bd_dynamic_visual_atlas_current_phase,bd_dynamic_visual_atlas_phase_cursor,bd_dynamic_visual_atlas_ticks_used,bd_dynamic_visual_atlas_total_ticks_used,bd_dynamic_visual_atlas_mask_path,bd_dynamic_visual_atlas_mask_dirty_count,bd_dynamic_visual_atlas_max_cells_per_tick,bd_dynamic_visual_atlas_time_check_cells_per_step,bd_dynamic_visual_atlas_slice_budget_ms,bd_dynamic_visual_atlas_dynamic_dirty_cells,bd_dynamic_visual_atlas_dynamic_ms,bd_dynamic_visual_atlas_dynamic_prepare_ms,bd_dynamic_visual_atlas_dynamic_step_ms,bd_dynamic_visual_atlas_dynamic_finalize_ms,bd_dynamic_visual_atlas_dynamic_cells_considered,bd_dynamic_visual_atlas_dynamic_total_cells,bd_dynamic_visual_atlas_dynamic_pixels_written,bd_dynamic_visual_atlas_dynamic_cpp_calls,bd_dynamic_visual_atlas_dynamic_gd_calls,bd_dynamic_visual_atlas_dynamic_empty_calls,bd_dynamic_visual_atlas_dynamic_source,bd_dynamic_visual_atlas_dynamic_path,bd_dynamic_visual_atlas_dynamic_fallback_reason,bd_dynamic_visual_atlas_ecology_dirty_cells,bd_dynamic_visual_atlas_ecology_ms,bd_dynamic_visual_atlas_ecology_prepare_ms,bd_dynamic_visual_atlas_ecology_step_ms,bd_dynamic_visual_atlas_ecology_finalize_ms,bd_dynamic_visual_atlas_ecology_cells_considered,bd_dynamic_visual_atlas_ecology_total_cells,bd_dynamic_visual_atlas_ecology_pixels_written,bd_dynamic_visual_atlas_ecology_cpp_calls,bd_dynamic_visual_atlas_ecology_gd_calls,bd_dynamic_visual_atlas_ecology_empty_calls,bd_dynamic_visual_atlas_ecology_source,bd_dynamic_visual_atlas_ecology_path,bd_dynamic_visual_atlas_ecology_fallback_reason,bd_dynamic_visual_atlas_smooth_dirty_cells,bd_dynamic_visual_atlas_smooth_ms,bd_dynamic_visual_atlas_smooth_prepare_ms,bd_dynamic_visual_atlas_smooth_step_ms,bd_dynamic_visual_atlas_smooth_finalize_ms,bd_dynamic_visual_atlas_smooth_cells_considered,bd_dynamic_visual_atlas_smooth_pixels_written,bd_dynamic_visual_atlas_smooth_cpp_calls,bd_dynamic_visual_atlas_smooth_gd_calls,bd_dynamic_visual_atlas_smooth_empty_calls,bd_dynamic_visual_atlas_ice_dirty_cells,bd_dynamic_visual_atlas_ice_ms,bd_dynamic_visual_atlas_ice_prepare_ms,bd_dynamic_visual_atlas_ice_step_ms,bd_dynamic_visual_atlas_ice_finalize_ms,bd_dynamic_visual_atlas_ice_cells_considered,bd_dynamic_visual_atlas_ice_pixels_written,bd_dynamic_visual_atlas_ice_cpp_calls,bd_dynamic_visual_atlas_ice_gd_calls,bd_dynamic_visual_atlas_ice_empty_calls,bd_dynamic_visual_atlas_smooth_total_cells,bd_dynamic_visual_atlas_smooth_source,bd_dynamic_visual_atlas_smooth_path,bd_dynamic_visual_atlas_smooth_fallback_reason,bd_dynamic_visual_atlas_ice_total_cells,bd_dynamic_visual_atlas_ice_source,bd_dynamic_visual_atlas_ice_path,bd_dynamic_visual_atlas_ice_fallback_reason
115,177,27238,true,48,21,20.353,0.012,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,13.113,73.077,299.437,0,,,,,,,,,,,,,,,,,,,0.229,0.967,0.769,4.308,0,0.045,6,2400,false,done,1,1,1,full,0.3899,0.1401,0.225,0.0248,0,0.1401,0.1401,0.225,0.004,0.002,0.001,0,0,0,0,0,0,0,0,0,1.09,12,false,false,false,0,0,0,0.355,0.02,0,0.003,0.007,0.408,0.023,cover,skipped_no_dirty,1.73,0,0,1.692,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,9600,12.95,1,upload,dynamic_visual_atlas_upload,5,0,3,3,false,0,4096,128,800,2400,31.099,0.057,30.442,0.576,2400,2400,0,19,0,0,all_cells,cpp,,2400,37.817,0.136,37.151,0.502,2400,2400,0,20,0,0,all_cells,cpp,,2400,39.095,0.159,38.402,0.503,2400,0,19,0,0,2400,22.122,0.145,21.775,0.184,2400,0,19,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
116,178,27256,true,48,0,0.378,0.007,0.001,,,,,0,73.077,299.437,0,,,,,,,,,,,,,,,,,,,0.229,0.967,0.769,4.308,0,0.045,6,2400,false,done,1,1,1,full,0.3899,0.1401,0.225,0.0248,0,0.1401,0.1401,0.225,0.004,0.002,0.001,0,0,0,0,0,0,0,0,0,1.09,12,false,false,false,0,0,0,0.355,0.02,0,0.003,0.007,0.408,0.023,cover,skipped_no_dirty,1.73,0,0,1.692,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,9600,12.95,1,upload,dynamic_visual_atlas_upload,5,0,3,3,false,0,4096,128,800,2400,31.099,0.057,30.442,0.576,2400,2400,0,19,0,0,all_cells,cpp,,2400,37.817,0.136,37.151,0.502,2400,2400,0,20,0,0,all_cells,cpp,,2400,39.095,0.159,38.402,0.503,2400,0,19,0,0,2400,22.122,0.145,21.775,0.184,2400,0,19,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
117,179,27387,true,48,69,69.404,0.016,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,58.825,73.077,299.437,0,,,,,,,,,,,,,,,,,,,0.228,1.087,0.827,4.122,0,0.046,7,2400,false,done,1,1,1,full,0.3899,0.1401,0.225,0.0248,0,0.1401,0.1401,0.225,0.004,0.002,0.001,0,0,0,0,0,0,0,0,0,1.09,12,false,false,false,0,0,0,0.355,0.02,0,0.003,0.007,0.408,0.023,cover,skipped_no_dirty,1.73,0,0,1.692,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,58.746,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,false,0,4096,128,800,2400,31.881,0.059,31.216,0.584,2400,2400,0,19,0,0,all_cells,cpp,,1696,26.602,0.147,26.436,0,1696,2400,0,14,0,0,all_cells,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
118,180,27391,true,48,1,0.535,0.005,0,,,,,0,72.91,299.437,0,,,,,,,,,,,,,,,,,,,0.228,1.087,0.827,4.122,0,0.046,7,2400,false,done,1,1,1,full,0.3899,0.1401,0.225,0.0248,0,0.1401,0.1401,0.225,0.004,0.002,0.001,0,0,0,0,0,0,0,0,0,1.09,12,false,false,false,0,0,0,0.355,0.02,0,0.003,0.007,0.408,0.023,cover,skipped_no_dirty,1.73,0,0,1.692,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,58.746,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,false,0,4096,128,800,2400,31.881,0.059,31.216,0.584,2400,2400,0,19,0,0,all_cells,cpp,,1696,26.602,0.147,26.436,0,1696,2400,0,14,0,0,all_cells,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
119,181,27477,false,48,72,69.555,1.395,0.222,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,60.109,72.91,299.437,0,0,0,policy_gated,0,0,policy_gated,1.267,1,,6.486,6,,1.253,3,,60.126,1,,0.235,1.081,0.806,4.107,0,0.045,6,2400,false,done,1,1,1,full,0.4606,0.2185,0.217,0.0251,0,0.2185,0.2185,0.217,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.184,12,false,false,false,0,0,0,0.359,0.019,0,0.003,0.007,0.413,0.025,cover,skipped_no_dirty,1.73,0,0,1.692,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,8192,60.027,0.8,upload_phase_4,dynamic_visual_atlas_upload,4,992,2,2,false,0,4096,128,800,2400,31.881,0.059,31.216,0.584,2400,2400,0,19,0,0,all_cells,cpp,,2400,38.453,0.147,37.752,0.527,2400,2400,0,20,0,0,all_cells,cpp,,2400,38.8,0.152,38.105,0.513,2400,0,19,0,0,992,9.242,0.148,9.085,0,992,0,8,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
120,182,27483,true,48,0,0.325,0.006,0,,,,,0,72.91,299.437,0,,,,,,,,,,,,,,,,,,,0.235,1.081,0.806,4.107,0,0.045,6,2400,false,done,1,1,1,full,0.4606,0.2185,0.217,0.0251,0,0.2185,0.2185,0.217,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.184,12,false,false,false,0,0,0,0.359,0.019,0,0.003,0.007,0.413,0.025,cover,skipped_no_dirty,1.73,0,0,1.692,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,8192,60.027,0.8,upload_phase_4,dynamic_visual_atlas_upload,4,992,2,2,false,0,4096,128,800,2400,31.881,0.059,31.216,0.584,2400,2400,0,19,0,0,all_cells,cpp,,2400,38.453,0.147,37.752,0.527,2400,2400,0,20,0,0,all_cells,cpp,,2400,38.8,0.152,38.105,0.513,2400,0,19,0,0,992,9.242,0.148,9.085,0,992,0,8,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
121,183,27539,true,48,21,21.419,0.008,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,12.746,72.91,299.437,0,,,,,,,,,,,,,,,,,,,0.182,0.695,0.749,4.457,0,0.044,6,2400,false,done,1,1,1,full,0.4606,0.2185,0.217,0.0251,0,0.2185,0.2185,0.217,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.184,12,false,false,false,0,0,0,0.359,0.019,0,0.003,0.007,0.413,0.025,cover,skipped_no_dirty,1.758,0,0,1.717,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,9600,12.663,1,upload,dynamic_visual_atlas_upload,5,0,3,3,false,0,4096,128,800,2400,31.881,0.059,31.216,0.584,2400,2400,0,19,0,0,all_cells,cpp,,2400,38.453,0.147,37.752,0.527,2400,2400,0,20,0,0,all_cells,cpp,,2400,38.8,0.152,38.105,0.513,2400,0,19,0,0,2400,21.872,0.148,21.605,0.102,2400,0,19,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
122,184,27568,true,48,1,0.337,0.005,0.001,,,,,0,72.91,299.437,0,,,,,,,,,,,,,,,,,,,0.182,0.695,0.749,4.457,0,0.044,6,2400,false,done,1,1,1,full,0.4606,0.2185,0.217,0.0251,0,0.2185,0.2185,0.217,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.184,12,false,false,false,0,0,0,0.359,0.019,0,0.003,0.007,0.413,0.025,cover,skipped_no_dirty,1.758,0,0,1.717,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,9600,12.663,1,upload,dynamic_visual_atlas_upload,5,0,3,3,false,0,4096,128,800,2400,31.881,0.059,31.216,0.584,2400,2400,0,19,0,0,all_cells,cpp,,2400,38.453,0.147,37.752,0.527,2400,2400,0,20,0,0,all_cells,cpp,,2400,38.8,0.152,38.105,0.513,2400,0,19,0,0,2400,21.872,0.148,21.605,0.102,2400,0,19,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
123,185,27689,true,48,71,71.223,0.016,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,58.257,72.91,299.437,0,,,,,,,,,,,,,,,,,,,0.186,1.038,0.779,4.38,0,0.044,6,2400,false,done,1,1,1,full,0.4606,0.2185,0.217,0.0251,0,0.2185,0.2185,0.217,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.184,12,false,false,false,0,0,0,0.359,0.019,0,0.003,0.007,0.413,0.025,cover,skipped_no_dirty,1.758,0,0,1.717,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,58.171,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,false,0,4096,128,800,2400,31.319,0.058,30.659,0.577,2400,2400,0,19,0,0,all_cells,cpp,,1696,26.599,0.128,26.455,0,1696,2400,0,14,0,0,all_cells,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
124,186,27692,true,48,0,0.262,0.004,0,,,,,0,72.91,299.437,0,,,,,,,,,,,,,,,,,,,0.186,1.038,0.779,4.38,0,0.044,6,2400,false,done,1,1,1,full,0.4606,0.2185,0.217,0.0251,0,0.2185,0.2185,0.217,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.184,12,false,false,false,0,0,0,0.359,0.019,0,0.003,0.007,0.413,0.025,cover,skipped_no_dirty,1.758,0,0,1.717,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,58.171,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,false,0,4096,128,800,2400,31.319,0.058,30.659,0.577,2400,2400,0,19,0,0,all_cells,cpp,,1696,26.599,0.128,26.455,0,1696,2400,0,14,0,0,all_cells,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
125,187,27774,true,48,70,70.031,0.017,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,63.34,72.91,299.437,0,,,,,,,,,,,,,,,,,,,0.227,0.974,0.779,4.086,0,0.045,6,2400,false,done,1,1,1,full,0.4606,0.2185,0.217,0.0251,0,0.2185,0.2185,0.217,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.184,12,false,false,false,0,0,0,0.359,0.019,0,0.003,0.007,0.413,0.025,cover,skipped_no_dirty,1.758,0,0,1.717,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,8192,63.256,0.8,upload_phase_4,dynamic_visual_atlas_upload,4,992,2,2,false,0,4096,128,800,2400,31.319,0.058,30.659,0.577,2400,2400,0,19,0,0,all_cells,cpp,,2400,38.29,0.128,37.583,0.553,2400,2400,0,20,0,0,all_cells,cpp,,2400,39.194,0.156,38.491,0.522,2400,0,19,0,0,992,12.256,0.143,12.104,0,992,0,8,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
126,188,27777,true,48,0,0.279,0.004,0,,,,,0,72.91,299.437,0,,,,,,,,,,,,,,,,,,,0.227,0.974,0.779,4.086,0,0.045,6,2400,false,done,1,1,1,full,0.4606,0.2185,0.217,0.0251,0,0.2185,0.2185,0.217,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.184,12,false,false,false,0,0,0,0.359,0.019,0,0.003,0.007,0.413,0.025,cover,skipped_no_dirty,1.758,0,0,1.717,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,8192,63.256,0.8,upload_phase_4,dynamic_visual_atlas_upload,4,992,2,2,false,0,4096,128,800,2400,31.319,0.058,30.659,0.577,2400,2400,0,19,0,0,all_cells,cpp,,2400,38.29,0.128,37.583,0.553,2400,2400,0,20,0,0,all_cells,cpp,,2400,39.194,0.156,38.491,0.522,2400,0,19,0,0,992,12.256,0.143,12.104,0,992,0,8,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
127,189,27827,false,48,26,24.283,1.301,0.201,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,16.516,72.91,299.437,0,0,0,policy_gated,0,0,policy_gated,0,0,policy_gated,6.238,6,,1.141,3,,16.525,1,,0.231,1.003,0.776,3.981,0,0.045,6,2400,false,done,1,1,1,full,0.3773,0.1413,0.212,0.024,0,0.1413,0.1413,0.212,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,1.07,12,false,false,false,0,0,0,0.325,0.019,0,0.002,0.006,0.379,0.027,cover,skipped_no_dirty,1.758,0,0,1.717,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,9600,16.439,1,upload,dynamic_visual_atlas_upload,5,0,3,3,false,0,4096,128,800,2400,31.319,0.058,30.659,0.577,2400,2400,0,19,0,0,all_cells,cpp,,2400,38.29,0.128,37.583,0.553,2400,2400,0,20,0,0,all_cells,cpp,,2400,39.194,0.156,38.491,0.522,2400,0,19,0,0,2400,28.657,0.143,28.313,0.182,2400,0,19,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
128,190,27868,true,48,0,0.368,0.005,0.001,,,,,0,72.91,299.437,0,,,,,,,,,,,,,,,,,,,0.231,1.003,0.776,3.981,0,0.045,6,2400,false,done,1,1,1,full,0.3773,0.1413,0.212,0.024,0,0.1413,0.1413,0.212,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,1.07,12,false,false,false,0,0,0,0.325,0.019,0,0.002,0.006,0.379,0.027,cover,skipped_no_dirty,1.758,0,0,1.717,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,9600,16.439,1,upload,dynamic_visual_atlas_upload,5,0,3,3,false,0,4096,128,800,2400,31.319,0.058,30.659,0.577,2400,2400,0,19,0,0,all_cells,cpp,,2400,38.29,0.128,37.583,0.553,2400,2400,0,20,0,0,all_cells,cpp,,2400,39.194,0.156,38.491,0.522,2400,0,19,0,0,2400,28.657,0.143,28.313,0.182,2400,0,19,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
129,191,27985,true,48,67,66.974,0.017,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,58.609,72.91,299.437,0,,,,,,,,,,,,,,,,,,,0.23,0.693,0.774,4.203,0,0.05,6,2400,false,done,1,1,1,full,0.3773,0.1413,0.212,0.024,0,0.1413,0.1413,0.212,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,1.07,12,false,false,false,0,0,0,0.325,0.019,0,0.002,0.006,0.379,0.027,cover,skipped_no_dirty,1.729,0,0,1.69,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,58.465,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,false,0,4096,128,800,2400,31.626,0.062,31.03,0.51,2400,2400,0,19,0,0,all_cells,cpp,,1696,26.575,0.14,26.417,0,1696,2400,0,14,0,0,all_cells,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
130,192,27988,true,48,0,0.287,0.004,0,,,,,0,72.91,299.437,0,,,,,,,,,,,,,,,,,,,0.23,0.693,0.774,4.203,0,0.05,6,2400,false,done,1,1,1,full,0.3773,0.1413,0.212,0.024,0,0.1413,0.1413,0.212,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,1.07,12,false,false,false,0,0,0,0.325,0.019,0,0.002,0.006,0.379,0.027,cover,skipped_no_dirty,1.729,0,0,1.69,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,58.465,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,false,0,4096,128,800,2400,31.626,0.062,31.03,0.51,2400,2400,0,19,0,0,all_cells,cpp,,1696,26.575,0.14,26.417,0,1696,2400,0,14,0,0,all_cells,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
131,193,28085,true,52,67,67.211,0.018,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,60.597,72.91,299.437,0,,,,,,,,,,,,,,,,,,,0.234,1.008,0.767,3.933,0,0.044,6,2400,false,done,1,1,1,full,0.3773,0.1413,0.212,0.024,0,0.1413,0.1413,0.212,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,1.07,12,false,false,false,0,0,0,0.325,0.019,0,0.002,0.006,0.379,0.027,cover,skipped_no_dirty,1.729,0,0,1.69,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,8192,60.499,0.8,upload_phase_4,dynamic_visual_atlas_upload,4,992,2,2,false,0,4096,128,800,2400,31.626,0.062,31.03,0.51,2400,2400,0,19,0,0,all_cells,cpp,,2400,38.127,0.14,37.449,0.512,2400,2400,0,20,0,0,all_cells,cpp,,2400,38.859,0.155,38.117,0.553,2400,0,19,0,0,992,9.964,0.15,9.804,0,992,0,8,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
132,194,28089,true,52,1,0.588,0.005,0,season_refresh,stage_0_moisture,cursor_0,stage,0.293,72.91,299.437,0,,,,,,,,,,,,,,,,,,,0.234,1.008,0.767,3.933,0,0.044,6,2400,false,done,1,1,1,full,0.3773,0.1413,0.212,0.024,0,0.1413,0.1413,0.212,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,1.07,12,false,false,false,0,0,0,0.325,0.019,0,0.002,0.006,0.379,0.027,cover,skipped_no_dirty,1.729,0,0,1.69,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,8192,60.499,0.8,upload_phase_4,dynamic_visual_atlas_upload,4,992,2,2,false,0,4096,128,800,2400,31.626,0.062,31.03,0.51,2400,2400,0,19,0,0,all_cells,cpp,,2400,38.127,0.14,37.449,0.512,2400,2400,0,20,0,0,all_cells,cpp,,2400,38.859,0.155,38.117,0.553,2400,0,19,0,0,992,9.964,0.15,9.804,0,992,0,8,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
133,195,28138,true,52,20,19.871,0.011,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,13.021,72.91,299.437,0,,,,,,,,,,,,,,,,,,,0.175,1.029,0.824,4.051,0,0.046,7,2400,false,done,1,1,1,full,0.3773,0.1413,0.212,0.024,0,0.1413,0.1413,0.212,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,1.07,12,false,false,false,0,0,0,0.325,0.019,0,0.002,0.006,0.379,0.027,cover,skipped_no_dirty,1.729,0,0,1.69,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,9600,12.937,1,upload,dynamic_visual_atlas_upload,5,0,3,3,false,0,4096,128,800,2400,31.626,0.062,31.03,0.51,2400,2400,0,19,0,0,all_cells,cpp,,2400,38.127,0.14,37.449,0.512,2400,2400,0,20,0,0,all_cells,cpp,,2400,38.859,0.155,38.117,0.553,2400,0,19,0,0,2400,22.865,0.15,22.51,0.185,2400,0,19,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
134,196,28176,true,52,8,7.465,0.006,0,season_refresh,stage_2_redecide,cursor_0,micro,7.083,72.91,299.437,0,,,,,,,,,,,,,,,,,,,0.175,1.029,0.824,4.051,0,0.046,7,2400,false,done,1,1,1,full,0.3773,0.1413,0.212,0.024,0,0.1413,0.1413,0.212,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,1.07,12,false,false,false,0,0,0,0.325,0.019,0,0.002,0.006,0.379,0.027,cover,skipped_no_dirty,1.729,0,0,1.69,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,9600,12.937,1,upload,dynamic_visual_atlas_upload,5,0,3,3,false,0,4096,128,800,2400,31.626,0.062,31.03,0.51,2400,2400,0,19,0,0,all_cells,cpp,,2400,38.127,0.14,37.449,0.512,2400,2400,0,20,0,0,all_cells,cpp,,2400,38.859,0.155,38.117,0.553,2400,0,19,0,0,2400,22.865,0.15,22.51,0.185,2400,0,19,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
135,197,28287,false,52,69,67.145,1.485,0.223,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,57.729,72.91,299.437,0,1.853,1,,0,0,policy_gated,0,0,policy_gated,5.847,6,,1.279,3,,57.745,1,,0.239,0.709,0.749,3.91,0,0.044,6,2400,false,done,1,1,1,full,0.4055,0.1407,0.241,0.0238,0,0.1407,0.1407,0.241,0.003,0.001,0.001,0,0,0,0,0.0042,0.0251,0,0,0.0172,1.209,12,true,true,true,0,0,0,0.359,0.137,0,0.003,0.007,0.529,0.023,cover,skipped_no_dirty,1.729,0,0,1.69,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,57.646,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,false,0,4096,128,800,2400,31.059,0.057,30.456,0.523,2400,2400,0,19,0,0,all_cells,cpp,,1696,26.331,0.129,26.186,0,1696,2400,0,14,0,0,all_cells,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
