epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_owner_job_reallocations,building_owner_job_profession_changes,building_owner_job_probability_skips,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap,merchant_credit_budget,merchant_credit_committed,merchant_credit_drawn,merchant_credit_repaid,merchant_credit_premium_repaid,merchant_credit_outstanding,merchant_credit_bad_debt,recovery_candidates,recovery_approved,recovery_restarted,recovery_failed,recovery_liquidated_buildings,trade_active_keys_pruned,trade_deficit_episodes_started,trade_deficit_episodes_resolved,trade_candidates_stale_generation,trade_candidates_arbitrated_out,trade_true_source_stock_failures,merchant_cash,merchant_inventory_retail_value,merchant_inventory_liquidation_value,merchant_economic_assets,merchant_procurement_margin_value,merchant_trade_purchase_cash,merchant_trade_sale_cash,merchant_operating_outflow,merchant_liquidity_coverage_q16,merchant_effective_buy_factor_q16
888,890,890,false,trade_planning,65535,890,890,4028,2400,120,261,6790,0,188287,0,247565,121,752,127261212,1458033252,107528498,623971089,172465683,623971089,22079463631,899517476,87600000,897000,57000,840000,45600000,42000000,0,0,0,49001714,0,5250178,16269138,-11018960,411,27662787569,57290834622,21093216701,870546,3951826888,21092346155,20659633703,116473769,37191405,ACTIVE,true,1,7176039402626345605,7576084805226121795,ROUTE,13454,13454,0,47,272,0,0,initial_topology_capture,47,72,0,6297563,15,62725,30074,14076,6199,5444,755,126,8772,0,0,114,0,0,135,0,14,0,634895990784,0,0,0,0,75750,31,29,23,15,5,31,0,197,0,456,0,47809881,220141221,189640046,30501175,5054969019,889,0,6778,29728,2652,204,8,0,3907,0,7,0,7893235650,2824902,2551215,446732,70,122234582,0,346,138,18,122,10,0,42,29,0,0,0,174160412425,205768222784,195479179905,369639592330,1110871452,0,1343701,21094897370,541068,62259
889,891,891,false,trade_planning,65535,891,891,4024,2400,120,261,6791,0,177587,0,243935,124,396,124655962,1510745025,32060251,584831578,171614000,584831578,16194599036,564165887,98800000,911000,71000,840000,56800000,42000000,0,0,0,61045929,0,4871602,15171937,-10300335,446,28676840549,29969288359,15532593073,959924,4096691597,15531633149,21144040914,110905481,35599826,ACTIVE,true,1,7176039402626345605,7576084805226121795,ROUTE,13454,13454,32,47,272,0,0,initial_topology_capture,47,72,0,6322074,16,62972,30187,14128,6242,5487,755,126,8791,0,0,117,0,0,167,52,20,0,634933739520,4335163906,0,0,0,59500,25,25,15,9,10,25,0,224,0,433,0,27607235,206910562,175764649,31145913,5241916082,890,150,6752,29748,2628,204,8,0,3905,0,7,0,8161677871,58986,0,768560,0,121466022,0,368,153,24,143,0,0,43,72,0,58,0,173797005601,205404941829,195134064097,368931069698,818147168,89589730,19600349,15621222879,729133,62259
890,892,892,false,trade_planning,65535,892,892,4029,2400,120,261,6791,0,200850,0,249797,126,627,138353864,1611436600,15267833,664939595,214398306,664939595,22211737998,835187041,79400000,793000,53000,740000,42400000,37000000,0,0,0,48093477,0,5220018,16685912,-11465894,420,29137013188,38116499668,21298570609,1419652,4162430558,21297150957,20094639195,126165955,61620247,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,0,12976,0,0,273,0,0,initial_topology_capture,0,0,0,6324236,16,63004,30203,14138,6242,5487,755,126,8803,0,0,117,0,0,152,10,25,0,634925350912,905131782,0,0,0,70500,31,28,17,14,7,31,0,247,0,442,0,44515203,252733556,203349296,49384260,5690883205,891,170,6745,29767,2624,203,8,0,3903,0,7,0,8302009509,14601960,4334342,760299,0,125256796,0,353,155,14,132,1,1303,56,47,0,6,0,174640559096,203861721520,193668009525,368308568621,1121673416,985137,152116574,21302470436,537273,62259
891,893,893,false,trade_planning,65535,893,893,4033,2400,120,261,6792,0,209637,0,251679,128,483,177939927,1483873953,82909219,688179772,152105772,688179772,27388574162,1268557999,97200000,984000,64000,920000,51200000,46000000,0,0,0,51276403,0,5809010,18735458,-12926448,442,38220606413,166085953124,26024098290,1282127,5460086727,26022816163,26885328395,137489251,112787926,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,4096,12976,0,1050,273,0,0,initial_topology_capture,1050,2329,0,6324236,16,63004,30203,14138,6242,5487,755,126,8803,0,0,117,0,0,125,0,27,0,634988265472,0,0,0,0,66000,29,25,29,22,6,29,0,175,0,379,0,26420793,313912426,246195378,67717048,7121455922,892,0,6736,29782,2619,202,8,0,3900,0,7,0,10890428248,6377238,449857,3736945,287,121992203,0,363,155,29,141,7,0,47,43,0,0,0,175029290832,201347190200,191279212442,366308503274,1370371239,0,6950603,26023266020,440787,62259
892,894,894,false,trade_planning,65535,894,894,4043,2400,120,261,6791,0,205405,0,248482,120,1013,144983618,1589692678,65642584,684481315,242891738,684481315,23898340013,1081847039,102800000,766000,86000,680000,68800000,34000000,0,0,0,53553986,0,5304000,14985446,-9681446,431,28866537090,68649963157,22715627983,1935009,4123791113,22713692974,46280761442,125829002,59593498,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,8192,12976,0,2217,273,0,0,initial_topology_capture,2217,4496,0,6324236,16,63004,30203,14138,6242,5487,755,126,8803,0,0,117,0,0,106,0,19,0,635038597120,0,0,0,0,61000,26,25,26,17,11,26,0,193,0,386,0,28382253,253662585,214168995,39493590,7699683132,893,0,6746,29815,2633,201,8,0,3897,0,7,0,8165387388,3320654,0,9199859,0,112792344,0,361,144,26,116,1,0,54,46,0,0,0,174398218397,204745919775,194507995164,368906213561,1196176847,0,202614685,22713692974,503192,62259
893,895,895,false,trade_planning,65535,895,895,4051,2400,120,261,6792,0,188441,0,246906,121,625,141732638,1633072623,56181285,621377709,205857525,621377709,21098336278,885596382,87600000,897000,57000,840000,45600000,42000000,0,0,0,48999021,0,5270175,15041691,-9771516,408,27805208014,32470336675,20125972120,832224,3972172668,20125139896,21131684004,133710698,38727407,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,12288,12976,0,3256,273,0,0,initial_topology_capture,3256,6838,0,6324236,16,63004,30203,14138,6242,5487,755,126,8803,0,0,117,0,0,82,0,24,0,635067957248,0,0,0,0,47250,27,26,20,12,7,27,0,176,0,367,0,31848233,236631281,203792101,32839180,5403522844,894,0,6749,29838,2641,199,8,0,3894,0,7,0,7930606836,569360,0,446489,0,112345855,0,344,140,23,127,10,0,38,37,0,0,0,171764348640,209237031468,198774537553,370538886193,1059987474,0,45199867,20125139896,559337,62259
894,896,896,false,trade_planning,65535,896,896,4057,2400,120,261,6789,0,180324,0,240908,227,516,117763709,1380812569,28981756,597061245,79355302,597061245,15094247226,395901141,98800000,911000,71000,840000,56800000,42000000,0,0,0,61045395,0,5230514,14604134,-9373620,441,28416934192,37605734579,14600980732,1434647,4059562124,14599546085,21685748866,111438785,21145385,ACTIVE,true,1,7176039402626345605,7576084805226121795,ROUTE,12976,12976,0,47,273,0,0,initial_topology_capture,47,72,0,6324236,16,63004,30203,14138,6242,5487,755,126,8803,0,0,117,0,0,65,0,17,0,635067957248,0,0,0,0,65750,25,25,18,9,3,25,0,190,0,393,0,36023469,198124532,171226665,26897867,3594535421,895,0,6751,29854,2645,199,8,0,3892,0,7,0,8092831665,1418905,0,768558,215309,111577297,0,380,163,21,136,733,0,40,35,0,0,0,172230879079,210921897781,200375155418,372606034497,769100178,0,46773264,14599546085,773128,62259
895,897,897,false,trade_planning,65535,897,897,4064,2400,120,261,6791,0,197426,0,252569,232,884,159357232,1434575476,54788079,650707279,271979431,650707279,19755143849,973384233,78400000,773000,53000,720000,42400000,36000000,0,0,0,47514081,0,5267846,16518449,-11250603,422,29776146434,37087291407,18704197094,837478,4253735314,18703359616,22485336773,136279010,32537111,ACTIVE,true,1,7176039402626345605,7576084805226121795,ROUTE,12976,12976,32,47,273,0,0,initial_topology_capture,47,72,0,6348100,16,63252,30317,14181,6274,5518,756,126,8831,0,0,117,0,0,86,43,22,0,635101511680,9902934110,0,0,0,67500,27,23,22,11,7,27,0,221,1,409,0,35135552,242897605,216279442,26618163,7294959554,896,142,6734,29875,2628,200,8,0,3891,0,7,0,8477791761,3305432,0,760299,0,110816998,0,354,158,28,128,1,0,38,62,0,71,0,174407376639,208775571876,198336152371,372743529010,985087031,80523558,20211001,18783883174,608498,62259
896,898,898,false,trade_planning,65535,898,898,4062,2400,120,261,6790,0,219407,0,241791,229,346,143912523,1645588886,41107474,729255430,191665105,729255430,25179120919,902393013,97499800,974996,65000,909996,52000000,45499800,0,0,0,51580569,0,5773017,20059822,-14286805,435,38690002625,36600049319,24181119673,1891567,5527143338,24179228106,25054056011,134493922,55325890,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,0,13462,0,0,274,0,0,initial_topology_capture,0,0,0,6351659,16,63284,30333,14192,6274,5518,756,126,8837,0,0,117,0,0,82,11,15,0,635122483200,15733918199,0,0,0,94500,32,29,22,14,5,32,0,183,0,461,0,37754321,255368766,211225856,44142910,9717448337,897,160,6740,29903,2636,200,8,0,3889,0,7,0,11033616461,1746756,30826,3738973,6,107110393,0,370,165,23,129,4,817,58,36,0,5,0,173826630582,204490576250,194265419598,368092050180,1273401854,9734549,1239750,24188993481,470953,62259
897,899,899,false,trade_planning,65535,899,899,4071,2400,120,261,6791,0,195658,0,257304,229,1154,156719053,1456773148,76129751,640508296,172448086,640508296,22928424669,814673253,98000000,760000,80000,680000,64000000,34000000,0,0,0,51498984,0,5237592,14240631,-9003039,429,28183750292,67605975114,22017755016,2003600,4026250139,22015751416,39645775110,133069356,26788137,ACTIVE,true,1,7176039402626345605,7576084805226121795,ROUTE,13462,13462,0,46,274,0,0,initial_topology_capture,46,72,0,6351659,16,63284,30333,14192,6274,5518,756,126,8837,0,0,117,0,0,68,0,14,0,635076345856,0,0,0,0,80500,35,32,24,16,13,35,0,222,0,488,1,44652250,245059771,224387772,20671999,3808475602,898,0,6737,29918,2635,200,8,0,3887,0,7,0,7982149219,15830442,11937248,11288884,649918,108355656,0,352,131,21,123,1,0,41,39,0,0,0,172674485554,203913128185,193716845723,366391331277,1159474471,0,7974796,22027688664,513735,62259
898,900,900,false,trade_planning,65535,900,900,4066,2400,120,261,6790,0,192578,0,242283,202,689,135706599,1380924032,153016201,642656134,203040800,642656134,20012444280,1020114847,87600000,897000,57000,840000,45600000,42000000,0,0,0,48996584,0,5210175,15017994,-9807819,408,25471082508,52336188563,18905560138,830705,3638726166,18904729433,21931076431,118524151,47939228,ACTIVE,true,1,7176039402626345605,7576084805226121795,ROUTE,13462,13462,32,46,274,0,0,initial_topology_capture,46,72,0,6375407,16,63524,30445,14237,6308,5552,756,126,8875,0,0,117,0,0,103,45,10,0,635059568640,7738620227,0,0,0,92750,32,29,20,10,9,32,0,183,0,448,0,22876265,228659443,197897222,30762221,5794771832,899,143,6726,29957,2632,199,8,0,3880,0,7,0,7264261785,99268702,96550763,17342922,0,192391330,0,347,141,15,129,1,0,36,67,0,67,0,172950523993,203821133789,193629451348,366579975341,995658001,79793727,7810419,19081073923,594017,62259
899,901,901,false,trade_planning,65535,901,901,4061,2400,120,261,6790,0,179617,0,241151,201,667,135934557,1396295930,33943847,595222055,185612288,595222055,15430744104,733666645,99600000,912000,72000,840000,57600000,42000000,0,0,0,61879707,0,5417046,14065030,-8647984,446,28739335847,47520760970,14598819617,1342158,4105619504,14597477459,24653085102,111321451,61031281,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,0,12978,0,0,275,0,0,initial_topology_capture,0,0,0,6378516,16,63556,30461,14244,6308,5552,756,126,8878,0,0,117,0,0,104,7,6,0,635030208512,507077587,0,0,0,88000,27,27,14,9,6,27,0,202,0,423,0,28125703,232229375,188258922,43970453,5178998270,900,158,6735,29987,2642,200,8,0,3878,0,7,0,8188480505,56125,0,33382,0,192357948,0,369,150,15,141,0,1301,50,36,0,9,0,173695036417,203677152019,193492669082,367187705499,768924011,505459,560772,14597982918,779784,62259
900,902,902,false,trade_planning,65535,902,902,4055,2400,120,261,6789,0,185270,0,263904,197,1018,150206773,1465685841,87765085,594661386,299260079,594661386,23775572804,1184785153,77899950,762999,53000,709999,42400000,35499950,0,0,0,47040894,0,5829453,16904555,-11075102,422,31690671094,110034416312,22513872509,984808,4527238833,22512887701,21062183104,121637091,71961072,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,4096,12978,0,1118,275,0,0,initial_topology_capture,1118,2210,0,6378516,16,63556,30461,14244,6308,5552,756,126,8878,0,0,117,0,0,92,0,12,0,635021819904,0,0,0,0,52750,26,20,21,11,5,26,0,217,0,437,2,31467985,259655232,212895926,46759306,5388955196,901,0,6757,30026,2667,201,8,0,3874,0,7,0,9027980744,3007205,2596,760754,0,191599920,0,340,149,16,146,39,0,42,36,0,0,0,171297425462,205693977926,195408647516,366706072978,1185561837,0,22637586,22512890297,498654,62259
901,903,903,false,trade_planning,65535,903,903,4064,2400,120,261,6791,0,207333,0,253653,258,471,180507472,1528455393,81734013,682331101,250581589,682331101,26320199296,1175900840,99600000,987000,67000,920000,53600000,46000000,0,0,0,53034621,0,5569347,18508534,-12939187,444,38172855923,166863427360,25046282541,1584085,5453265232,25044698456,22771720237,145724372,69547731,ACTIVE,true,1,7176039402626345605,7576084805226121795,ROUTE,12978,12978,0,46,275,0,0,initial_topology_capture,46,72,0,6378516,16,63556,30461,14244,6308,5552,756,126,8878,0,0,117,0,0,81,0,11,0,635017625600,0,0,0,0,67500,33,30,16,10,4,33,0,184,1,388,2,60056551,284326541,246871633,37454908,7411473201,902,0,6777,30063,2695,196,8,0,3871,0,7,0,10885339666,4696145,28281,3741023,1063296,187888594,0,355,150,22,135,1,0,35,41,0,0,0,171459649239,203041498095,192888799764,364348449003,1318867640,0,23279962,25044726737,448668,62259
902,904,904,false,trade_planning,65535,904,904,4052,2400,120,261,6791,0,203560,0,248737,203,867,140567579,1581972485,111799586,675257094,304362932,675257094,19565899095,846351405,89999200,599999,79999,520000,63999200,26000000,0,0,0,47218780,0,5212109,13471819,-8259710,430,27182299143,61029093919,18630790513,1242023,3883185695,18629548490,45519820321,127520994,40304455,ACTIVE,true,1,7176039402626345605,7576084805226121795,ROUTE,12978,12978,32,46,275,0,0,initial_topology_capture,46,72,0,6402024,16,63796,30571,14299,6342,5584,758,126,8927,0,0,118,0,0,119,55,17,0,635026014208,30389634375,0,0,0,57000,31,28,26,14,6,31,0,205,0,392,1,43852852,237240709,206837077,30403632,8119907890,903,145,6772,30099,2685,202,8,0,3870,0,7,0,7690866863,37523073,32500,9018543,0,178904177,0,368,150,14,128,39,0,34,64,0,53,0,174202802600,196986199171,187136284264,361339086864,981191463,167796524,5779286,18797377514,607348,62259
903,905,905,false,trade_planning,65535,905,905,4054,2400,120,261,6791,0,195740,0,238703,198,616,155078135,1445633937,43519200,657082064,188363372,657082064,19164337968,830369798,87600000,897000,57000,840000,45600000,42000000,0,0,0,48994361,0,5734786,15080867,-9346081,411,25679787776,35169667422,18247183458,815288,3668541203,18246368170,23226101044,144022486,30642798,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,0,13458,0,0,276,0,0,initial_topology_capture,0,0,0,6404720,16,63828,30587,14309,6342,5584,758,126,8929,0,0,118,0,0,115,10,14,0,635034402816,1260226080,0,0,0,51750,25,22,23,13,8,25,0,174,0,366,0,31114348,242660204,217972550,24687654,3914068920,904,160,6795,30147,2710,204,8,0,3866,0,7,0,7320242297,1887045,2527,17344678,84,161562153,0,358,150,15,129,1,821,60,44,0,6,0,174870443460,195643152745,185860394260,360730837720,961048962,1581166,3232666,18247951863,628032,62259
904,906,906,false,trade_planning,65535,906,906,4053,2400,120,261,6788,0,174702,0,245672,195,589,125225951,1366041574,13929653,571923969,128680909,571923969,16989218541,484452810,100400000,913000,73000,840000,58400000,42000000,0,0,0,62221779,0,5052398,14657903,-9605505,453,29409546706,43353448168,16405778490,1412759,4201363911,16404365731,25829995876,84968817,101294870,ACTIVE,true,1,7176039402626345605,7576084805226121795,ROUTE,13458,13458,0,46,276,0,0,initial_topology_capture,46,72,0,6404720,16,63828,30587,14309,6342,5584,758,126,8929,0,0,118,0,0,102,0,13,0,634992459776,0,0,0,0,77000,30,29,20,15,6,30,0,195,0,390,1,35228568,239353535,177443222,61910313,8880477841,905,0,6806,30173,2723,204,8,0,3864,0,7,0,8373658422,3237180,3643,34020,21090,161531959,0,389,168,16,139,5,0,34,35,0,0,0,174178148011,195437796145,185665306133,359843454144,864079224,0,1710765,16404369374,695847,62259
905,907,907,false,trade_planning,65535,907,907,4048,2400,120,261,6788,0,204104,0,244771,212,511,142185801,1998517851,96239868,681135015,381958757,681135015,23686420041,1410183151,77899950,762999,53000,709999,42400000,35499950,0,0,0,47039665,0,5299799,17535608,-12235809,421,29569149354,50216440450,22199566533,1229593,4224164293,22198336940,23118535333,115486639,72975964,ACTIVE,true,1,7176039402626345605,7576084805226121795,ROUTE,13458,13458,32,46,276,0,0,initial_topology_capture,46,72,0,6429057,16,64068,30699,14367,6379,5621,758,126,8958,0,0,119,0,0,148,58,12,0,634908573696,33784148561,0,0,0,41500,25,25,23,13,5,25,0,222,0,400,1,40643279,250928395,205979809,44948586,6268448624,906,144,6779,30196,2694,210,8,0,3860,0,7,0,8420677647,7169915,0,760625,527,160771334,0,364,171,20,134,1,0,29,66,0,53,0,174524930382,195399972429,185629373728,360154304110,1169317488,91118360,5030910,22289455300,513142,62259
906,908,908,false,trade_planning,65535,908,908,4037,2400,120,261,6788,0,206411,0,253597,190,1168,127051694,1651000414,20578799,675020615,216489180,675020615,25267082513,815825700,99600000,987000,67000,920000,53600000,46000000,0,0,0,53034265,0,5612168,23099753,-17487585,448,38246368179,34479521186,24354238252,2581439,5463766985,24351656813,25011448715,104477416,85411420,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,0,12582,0,0,277,0,0,initial_topology_capture,0,0,0,6433158,16,64100,30715,14374,6379,5621,758,126,8966,0,0,119,0,0,148,7,7,0,634841464832,552221931,0,0,0,76250,33,33,20,9,7,33,0,200,0,450,0,44016333,255239152,188024711,67214441,5413822660,907,166,6785,30231,2704,210,8,0,3856,0,7,0,10914951721,2982408,28572,21494,0,160779841,0,373,168,21,141,1,1290,47,43,0,9,0,174067792975,191609850066,182028769033,356096562008,1282529310,257784,950870,24351943169,468451,62259
907,909,909,false,trade_planning,65535,909,909,4033,2400,120,261,6790,0,203040,0,248556,187,888,160877381,1516771727,110610739,674428844,207589285,674428844,24208561437,766140961,89999200,599999,79999,520000,63999200,26000000,0,0,0,47296328,0,5444335,13708873,-8264538,434,29717682383,67279146769,23353852688,1431412,4245383302,23352421276,69497234871,120039495,92855654,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,12288,12582,0,3354,277,0,0,initial_topology_capture,3354,7080,0,6433158,16,64100,30715,14374,6379,5621,758,126,8966,0,0,119,0,0,132,0,16,0,634770161664,0,0,0,0,61250,34,27,21,16,20,34,0,230,1,495,0,37494406,280981445,228905899,52075546,11826013184,908,0,6796,30261,2720,210,8,0,3851,0,7,0,8425946134,1426003,0,9018541,0,151761300,0,368,154,25,126,1,0,37,43,0,0,0,171634507641,193084977096,183430135179,355064642820,1229872494,0,27566611,23352421276,481673,62259
908,910,910,false,trade_planning,65535,910,910,4035,2400,120,261,6792,0,192525,0,241433,201,686,143421676,1332050263,20280570,641751751,145497229,641751751,19050293788,769454966,88400000,898000,58000,840000,46400000,42000000,0,0,0,49466604,0,5492640,14105293,-8612653,417,26223493163,28384877187,18193277091,838269,3746213405,18192438822,23582865997,124380101,60789425,ACTIVE,true,1,7176039402626345605,7576084805226121795,ROUTE,12582,12582,0,46,277,0,0,initial_topology_capture,46,72,0,6433158,16,64100,30715,14374,6379,5621,758,126,8966,0,0,119,0,0,110,0,22,0,634694664192,0,0,0,0,101500,38,32,22,15,11,38,0,183,0,455,1,31242492,248415119,206460449,41954670,7792568772,909,0,6802,30291,2730,210,8,0,3847,0,7,0,7419106094,3632132,0,17343340,0,134417960,0,355,151,24,123,1,0,26,46,0,0,0,171840960443,195213712705,185452427496,357293387939,958208838,0,61853992,18192438822,619035,62259
909,911,911,false,trade_planning,65535,911,911,4039,2400,120,261,6791,0,181574,0,238634,202,368,117988735,1434616451,23016961,603176523,207048107,603176523,16508144089,522133053,101200000,914000,74000,840000,59200000,42000000,0,0,0,62563887,0,5210829,15159456,-9948627,459,28795356147,28298515339,15886283198,1472162,4113622397,15884811036,27348407609,103653532,48597874,ACTIVE,true,1,7176039402626345605,7576084805226121795,ROUTE,12582,12582,32,46,277,0,0,initial_topology_capture,46,72,0,6459474,16,64340,30825,14423,6423,5665,758,126,8994,0,0,121,0,0,134,49,25,0,634774355968,5855999405,0,0,0,67000,26,25,16,10,5,26,0,212,0,437,1,29563251,213342648,170811291,42531357,9245724751,910,139,6788,30317,2715,212,8,0,3846,0,7,0,8200130814,2622686,3960,1225,0,134420894,0,379,157,16,144,218,0,43,60,0,59,0,171990902154,194268468833,184554448719,356545350873,836865043,188077572,18675924,16072892568,701279,62259
910,912,912,false,trade_planning,65535,912,912,4039,2400,120,261,6791,0,198738,0,249998,188,327,160799137,1548511825,53158996,655608898,199603335,655608898,22741166042,836996957,78699150,763998,53999,709999,43199200,35499950,0,0,0,48072046,0,5413620,18397156,-12983536,425,29817717656,48486925760,21827122296,1652361,4259674049,21825469935,21167198982,167122960,19718278,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,0,13441,0,0,278,0,0,initial_topology_capture,0,0,0,6463687,16,64372,30841,14430,6423,5665,758,126,8994,0,0,121,0,0,123,7,18,0,634875019264,1111419450,0,0,0,71000,29,22,15,12,7,29,0,234,1,449,0,30887224,253084166,222464410,30619756,4075991024,911,159,6789,30338,2718,214,8,0,3842,0,7,0,8489312814,3341791,2613,758969,0,133664669,0,343,150,28,136,245,415,48,41,0,9,0,173240176656,194907235253,185161274876,358401451532,1149572775,1076761,64946183,21826549309,520167,62259
911,913,913,false,trade_planning,65535,913,913,4038,2400,120,261,6788,0,216618,0,243196,201,395,178689609,1806339816,125540023,721149708,328718518,721149708,26828156052,1383703004,102000000,990000,70000,920000,56000000,46000000,0,0,0,54084484,0,5294905,20425601,-15130696,456,37995511227,127210866996,25344502119,2049071,5427930276,25342453048,27693460110,163529501,70436483,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,4096,13441,0,1088,278,0,0,initial_topology_capture,1088,2200,0,6463687,16,64372,30841,14430,6423,5665,758,126,8994,0,0,121,0,0,106,0,17,0,635013431296,0,0,0,0,54000,27,24,25,18,6,27,0,201,0,386,1,46619656,302000766,245105588,56895178,12155804532,912,0,6787,30359,2716,216,8,0,3840,0,7,0,10826269241,15829825,14507194,2557213,149,146340055,0,372,166,26,139,283,0,49,42,0,0,0,172794596995,194104139500,184398336384,357192933379,1334636350,0,33662779,25356960242,446594,62259
912,914,914,false,trade_planning,65535,914,914,4036,2400,120,261,6787,0,198002,0,252972,191,814,135256156,1358234812,134737715,649808476,231761670,649808476,20348822937,823100605,107999200,959999,79999,880000,63999200,44000000,0,0,0,56897249,0,5001215,11085910,-6084695,429,27597251635,65684835875,19418970148,1247016,3942464627,19417723132,36825159233,129200932,39580254,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,8192,13441,0,2117,278,0,0,initial_topology_capture,2117,4434,0,6463687,16,64372,30841,14430,6423,5665,758,126,8994,0,0,121,0,0,84,0,22,0,635139260416,0,0,0,0,77500,28,26,28,21,6,28,0,193,0,381,0,20208754,235344686,197961323,37383363,2555001986,913,0,6821,30410,2752,217,8,0,3837,0,7,0,7820376501,2915657,0,9018540,1978269,137321515,0,358,137,20,131,4,0,48,27,0,0,0,173825187770,197365422745,187496545547,361321733317,1022651412,0,150303052,19417723132,586670,62259
913,915,915,false,trade_planning,65535,915,915,4042,2400,120,261,6788,0,188558,0,244701,185,884,138694468,1292743481,23712952,623248924,102179151,623248924,18902030063,638643763,91000000,920000,60000,860000,48000000,43000000,0,0,0,50684767,0,5124308,14112616,-8988308,419,26435585057,36978999314,18173489994,1103694,3776512251,18172386300,19228523372,131081699,26970214,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,12288,13441,0,3143,278,0,0,initial_topology_capture,3143,6600,0,6463687,16,64372,30841,14430,6423,5665,758,126,8994,0,0,121,0,0,74,0,10,0,635256700928,0,0,0,0,52500,28,26,26,13,12,28,0,183,1,366,0,56887446,228751140,201672185,27078955,3201667501,914,0,6827,30435,2756,221,9,0,3834,0,7,0,7489569455,1749836,140,17343339,127569,119978324,0,348,152,23,119,0,0,39,39,0,0,0,171533484439,197832420443,187940191927,359473676366,957128040,0,573355,18172386440,618609,62259
914,916,916,false,trade_planning,65535,916,916,4040,2400,120,261,6791,0,173155,0,246675,168,546,134495852,1339563596,19400500,560773622,133096637,560773622,15908433941,458492271,101200000,914000,74000,840000,59200000,42000000,0,0,0,62563531,0,4882316,12272341,-7390025,462,29062956124,40305805042,15350282881,1541211,4151850972,15348741670,25713115324,112581329,43334669,ACTIVE,true,1,7176039402626345605,7576084805226121795,ROUTE,13441,13441,32,45,278,0,0,initial_topology_capture,45,72,0,6484795,16,64604,30953,14479,6440,5682,758,127,9025,0,0,121,0,0,108,49,15,0,635223146496,10904260491,0,0,0,44750,24,23,19,12,8,24,0,202,0,396,0,24885556,219807529,190073212,29734317,7975713013,915,143,6799,30456,2731,221,9,0,3831,0,7,0,8280357735,1388525,3525,1638,0,119980388,0,389,173,25,143,0,0,32,74,0,63,0,170945554192,197590994204,187710837730,358656391922,808532404,110796840,12625376,15459542035,724671,62259
