epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_owner_job_reallocations,building_owner_job_profession_changes,building_owner_job_probability_skips,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap,merchant_credit_budget,merchant_credit_committed,merchant_credit_drawn,merchant_credit_repaid,merchant_credit_premium_repaid,merchant_credit_outstanding,merchant_credit_bad_debt,recovery_candidates,recovery_approved,recovery_restarted,recovery_failed,recovery_liquidated_buildings,trade_active_keys_pruned,trade_deficit_episodes_started,trade_deficit_episodes_resolved,trade_candidates_stale_generation,trade_candidates_arbitrated_out,trade_true_source_stock_failures,merchant_cash,merchant_inventory_retail_value,merchant_inventory_liquidation_value,merchant_economic_assets,merchant_procurement_margin_value,merchant_trade_purchase_cash,merchant_trade_sale_cash,merchant_operating_outflow,merchant_liquidity_coverage_q16,merchant_effective_buy_factor_q16
652,654,654,false,trade_planning,65535,654,654,3839,2400,120,261,8629,0,206922,0,205639,169,560,141918738,1858153120,61938540,680103372,271887065,680103372,19478634944,481330913,4468900000,54608000,2318000,52290000,1854400000,2614500000,0,0,0,3222435674,0,11503407,23630374,-12126967,654,70289366002,19668930736,14528645492,241461,10041338077,14528404031,11383736658,123698827,46504261,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,4096,12430,0,1247,189,0,0,initial_topology_capture,1247,1853,0,4024755,9,30278,17716,8352,4397,3938,459,90,4523,0,0,111,0,0,70,0,10,0,641636237312,0,0,0,0,130750,47,41,54,42,45,47,0,167,0,0,0,29771052,287712396,205360725,82351671,2652059806,653,0,5187,25771,2714,168,4,0,2300,0,1,0,20067096712,324646,0,0,0,64886413,0,605,109,15,99,0,0,47,44,0,0,0,652065159556,207765890356,197376957600,849442117156,765465862,0,27873972,14528404031,2941392,62259
653,655,655,false,trade_planning,65535,655,655,3840,2400,120,261,8632,0,217123,0,231472,176,866,167624922,2123342361,22841057,708987613,257443068,708987613,19246214850,306986171,3632600000,44047000,1907000,42140000,1525600000,2107000000,0,0,0,2221621390,0,13794188,22632671,-8838483,683,104794937088,40608423600,15306850706,222027,14970705373,15306628679,14083062368,149642482,62662106,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,8192,12430,0,2413,189,0,0,initial_topology_capture,2413,3754,0,4024755,9,30278,17716,8352,4397,3938,459,90,4523,0,0,111,0,0,62,0,8,0,641606877184,0,0,0,0,159750,58,44,66,49,27,58,0,162,0,0,0,22384770,339975902,250957624,89018278,6819861770,654,0,5197,25817,2725,168,4,0,2299,0,1,0,29874104018,9597,2198,15763435,0,49125287,0,634,123,15,103,0,0,53,52,0,0,0,651717219630,206720542280,196383880128,848101099758,806635944,0,22838372,15306630877,2790355,62259
654,656,656,false,trade_planning,65535,656,656,3831,2400,120,261,8632,0,193082,0,230535,163,840,166574206,1740754122,75473124,607524090,182015674,607524090,20358955000,452912970,3644500000,53390000,1300000,52090000,1040000000,2604500000,0,0,0,2818959382,0,15498494,24402395,-8903901,707,69181673882,23322905128,16261774677,232647,9883096358,16261542030,13243604339,143746866,60201004,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,12288,12430,0,3609,189,0,0,initial_topology_capture,3609,5672,0,4024755,9,30278,17716,8352,4397,3938,459,90,4523,0,0,111,0,0,57,0,5,0,641573322752,0,0,0,0,131750,52,48,52,37,43,52,0,106,0,0,0,27073647,322741585,245909021,76832564,5059720757,655,0,5189,25837,2720,168,4,0,2296,0,1,0,19693409371,15814,2028,1614,0,49125803,0,642,113,16,97,4,0,50,43,0,0,0,652658195281,203350197717,193182063089,845840258370,856613469,0,12783848,16261544058,2630291,62259
655,657,657,false,trade_planning,65535,657,657,3841,2400,120,261,8635,0,253356,0,254089,188,1295,180652527,2567042856,34988538,827418168,302375737,827418168,25745337640,482425413,5786492850,76429857,2620000,73809857,2096000000,3690492850,0,0,0,3053996715,0,18999105,30992002,-11992897,752,205188264443,25414968569,19476780108,360731,29312609292,19476419377,19761971968,158766737,64405372,ACTIVE,true,1,3164270336146530043,2409568139129639187,ROUTE,12430,12430,0,43,189,0,0,initial_topology_capture,43,69,0,4024755,9,30278,17716,8352,4397,3938,459,90,4523,0,0,111,0,0,48,0,9,0,641493630976,0,0,0,0,122000,46,40,54,43,32,46,0,121,0,0,1,65862053,393069172,265386597,127682575,9027112966,656,0,5200,25874,2735,167,4,0,2293,0,1,0,58586775734,7670915,2406,656820,234,48471510,0,686,130,15,104,0,0,57,48,0,0,0,654954720040,199408331764,189437302441,844392022481,1026327375,0,1773548,19476421783,2203850,62259
656,658,658,false,trade_planning,65535,658,658,3845,2400,120,261,8634,0,227135,0,252926,178,1435,168984727,2343694891,76125699,741108976,616438381,741108976,21325418004,835304837,3654799200,34680999,2560999,32120000,2048799200,1606000000,0,0,0,2373299364,0,12860139,21651892,-8791753,761,121774654930,23005136296,16835554269,240302,17396379364,16835313967,13044635305,140917208,67088592,ACTIVE,true,1,3164270336146530043,2409568139129639187,ROUTE,12430,12430,32,43,189,0,0,initial_topology_capture,43,69,0,4043755,9,30381,17774,8381,4415,3956,459,90,4552,0,0,111,0,0,72,29,5,0,641439105024,8316744879,0,0,0,87500,40,29,73,48,47,40,0,167,0,0,0,15541126,345758605,247409456,98349149,5246083684,657,314,5179,25903,2714,170,4,0,2290,0,1,0,34628216963,170128208,170081866,40171773,0,186886216,0,690,133,23,109,102,0,53,68,0,29,0,653875708651,199955055486,189956688267,843832396918,887119838,52240028,19229634,17057635861,2512212,62259
657,659,659,false,trade_planning,65535,659,659,3842,2400,120,261,8635,0,176696,0,235406,158,617,129582561,1182464241,57511706,549395811,161108888,549395811,18545696263,407711558,4468900000,54608000,2318000,52290000,1854400000,2614500000,0,0,0,3221635674,0,11648574,22621386,-10972812,661,70696465228,18237465636,13669368481,283776,10099495118,13669084705,13723738278,107905714,72085395,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,0,11893,0,0,190,0,0,initial_topology_capture,0,0,0,4046644,9,30406,17786,8390,4419,3960,459,90,4556,0,0,111,0,0,73,9,8,0,641401356288,59898180269,0,0,0,94750,38,33,59,41,43,38,0,189,0,0,1,36148109,289470844,192951798,96519046,4542595728,658,132,5190,25937,2724,171,4,0,2290,0,1,0,20185028225,95207564,0,0,0,186886216,0,607,106,15,93,507,1767,49,44,0,3,0,653898493791,197599578676,187718992499,841617486290,719983608,26487008,622808,13695571713,3129032,62259
658,660,660,false,trade_planning,65535,660,660,3831,2400,120,261,8636,0,202442,0,245242,165,1076,170747204,1780646356,41000819,657675811,226691117,657675811,17963343707,299453093,3632600000,44047000,1907000,42140000,1525600000,2107000000,0,0,0,2221621390,0,12240849,22803069,-10562220,691,104515557732,22619846901,14031419032,128418,14930794041,14031290614,12206837853,144746346,66564072,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,4096,11893,0,1209,190,0,0,initial_topology_capture,1209,1975,0,4046644,9,30406,17786,8390,4419,3960,459,90,4556,0,0,111,0,0,59,0,14,0,641447493632,0,0,0,0,115000,46,42,56,44,31,46,0,131,0,0,0,33312597,334795797,251099361,83696436,3655465066,659,0,5196,25962,2732,171,4,0,2288,0,1,0,29797300996,22275233,0,15763435,1833018,171122781,0,631,111,20,100,611,0,46,38,0,0,0,654186313374,197825850323,187933949869,842120263243,739283350,0,44234446,14031290614,3055510,62259
659,661,661,false,trade_planning,65535,661,661,3836,2400,120,261,8637,0,200240,0,222573,154,958,172407253,2103361891,91793661,644429663,560584984,644429663,21824202878,766664576,3644500000,53390000,1300000,52090000,1040000000,2604500000,0,0,0,2818159382,0,13504010,24570542,-11066532,710,69993871718,22948960849,17413235213,196911,9999124608,17413038302,13361144474,138570844,86814632,ACTIVE,true,1,3164270336146530043,2409568139129639187,ROUTE,11893,11893,0,45,190,0,0,initial_topology_capture,45,64,0,4046644,9,30406,17786,8390,4419,3960,459,90,4556,0,0,111,0,0,53,0,6,0,641413939200,0,0,0,0,104000,41,35,61,45,38,41,0,135,0,0,0,17628698,336515678,251912581,84603097,5520138601,660,0,5202,25999,2739,170,4,0,2288,0,1,0,19921263198,73630,0,1614,186,171121167,0,651,131,15,106,500,0,45,51,0,0,0,653768157823,198139795255,188232196621,842000354444,917354895,0,3885042,17413038302,2460532,62259
660,662,662,false,trade_planning,65535,662,662,3838,2400,120,261,8637,0,240607,0,265754,186,1270,184368296,2040325204,122394397,761069623,269012004,761069623,25075474204,458103789,5779591800,76111851,2631999,73479852,2105599200,3673992600,0,0,0,3052386963,0,20344197,30526065,-10181868,760,207184070710,23553347274,18838156022,377407,29597724480,18837778615,20130806278,135792499,122717146,ACTIVE,true,1,3164270336146530043,2409568139129639187,ROUTE,11893,11893,32,45,190,0,0,initial_topology_capture,45,64,0,4061907,9,30510,17857,8422,4425,3966,459,90,4574,0,0,111,0,0,78,32,7,0,641376190464,10527086461,0,0,0,158000,65,54,45,35,41,65,0,158,0,0,1,32766130,418776738,267667242,151109496,11297421787,661,316,5195,26029,2736,171,4,0,2283,0,1,0,59157026012,4162,0,656021,39363,170465146,0,688,120,18,111,505,0,43,54,0,39,0,654645826183,195852875623,186059629951,840705456134,992364157,70256899,4306915,18908035514,2269028,62259
661,663,663,false,trade_planning,65535,663,663,3835,2400,120,261,8640,0,213574,0,265330,178,1335,191487146,1930989222,100321458,689933627,516226624,689933627,19011277505,831532849,3653998400,34679998,2559998,32120000,2047998400,1606000000,0,0,0,2372617424,0,13506702,21115409,-7608707,757,120886962852,20380875655,14526321082,574826,17269566208,14525746256,12653214447,149858967,110400832,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,0,12430,0,0,191,0,0,initial_topology_capture,0,0,0,4063835,9,30534,17873,8427,4425,3966,459,90,4576,0,0,111,0,0,75,5,8,0,641342636032,6792821340,0,0,0,164500,65,55,77,54,38,65,0,141,1,0,0,33925101,393899528,278530455,115369073,3905550211,662,133,5193,26056,2737,171,4,0,2280,0,1,0,34302143948,89415563,679,40171891,2973662,130293968,0,688,127,25,111,100,1231,64,47,0,11,0,655713607227,194347783285,184629796879,840343404106,765269734,6725304,70850534,14532472239,2957022,62259
662,664,664,false,trade_planning,65535,664,664,3831,2400,120,261,8643,0,190891,0,220749,152,614,124290116,1980152869,46804649,620876703,306958225,620876703,20330800959,319538155,4388100000,54507000,2217000,52290000,1773600000,2614500000,0,0,0,3164290239,0,10188713,23169615,-12980902,658,70797196690,21778690558,15623434908,272104,10113885315,15623162804,11995535121,126847607,44635883,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,4096,12430,0,1153,191,0,0,initial_topology_capture,1153,1931,0,4063835,9,30534,17873,8427,4425,3966,459,90,4576,0,0,111,0,0,61,0,14,0,641321664512,0,0,0,0,153250,47,43,54,41,43,47,0,164,0,0,0,30069076,282336931,185935549,96401382,2605151175,663,0,5197,26091,2746,171,4,0,2275,0,1,0,20208201273,2612,0,0,0,130293968,0,614,108,15,87,10,0,42,60,0,0,0,657177066291,190287331436,180772380008,837949446299,823132123,0,28795411,15623162804,2756724,62259
663,665,665,false,trade_planning,65535,665,665,3827,2400,120,261,8645,0,191480,0,255253,160,1111,157781361,1554307893,57196011,605055550,168329796,605055550,16950037858,243870879,3632600000,44047000,1907000,42140000,1525600000,2107000000,0,0,0,2222315910,0,11685599,21884397,-10198798,688,104711973053,15879165039,13073756425,189446,14958853377,13073566979,12554661057,147347592,44844864,ACTIVE,true,1,3164270336146530043,2409568139129639187,ROUTE,12430,12430,0,44,191,0,0,initial_topology_capture,44,64,0,4063835,9,30534,17873,8427,4425,3966,459,90,4576,0,0,111,0,0,52,0,9,0,641296498688,0,0,0,0,140250,51,45,62,45,38,51,0,162,0,0,0,23613002,318620604,237893480,80727124,4146335405,664,0,5219,26125,2765,171,4,0,2278,0,1,0,29878667655,228315,772,9348382,2670935,120946397,0,641,123,14,93,106,0,37,31,0,0,0,656944839571,189324826575,179858003327,836802842898,688892944,0,70771510,13073567751,3293174,62259
664,666,666,false,trade_planning,65535,666,666,3842,2400,120,261,8644,0,180694,0,241455,155,819,182127737,1700026623,88872594,547618230,258451908,547618230,20856328458,662409639,3653300000,53401000,1311000,52090000,1048800000,2604500000,0,0,0,2822549276,0,11562320,24892373,-13330053,720,69693302544,22431322700,16540755166,136347,9956186173,16540618819,12195736700,168913364,42050249,ACTIVE,true,1,3164270336146530043,2409568139129639187,ROUTE,12430,12430,32,44,191,0,0,initial_topology_capture,44,64,0,4082304,9,30630,17934,8456,4436,3976,460,90,4605,0,0,111,0,0,73,29,8,0,641296498688,35545599165,0,0,0,114750,47,42,64,45,36,47,0,128,0,0,0,23039477,335553636,267872759,67680877,3309692499,665,319,5214,26154,2756,173,4,0,2280,0,1,0,19814714112,38231,0,964,0,120945433,0,645,119,24,107,1009,0,37,57,0,32,0,654643603821,190401303404,180880653009,835524256830,871341544,156278123,33689152,16696896942,2569502,62259
665,667,667,false,trade_planning,65535,667,667,3846,2400,120,261,8646,0,210159,0,295175,183,1210,147045634,1721822015,98022023,637082411,353741215,637082411,24123700558,413852282,5762996450,75959929,2620000,73339929,2096000000,3666996450,0,0,0,3041949951,0,19638680,30997665,-11358985,757,208019536632,20858673902,17947252650,400824,29717076747,17946851826,11868357888,132484997,36783395,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,0,11251,0,0,192,0,0,initial_topology_capture,0,0,0,4084519,9,30654,17950,8465,4436,3976,460,90,4612,0,0,111,0,0,71,9,11,0,641246167040,58439758835,0,0,0,128000,46,42,58,47,37,46,0,121,0,0,1,67412606,327003032,217115533,109887499,2625292400,666,133,5220,26188,2761,172,4,0,2282,0,1,0,59391859771,246362,26068,519782,0,120453023,0,700,125,23,103,0,1768,45,52,0,7,0,655036444829,190955885528,181407504318,836443949147,945347489,22908685,59245728,17969786579,2388924,62259
666,668,668,false,trade_planning,65535,668,668,3848,2400,120,261,8646,0,211559,0,265973,159,1531,162500724,1847924849,71584696,690553171,253655409,690553171,18870480293,447749126,3653199200,34678999,2558999,32120000,2047199200,1606000000,0,0,0,2372338453,0,12773413,23664053,-10890640,756,121771099922,19733096749,14769972566,440599,17395871506,14769531967,9930894186,153227146,12582611,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,4096,11251,0,1313,192,0,0,initial_topology_capture,1313,2109,0,4084519,9,30654,17950,8465,4436,3976,460,90,4612,0,0,111,0,0,59,0,12,0,641309081600,0,0,0,0,81750,38,31,85,63,38,38,0,158,0,0,0,15149398,316690658,241368573,75322085,2497202371,667,0,5222,26216,2766,172,4,0,2279,0,1,0,34581993216,475798,0,29764681,0,90688342,0,692,132,23,102,502,0,44,47,0,0,0,655903502713,188904204807,179458413864,835361916577,778246805,0,76487989,14769531967,2910403,62259
667,669,669,false,trade_planning,65535,669,669,3847,2400,120,261,8645,0,200354,0,210781,146,651,145256036,1856747587,53114379,659136711,311066957,659136711,20178740335,235343554,4388100000,54507000,2217000,52290000,1773600000,2614500000,0,0,0,3164690239,0,10032562,22551959,-12519397,660,72073428996,20648410160,15555527995,231214,10296204222,15555296781,19748969364,96167597,131041908,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,8192,11251,0,2621,192,0,0,initial_topology_capture,2621,4206,0,4084519,9,30654,17950,8465,4436,3976,460,90,4612,0,0,111,0,0,48,0,11,0,641317470208,0,0,0,0,78000,39,36,60,43,35,39,0,192,0,0,1,36150449,322807338,205169111,117638227,14856032401,668,0,5227,26251,2772,171,4,0,2279,0,1,0,20577907824,51593871,0,0,0,90688342,0,606,104,15,90,500,0,55,46,0,0,0,655277303981,187437170412,178064735656,833342039637,819573471,0,9165096,15555296781,2760747,62259
668,670,670,false,trade_planning,65535,670,670,3861,2400,120,261,8647,0,206002,0,239483,155,1403,170661978,1770502045,117062586,665284735,462816274,665284735,16260185244,469798778,3644600000,44287000,1907000,42380000,1525600000,2119000000,0,0,0,2228903437,0,12238344,23779859,-11541515,690,102998852783,18845308083,12145927815,141349,14714121901,12145786466,10163212739,154367677,48290355,ACTIVE,true,1,3164270336146530043,2409568139129639187,ROUTE,11251,11251,0,43,192,0,0,initial_topology_capture,43,64,0,4084519,9,30654,17950,8465,4436,3976,460,90,4612,0,0,111,0,0,40,0,8,0,640474415104,0,0,0,0,88750,42,35,67,53,37,42,0,157,0,0,0,27430135,327108825,250777867,76330958,2615465741,669,0,5219,26279,2766,171,4,0,2277,0,1,0,29806953610,410053,451,624,0,90688192,0,629,122,22,102,1012,0,48,55,0,0,0,655317543722,185890532687,176595434538,831912978260,640088013,0,833559,12145786917,3535949,62259
669,671,671,false,trade_planning,65535,671,671,3852,2400,120,261,8648,0,179462,0,242022,152,817,183887317,1718076575,104791548,549676893,378706516,549676893,20819560390,918419160,3644500000,53390000,1300000,52090000,1040000000,2604500000,0,0,0,2851016742,0,12991622,24579688,-11588066,714,67735954121,21445552725,16256767559,126329,9676564955,16256641230,11251417039,155300947,61451784,ACTIVE,true,1,3164270336146530043,2409568139129639187,ROUTE,11251,11251,32,43,192,0,0,initial_topology_capture,43,64,0,4101087,9,30758,18018,8493,4444,3983,461,91,4633,0,0,111,0,0,61,28,7,0,640394723328,57992536772,0,0,0,143250,44,37,72,52,37,44,0,130,0,0,0,19459258,338190230,262854983,75335247,2664539826,670,323,5208,26313,2754,172,4,0,2277,0,1,0,19267921760,15997,229,1005,152,90687428,0,657,128,19,95,103,0,43,65,0,40,0,654754796863,186630573903,177298471442,832053268305,856428382,273813594,14203096,16530455053,2595815,62259
670,672,672,false,trade_planning,65535,672,672,3845,2400,120,261,8648,0,230082,0,273903,145,1494,160793687,2104495977,85515402,726186322,336435189,726186322,23200544574,425555136,5750499500,75709990,2620000,73089990,2096000000,3654499500,0,0,0,3035752535,0,16128211,30800316,-14672105,758,209004899804,22246888273,17024773259,283321,29857842917,17024489938,12759368731,135820836,65267261,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,0,13078,0,0,193,0,0,initial_topology_capture,0,0,0,4102989,9,30776,18030,8499,4444,3983,461,91,4636,0,0,111,0,0,60,6,7,0,640310837248,61302001891,0,0,0,140750,60,57,65,48,33,60,0,163,0,0,0,35633460,353044588,236810253,116234335,3401759473,671,131,5188,26336,2739,171,4,0,2273,0,1,0,59484170618,3792,0,518333,0,90169095,0,695,130,19,106,10,589,35,60,0,6,0,658555090405,191011072218,181459931501,840015021906,897104265,26304973,171856863,17050794911,2531205,62259
671,673,673,false,trade_planning,65535,673,673,3836,2400,120,261,8647,0,223191,0,253002,154,1493,185725510,2057339804,205051183,735694014,524198123,735694014,19263936032,692207691,3652398400,34677998,2557998,32120000,2046398400,1606000000,0,0,0,2370821492,0,14184595,22060252,-7875657,761,122515699321,20799176553,14919941132,611191,17502242843,14919329941,13821541672,164628997,66765817,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,8192,13078,0,2230,193,0,0,initial_topology_capture,2230,3599,0,4102989,9,30776,18030,8499,4444,3983,461,91,4636,0,0,111,0,0,52,0,8,0,640172425216,0,0,0,0,154000,60,55,72,59,63,60,0,157,0,0,2,34492647,378854083,278162575,100691508,5717085836,672,0,5199,26367,2749,170,4,0,2275,0,1,0,34809593847,2174,0,29764681,43,60404414,0,686,117,23,108,3026,0,51,36,0,0,0,659904342717,195664662894,185880828464,845785171181,786131756,0,109251112,14919329941,2898755,62259
672,674,674,false,trade_planning,65535,674,674,3840,2400,120,261,8647,0,192503,0,218237,148,543,149933928,1703442817,97186653,620344860,251564523,620344860,21847939811,650901869,4468900000,54608000,2318000,52290000,1854400000,2614500000,0,0,0,3221635674,0,9730347,22995432,-13265085,665,71405836996,31756730832,16728519932,381990,10200833937,16728137942,16238285473,119929135,61102359,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,0,11244,0,0,194,0,0,initial_topology_capture,0,0,0,4125773,9,30926,18126,8540,4459,3996,463,92,4665,0,0,111,0,0,90,41,3,0,640096927744,235440883152,0,0,0,134250,45,44,49,37,32,45,0,159,0,0,0,23569904,313722321,217352274,96370047,4855702859,673,324,5180,26404,2735,169,4,0,2271,0,1,0,20379897443,63165,0,0,0,60404414,0,609,111,11,97,0,2418,50,74,0,54,0,661833225883,192782604197,183142881508,844976107391,881180867,141744673,769936,16869882615,2571085,62259
673,675,675,false,trade_planning,65535,675,675,3846,2400,120,261,8648,0,211221,0,233108,152,1308,161494888,1833089590,114283984,691113096,337457627,691113096,17188516932,389323522,3632600000,44047000,1907000,42140000,1525600000,2107000000,0,0,0,2223338450,0,13817677,23550857,-9733180,689,104526611271,21067027752,13166742157,148747,14932373124,13166593410,11273366724,145475510,16802314,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,8192,11244,0,2654,194,0,0,initial_topology_capture,2654,4174,0,4125773,9,30926,18126,8540,4459,3996,463,92,4665,0,0,111,0,0,79,0,11,0,640222756864,0,0,0,0,129250,54,42,73,53,32,54,0,147,0,0,1,21916563,315769893,241618244,74151649,3088436065,674,0,5176,26430,2733,169,4,0,2270,0,0,0,29762005194,44360,0,624,0,60403790,0,624,117,20,105,1,0,58,50,0,0,0,664253862389,190181498677,180671839205,844925701594,693790286,0,17048554,13166593410,3306287,62259
674,676,676,false,trade_planning,65535,676,676,3840,2400,120,261,8653,0,175423,0,245155,104,1010,155330695,1546369887,105016860,531905244,226855203,531905244,19630742035,491269266,3644500000,53390000,1300000,52090000,1040000000,2604500000,0,0,0,2851419942,0,12897350,24271142,-11373792,718,67477132255,20444267454,15495179617,206848,9639590405,15494972769,10503702879,149567014,17061212,ACTIVE,true,1,3164270336146530043,2409568139129639187,ROUTE,11244,11244,0,45,194,0,0,initial_topology_capture,45,64,0,4125773,9,30926,18126,8540,4459,3996,463,92,4665,0,0,111,0,0,66,0,13,0,640294060032,0,0,0,0,100000,50,44,68,50,44,50,0,119,0,0,0,23117769,289692172,231343653,58348519,1996651457,675,0,5183,26460,2743,169,4,0,2267,0,0,0,19189510575,3829,0,473,23,60403317,0,643,110,24,103,0,0,57,37,0,0,0,664112837105,188366664416,178947752199,843060589304,816151796,0,10893941,15494972769,2808865,62259
675,677,677,false,trade_planning,65535,677,677,3843,2400,120,261,8654,0,238448,0,264363,149,1323,145122670,2334356946,31997781,775432434,292063122,775432434,23523750020,372091593,5737499000,75449980,2620000,72829980,2096000000,3641499000,0,0,0,3028200792,0,16791450,29403356,-12611906,757,212395496333,19624766970,17414459224,299797,30342213854,17414159427,12235317536,133875791,27072952,ACTIVE,true,1,3164270336146530043,2409568139129639187,ROUTE,11244,11244,32,45,194,0,0,initial_topology_capture,45,64,0,4144306,9,31039,18199,8572,4473,4007,466,92,4692,0,0,111,0,0,81,32,17,0,640348585984,6569795305,0,0,0,140000,49,42,56,36,46,49,0,136,0,0,0,24355337,324534326,217560199,106974127,2213479740,676,327,5177,26489,2736,170,4,0,2267,0,0,0,60463075909,252669,22643,522722,148069,59904371,0,694,121,17,110,9,0,52,60,0,41,0,666863296844,189360926385,179892298026,846755594870,917758089,12333014,135618857,17426515084,2507876,62259
676,678,678,false,trade_planning,65535,678,678,3844,2400,120,261,8652,0,219800,0,254844,137,1686,171618914,1769688353,53400640,709547691,236003473,709547691,18592963919,626979005,3650798400,34675998,2555998,32120000,2044798400,1606000000,0,0,0,2369799822,0,17808748,23699889,-5891141,758,123809606586,19274273057,14315588121,401607,17687086747,14315186514,12676354499,154309621,61854577,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,0,13084,0,0,195,0,0,initial_topology_capture,0,0,0,4147553,9,31063,18215,8580,4473,4007,466,92,4696,0,0,111,0,0,77,8,12,0,640419889152,21195778815,0,0,0,94500,38,31,90,71,47,38,0,143,0,0,0,15443528,363020819,257323614,105697205,4234515562,677,135,5170,26518,2730,170,4,0,2266,0,0,0,35133562644,1092757,995437,29938735,0,31010849,0,703,138,18,96,19,584,59,57,0,8,0,668673078903,188060951102,178657325460,847330404363,754158479,13960341,4796143,14330142292,3058040,62259
677,679,679,false,trade_planning,65535,679,679,3842,2400,120,261,8654,0,202833,0,207381,126,652,127549295,2140480833,89626911,669286577,430833977,669286577,21138112550,421223833,4478900000,54808000,2318000,52490000,1854400000,2624500000,0,0,0,3227549267,0,12012407,22502455,-10490048,670,73194377118,22398947292,16238360828,372111,10456339665,16237988717,12104665550,115907557,36276759,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,4096,13084,0,1137,195,0,0,initial_topology_capture,1137,1793,0,4147553,9,31063,18215,8580,4473,4007,466,92,4696,0,0,111,0,0,62,0,15,0,640507969536,0,0,0,0,62000,35,29,50,40,31,35,0,213,0,0,0,38137402,257286723,189025447,68261276,3530290745,678,0,5195,26565,2753,170,4,0,2268,0,0,0,20896535878,2541432,0,0,0,31010849,0,616,112,20,86,0,0,52,43,0,0,0,668766881272,186472337627,177148147495,845915028767,855545263,0,16557147,16237988717,2699121,62259
