row_idx,tick_idx,timestamp_ms,was_skipped_day,fps,fast_ms,t_sus_ms,t_render_ms,t_ui_ms,climate_max_temp_delta,climate_p95_temp_delta,climate_p99_temp_delta,climate_preclamp_max_temp_delta,climate_preclamp_p99_temp_delta,climate_temp_delta_gt_005_count,climate_temp_delta_gt_010_count,climate_temp_delta_gt_020_count,climate_temp_delta_clamped_count,climate_max_transport_anomaly,climate_transport_abs_p95,climate_transport_nonzero_ratio,climate_sea_ice_delta_max,climate_precip_p95,climate_slp_delta_p95,climate_wind_delta_p95,climate_ocean_delta_p95,climate_slp_abs_p95,climate_wind_mag_p95,climate_ocean_mag_p95,climate_upwelling_abs_p95,climate_current_pass,climate_partial,climate_progress_ratio,climate_processed_cells,climate_cursor_start,climate_cursor_end,climate_round_id,climate_node_index,climate_next_node_index,climate_pass_status,climate_pass_stage,climate_pass_substage,climate_pass_path,climate_budget_interrupted,climate_pass_token,weather_dirty_count,water_budget_error,active_weather_ratio,weather_diag_present,weather_field_commit_path,weather_field_commit_publish_verified,weather_field_commit_publish_repaired,weather_field_commit_init_count,weather_field_commit_publish_reason,weather_refresh_convergence,weather_field_solve_tick,weather_commit_tick_delta,weather_last_commit_tick,weather_cold_front_count,weather_warm_front_count,weather_convergence_refresh_stride,weather_native_convergence_boost,weather_convergence_dirty_count,weather_convergence_delta_p95,weather_convergence_published,weather_target_mismatch_count,weather_transitioning_count,weather_transition_alpha_mean,weather_transition_alpha_p95,climate_thermal_finalizer_applied,climate_moisture_committed,climate_moisture_commit_path,climate_moisture_commit_slot_size,climate_moisture_commit_flush_ms,stage_b_tick_idx,stage_b_call_index,stage_b_run_veg_dyn,stage_b_veg_dyn_ms,stage_b_combined_done,stage_b_ext_ok,stage_b_total_runs,stage_b_total_fallbacks,weather_job_path,phys_phase_locked,phys_diag_tick_idx,phys_sim_day,phys_stage,phys_stage_name,phys_next_stage,phys_next_stage_name,phys_path,phys_done,phys_round_active,phys_physical_round_id,phys_visual_round_active,phys_visual_round_id,phys_visual_pending_commit,phys_visual_lag_ticks,phys_visual_pixel_progress,phys_visual_next_pixel_idx,phys_visual_total_pixels,phys_pending_commit,phys_need_pixel,phys_run_ocean,phys_phase_int_seen,phys_ticks_per_slice,phys_wind_period_ticks,phys_ocean_period_ticks,phys_slice_count,phys_next_pixel_idx,phys_total_pixels,phys_pixel_quota,phys_progress_ratio,phys_processed_pixels,phys_cursor_start,phys_cursor_end,phys_raster_requested_start,phys_raster_requested_end,phys_raster_returned_start,phys_raster_returned_end,phys_raster_pixels,phys_raster_wall_ms,phys_raster_native_ms,phys_raster_used_cpp,phys_raster_atlas_updated,phys_raster_fallback_reason,phys_raster_progress_guard_fired,phys_slp_path,phys_slp_native_ms,phys_slp_rc_ms,phys_slp_out_size,phys_slp_published_to_slot,phys_slp_commit_ok,phys_slp_thermal_p95,phys_slp_delta_p95,phys_wind_cpp_done,phys_wind_rc_ms,phys_wind_wx_size,phys_wind_wy_size,phys_wind_speed_out_size,phys_wind_map_speed_size,phys_wind_commit_ok,phys_wind_delta_p95,phys_wind_dir_delta_p95,phys_wind_dir_flip_count,phys_daily_wind_due,phys_daily_wind_tick_idx,phys_daily_wind_season_phase,phys_daily_wind_ran,phys_daily_wind_path,phys_daily_wind_elapsed_ms,phys_daily_wind_refresh_ms,phys_daily_wind_slp_ms,phys_daily_wind_wind_ms,phys_daily_wind_fallback_reason,phys_daily_wind_slp_commit_ok,phys_daily_wind_wind_commit_ok,phys_daily_wind_wind_cpp_done,phys_daily_wind_slp_published_to_slot,phys_daily_wind_slp_delta_p95,phys_daily_wind_delta_p95,phys_daily_wind_dir_delta_p95,phys_daily_wind_dir_flip_count,phys_psi_path,phys_psi_native_ms,phys_psi_iters_run,phys_psi_residual_final,phys_psi_early_exit,phys_psi_mode,phys_ocean_delta_p95,phys_thermal_current_p95,phys_ocean_current_preclamp_p95,phys_ocean_current_preclamp_max,phys_ocean_current_clamp_count,phys_ocean_current_clamp_ratio,phys_ocean_current_max_magnitude,cell_index,q,r,s,temp_arr,temp_arr_prev,moisture_arr,moisture_arr_prev,snow_cover_arr,snow_cover_arr_prev,temp_baseline_arr,temp_30d_arr,temp_365d_arr,temp_anomaly_arr,sea_ice_frac_arr,sea_ice_frac_arr_prev,weather_intensity_arr,weather_cloud_arr,weather_cloud_water_arr,weather_precip_arr,weather_transition_alpha_arr,weather_classification_temp_arr,weather_classification_moisture_arr,weather_vapor_arr,weather_convergence_arr,weather_instability_arr,weather_field_init_arr,air_mass_temp_anomaly_arr,ocean_thermal_anomaly_arr,local_thermal_anomaly_arr,has_river_arr,river_flow_arr,river_downstream_arr,hydro_parent_arr,river_discharge_arr,river_discharge_30d_arr,river_storage_arr,groundwater_storage_arr,surface_runoff_arr,ema_initialized_arr,temp_season_offset_arr,insolation_now_arr,insolation_dev_arr,day_length_arr,heat_input_arr,thermal_energy_arr,snowpack_arr,water_balance_30d_arr,vegetation_vitality_arr,vitality_low_streak_arr,vitality_high_streak_arr,soil_moisture_arr,vegetation_growth_pressure_arr,temperature_transport_anomaly_arr,vegetation_heat_stress_arr,vegetation_drought_stress_arr,vegetation_cold_stress_arr,vegetation_regen_score_arr,elevation_arr,base_moisture_arr,ocean_current_x_arr,ocean_current_y_arr,wind_x_arr,wind_y_arr,slp_arr,wind_speed_arr,upwelling_strength_arr,wind_stress_curl_arr,ocean_psi_arr,cell_pos_x_arr,cell_pos_y_arr,cell_lat_norm_arr,temp_baseline_year_arr,terrain_arr,landform_arr,vegetation_arr,has_volcano_arr,is_lake_seed_arr,base_terrain_arr,base_landform_arr,base_vegetation_arr,cover_arr,weather_type_arr,weather_prev_type_arr,weather_target_type_arr,is_water_arr,climate_dirty_mask,weather_dirty_mask
310,1828,126139,false,32,7.821,6.379,0.594,0.656,0.091608,0,0,0.091608,0,1166,658,339,0,0.219999,0.123336,0.289167,0,0.05826,0,0,0,0.154198,1.527042,0.150787,0.450345,done,false,1,0,20,21,183,21,-1,done,done,round_complete,gdext_native_daily_slice,false,0,2400,0.024878,1,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,5,6,0,false,2366,0,true,0,0,0,0,true,true,slot_snapshot_to_round_map,2400,0.007,1827,-1,false,0,false,false,0,0,,3.764475,1830,1830,1,daily_wind_prepass,-1,,gdext_daily_wind_slp,true,true,26,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.4197,0.4197,2400,true,true,0.207446,0.071942,true,0.4132,2400,2400,2400,2400,true,0.55601,0.551275,0,true,1830,0.054645,true,gdext_daily_wind_slp,0.86,0.028,0.4197,-1,,true,false,false,true,0.071942,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,310,8,5,-13,0.236335,0.236388,0.926615,0.926615,0,0,0.165985,0.196005,0.348907,-0.152902,0.014145,0.009282,0,0.016355,0.013724,0,0,0.236388,0.926615,0.118809,0,0,1,0,0.070443,-0.000093,0,0,-1,250,0.001258,0.002925,0.0002,0,0,1,-0.127657,0,-0.461224,0,0,0.165985,0,0,0,0,0,-0.00689,0,0.074756,0,0,0,0,0.07,0.926615,0.096191,-0.135695,0.874907,0.484291,0.019135,1.441881,-0.65019,-0.65985,1.21828,18.186533,7.5,0.128205,0.295954,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1
311,1828,126139,false,32,7.821,6.379,0.594,0.656,0.091608,0,0,0.091608,0,1166,658,339,0,0.219999,0.123336,0.289167,0,0.05826,0,0,0,0.154198,1.527042,0.150787,0.450345,done,false,1,0,20,21,183,21,-1,done,done,round_complete,gdext_native_daily_slice,false,0,2400,0.024878,1,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,5,6,0,false,2366,0,true,0,0,0,0,true,true,slot_snapshot_to_round_map,2400,0.007,1827,-1,false,0,false,false,0,0,,3.764475,1830,1830,1,daily_wind_prepass,-1,,gdext_daily_wind_slp,true,true,26,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.4197,0.4197,2400,true,true,0.207446,0.071942,true,0.4132,2400,2400,2400,2400,true,0.55601,0.551275,0,true,1830,0.054645,true,gdext_daily_wind_slp,0.86,0.028,0.4197,-1,,true,false,false,true,0.071942,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,311,9,5,-14,0.202471,0.207687,0.803669,0.805556,0,0,0.189044,0.198005,0.293629,-0.095623,0,0,0,0.03198,0.026579,0,0,0.207687,0.805556,0.090639,0.300798,0.193647,1,-0.030338,0.045202,-0.001436,0,0,-1,251,0,0,0,0.001405,0.000601,1,-0.081645,0,-0.461224,0,0,0.189044,0,-0.000536,0.690975,0,0,0.000107,0.116675,0.045202,0,0,0,0.572188,0.135226,0.792569,0,0,0.631962,0.774999,0.037334,1.616638,0,0,0,19.918585,7.5,0.128205,0.295954,13,5,5,0,0,13,5,5,0,0,0,0,0,1,1
312,1828,126139,false,32,7.821,6.379,0.594,0.656,0.091608,0,0,0.091608,0,1166,658,339,0,0.219999,0.123336,0.289167,0,0.05826,0,0,0,0.154198,1.527042,0.150787,0.450345,done,false,1,0,20,21,183,21,-1,done,done,round_complete,gdext_native_daily_slice,false,0,2400,0.024878,1,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,5,6,0,false,2366,0,true,0,0,0,0,true,true,slot_snapshot_to_round_map,2400,0.007,1827,-1,false,0,false,false,0,0,,3.764475,1830,1830,1,daily_wind_prepass,-1,,gdext_daily_wind_slp,true,true,26,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.4197,0.4197,2400,true,true,0.207446,0.071942,true,0.4132,2400,2400,2400,2400,true,0.55601,0.551275,0,true,1830,0.054645,true,gdext_daily_wind_slp,0.86,0.028,0.4197,-1,,true,false,false,true,0.071942,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,312,10,5,-15,0.041278,0.04645,0.785858,0.78868,1,1,0.191278,0.200586,0.295822,-0.095236,0,0,0,0.064088,0.025018,0,0,0.04645,0.78868,0.064032,0.338308,0.035733,1,-0.060655,-0.028784,-0.08,0,0,-1,253,0,0,0,0.003631,0.001554,1,-0.081651,0,-0.461224,0,0,0.191278,0.32,-0.000024,0.730076,0,0,-0.000064,0.049109,-0.028784,0,0,0,0.599333,0.130315,0.786678,0,0,0.797366,0.603496,0.077817,1.571582,0,0,0,21.650635,7.5,0.128205,0.295954,13,5,5,0,0,13,5,5,0,0,0,0,0,1,1
313,1828,126139,false,32,7.821,6.379,0.594,0.656,0.091608,0,0,0.091608,0,1166,658,339,0,0.219999,0.123336,0.289167,0,0.05826,0,0,0,0.154198,1.527042,0.150787,0.450345,done,false,1,0,20,21,183,21,-1,done,done,round_complete,gdext_native_daily_slice,false,0,2400,0.024878,1,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,5,6,0,false,2366,0,true,0,0,0,0,true,true,slot_snapshot_to_round_map,2400,0.007,1827,-1,false,0,false,false,0,0,,3.764475,1830,1830,1,daily_wind_prepass,-1,,gdext_daily_wind_slp,true,true,26,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.4197,0.4197,2400,true,true,0.207446,0.071942,true,0.4132,2400,2400,2400,2400,true,0.55601,0.551275,0,true,1830,0.054645,true,gdext_daily_wind_slp,0.86,0.028,0.4197,-1,,true,false,false,true,0.071942,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,313,11,5,-16,0.076556,0.079275,0.906721,0.906721,0,0,0.165985,0.196005,0.348907,-0.152902,0.944565,0.942918,0,0.072161,0.024817,0,0,0.079275,0.906721,0.074169,0.34512,0.006665,1,-0.076967,-0.08,-0.009429,0,0,-1,254,0.027275,0.008088,0.004346,0,0,1,-0.127657,0,-0.461224,0,0,0.165985,0,0,0,0,0,-0.002149,0,-0.114616,0,0,0,0,0.07,0.906721,0.028309,0.038417,0.899563,-0.43679,0.086497,1.557942,0.639109,-0.551596,0.537247,23.382687,7.5,0.128205,0.295954,20,1,0,0,0,1,1,0,0,0,0,0,1,1,1
314,1828,126139,false,32,7.821,6.379,0.594,0.656,0.091608,0,0,0.091608,0,1166,658,339,0,0.219999,0.123336,0.289167,0,0.05826,0,0,0,0.154198,1.527042,0.150787,0.450345,done,false,1,0,20,21,183,21,-1,done,done,round_complete,gdext_native_daily_slice,false,0,2400,0.024878,1,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,5,6,0,false,2366,0,true,0,0,0,0,true,true,slot_snapshot_to_round_map,2400,0.007,1827,-1,false,0,false,false,0,0,,3.764475,1830,1830,1,daily_wind_prepass,-1,,gdext_daily_wind_slp,true,true,26,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.4197,0.4197,2400,true,true,0.207446,0.071942,true,0.4132,2400,2400,2400,2400,true,0.55601,0.551275,0,true,1830,0.054645,true,gdext_daily_wind_slp,0.86,0.028,0.4197,-1,,true,false,false,true,0.071942,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,314,12,5,-17,0.07551,0.087753,0.981076,0.981076,0,0,0.165985,0.196005,0.348907,-0.152902,0.186187,0.136549,0.050606,0.038876,0.02269,0.037244,0,0.087753,0.981076,0.037075,0.187409,0,1,-0.05554,-0.08,-0.001365,0,0,-1,255,0.38554,0.047387,0.061436,0,0.433171,1,-0.127657,0,-0.461224,0,0,0.165985,0,0,0,0,0,-0.010874,0,-0.080533,0,0,0,0,0.07,0.981076,0.061998,-0.029311,0.543958,-0.839112,0.070559,1.658267,-0.077625,-0.988251,1.034553,25.114737,7.5,0.128205,0.295954,1,1,0,0,0,1,1,0,0,3,3,3,1,1,1
315,1828,126139,false,32,7.821,6.379,0.594,0.656,0.091608,0,0,0.091608,0,1166,658,339,0,0.219999,0.123336,0.289167,0,0.05826,0,0,0,0.154198,1.527042,0.150787,0.450345,done,false,1,0,20,21,183,21,-1,done,done,round_complete,gdext_native_daily_slice,false,0,2400,0.024878,1,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,5,6,0,false,2366,0,true,0,0,0,0,true,true,slot_snapshot_to_round_map,2400,0.007,1827,-1,false,0,false,false,0,0,,3.764475,1830,1830,1,daily_wind_prepass,-1,,gdext_daily_wind_slp,true,true,26,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.4197,0.4197,2400,true,true,0.207446,0.071942,true,0.4132,2400,2400,2400,2400,true,0.55601,0.551275,0,true,1830,0.054645,true,gdext_daily_wind_slp,0.86,0.028,0.4197,-1,,true,false,false,true,0.071942,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,315,13,5,-18,0.088554,0.097296,0.825241,0.825241,0,0,0.165985,0.196005,0.348907,-0.152902,0.098187,0.043404,0,0.035384,0.020864,0,0,0.097296,0.825241,0.091109,0.113325,0,1,-0.044048,-0.03295,-0.000434,0,0,-1,255,0.018401,0.004824,0.002932,0,0,1,-0.127657,0,-0.461224,0,0,0.165985,0,0,0,0,0,-0.000056,0,-0.028506,0,0,0,0,0.07,0.825241,0.065566,-0.083572,0.676705,0.736254,0.055743,1.55637,-0.431271,-0.090958,0.539991,26.846788,7.5,0.128205,0.295954,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1
316,1828,126139,false,32,7.821,6.379,0.594,0.656,0.091608,0,0,0.091608,0,1166,658,339,0,0.219999,0.123336,0.289167,0,0.05826,0,0,0,0.154198,1.527042,0.150787,0.450345,done,false,1,0,20,21,183,21,-1,done,done,round_complete,gdext_native_daily_slice,false,0,2400,0.024878,1,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,5,6,0,false,2366,0,true,0,0,0,0,true,true,slot_snapshot_to_round_map,2400,0.007,1827,-1,false,0,false,false,0,0,,3.764475,1830,1830,1,daily_wind_prepass,-1,,gdext_daily_wind_slp,true,true,26,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.4197,0.4197,2400,true,true,0.207446,0.071942,true,0.4132,2400,2400,2400,2400,true,0.55601,0.551275,0,true,1830,0.054645,true,gdext_daily_wind_slp,0.86,0.028,0.4197,-1,,true,false,false,true,0.071942,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,316,14,5,-19,0.05107,0.054909,0.545593,0.547374,1,1,0.20107,0.21005,0.305755,-0.095704,0,0,0,0.080135,0.023784,0,0,0.054909,0.547374,0.07953,0.215201,0.004507,1,-0.071939,-0.019358,-0.08,0,0,-1,256,0,0,0,0.001652,0.000707,1,-0.081652,0,-0.461224,0,0,0.20107,0.32,0.000093,0.801809,0,0,0.002501,-0.397367,-0.019358,0,0,0.022812,0.3944,0.107591,0.540927,0,0,0.69852,0.715591,0.069626,1.574276,0,0,0,28.578838,7.5,0.128205,0.295954,29,4,7,0,0,29,4,7,0,0,0,0,0,1,1
317,1828,126139,false,32,7.821,6.379,0.594,0.656,0.091608,0,0,0.091608,0,1166,658,339,0,0.219999,0.123336,0.289167,0,0.05826,0,0,0,0.154198,1.527042,0.150787,0.450345,done,false,1,0,20,21,183,21,-1,done,done,round_complete,gdext_native_daily_slice,false,0,2400,0.024878,1,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,5,6,0,false,2366,0,true,0,0,0,0,true,true,slot_snapshot_to_round_map,2400,0.007,1827,-1,false,0,false,false,0,0,,3.764475,1830,1830,1,daily_wind_prepass,-1,,gdext_daily_wind_slp,true,true,26,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.4197,0.4197,2400,true,true,0.207446,0.071942,true,0.4132,2400,2400,2400,2400,true,0.55601,0.551275,0,true,1830,0.054645,true,gdext_daily_wind_slp,0.86,0.028,0.4197,-1,,true,false,false,true,0.071942,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,317,15,5,-20,0.049998,0.055121,0.497675,0.502389,1,1,0.199998,0.209035,0.304658,-0.095623,0,0,0,0.074775,0.023162,0,0,0.055121,0.502389,0.073064,0.318974,0.043693,1,-0.079146,-0.049769,-0.08,0,0,-1,257,0,0,0,0.003547,0.001518,1,-0.081652,0,-0.461224,0,0,0.199998,0.32,0.000136,0.921856,0,0,0.003937,-0.176903,-0.049769,0,0,0,0.563938,0.110118,0.485264,0,0,0.851045,0.525093,0.089883,1.523477,0,0,0,30.310888,7.5,0.128205,0.295954,13,4,8,0,0,13,4,8,0,0,0,0,0,1,1
318,1828,126139,false,32,7.821,6.379,0.594,0.656,0.091608,0,0,0.091608,0,1166,658,339,0,0.219999,0.123336,0.289167,0,0.05826,0,0,0,0.154198,1.527042,0.150787,0.450345,done,false,1,0,20,21,183,21,-1,done,done,round_complete,gdext_native_daily_slice,false,0,2400,0.024878,1,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,5,6,0,false,2366,0,true,0,0,0,0,true,true,slot_snapshot_to_round_map,2400,0.007,1827,-1,false,0,false,false,0,0,,3.764475,1830,1830,1,daily_wind_prepass,-1,,gdext_daily_wind_slp,true,true,26,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.4197,0.4197,2400,true,true,0.207446,0.071942,true,0.4132,2400,2400,2400,2400,true,0.55601,0.551275,0,true,1830,0.054645,true,gdext_daily_wind_slp,0.86,0.028,0.4197,-1,,true,false,false,true,0.071942,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,318,16,5,-21,0.045913,0.051002,0.488986,0.491192,1,1,0.195913,0.204892,0.300512,-0.095619,0,0,0,0.05845,0.022416,0,0,0.051002,0.491192,0.0687,0.346487,0.080991,1,-0.078013,-0.03251,-0.08,0,0,-1,258,0,0,0,0.001382,0.000591,1,-0.081652,0,-0.461224,0,0,0.195913,0.32,0.000115,0.917146,0,0,0.000672,-0.194898,-0.03251,0,0,0,0.5485,0.119492,0.485372,0,0,0.851482,0.524385,0.091986,1.457638,0,0,0,32.042938,7.5,0.128205,0.295954,13,4,8,0,0,13,4,8,0,0,0,0,0,1,1
319,1828,126139,false,32,7.821,6.379,0.594,0.656,0.091608,0,0,0.091608,0,1166,658,339,0,0.219999,0.123336,0.289167,0,0.05826,0,0,0,0.154198,1.527042,0.150787,0.450345,done,false,1,0,20,21,183,21,-1,done,done,round_complete,gdext_native_daily_slice,false,0,2400,0.024878,1,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,5,6,0,false,2366,0,true,0,0,0,0,true,true,slot_snapshot_to_round_map,2400,0.007,1827,-1,false,0,false,false,0,0,,3.764475,1830,1830,1,daily_wind_prepass,-1,,gdext_daily_wind_slp,true,true,26,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.4197,0.4197,2400,true,true,0.207446,0.071942,true,0.4132,2400,2400,2400,2400,true,0.55601,0.551275,0,true,1830,0.054645,true,gdext_daily_wind_slp,0.86,0.028,0.4197,-1,,true,false,false,true,0.071942,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,319,17,5,-22,0.049121,0.054209,0.61234,0.614502,1,1,0.199121,0.208101,0.303775,-0.095674,0,0,0,0.055505,0.022025,0,0,0.054209,0.614502,0.070653,0.338928,0.06055,1,-0.076894,-0.032354,-0.08,1,0.229634,259,259,0.032539,0.008203,0.000002,0.001484,0.000635,1,-0.081652,0,-0.461224,0,0,0.199121,0.32,0.000345,0.901736,0,0,0.004221,-0.160381,-0.032354,0,0,0,0.595818,0.11209,0.535246,0,0,0.806016,0.591894,0.092062,1.420191,0,0,0,33.77499,7.5,0.128205,0.295954,13,4,8,0,0,13,4,8,0,0,0,0,0,1,1
320,1828,126139,false,32,7.821,6.379,0.594,0.656,0.091608,0,0,0.091608,0,1166,658,339,0,0.219999,0.123336,0.289167,0,0.05826,0,0,0,0.154198,1.527042,0.150787,0.450345,done,false,1,0,20,21,183,21,-1,done,done,round_complete,gdext_native_daily_slice,false,0,2400,0.024878,1,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,5,6,0,false,2366,0,true,0,0,0,0,true,true,slot_snapshot_to_round_map,2400,0.007,1827,-1,false,0,false,false,0,0,,3.764475,1830,1830,1,daily_wind_prepass,-1,,gdext_daily_wind_slp,true,true,26,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.4197,0.4197,2400,true,true,0.207446,0.071942,true,0.4132,2400,2400,2400,2400,true,0.55601,0.551275,0,true,1830,0.054645,true,gdext_daily_wind_slp,0.86,0.028,0.4197,-1,,true,false,false,true,0.071942,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,320,18,5,-23,0.036439,0.04155,0.507842,0.513518,1,1,0.186439,0.195458,0.290305,-0.094847,0,0,0,0.083418,0.022826,0,0,0.04155,0.513518,0.069452,0.324409,0.133601,1,-0.07914,-0.045586,-0.08,0,0,-1,260,0,0,0,0.004036,0.001728,1,-0.081627,0,-0.461224,0,0,0.186439,0.32,0.001097,1,0,0,0.009745,0.005872,-0.045586,0,0,0,0.722745,0.141447,0.484294,0,0,0.812585,0.582842,0.090367,1.359411,0,0,0,35.507042,7.5,0.128205,0.295954,13,5,5,0,0,13,5,5,0,0,0,0,0,1,1
321,1828,126139,false,32,7.821,6.379,0.594,0.656,0.091608,0,0,0.091608,0,1166,658,339,0,0.219999,0.123336,0.289167,0,0.05826,0,0,0,0.154198,1.527042,0.150787,0.450345,done,false,1,0,20,21,183,21,-1,done,done,round_complete,gdext_native_daily_slice,false,0,2400,0.024878,1,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,5,6,0,false,2366,0,true,0,0,0,0,true,true,slot_snapshot_to_round_map,2400,0.007,1827,-1,false,0,false,false,0,0,,3.764475,1830,1830,1,daily_wind_prepass,-1,,gdext_daily_wind_slp,true,true,26,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.4197,0.4197,2400,true,true,0.207446,0.071942,true,0.4132,2400,2400,2400,2400,true,0.55601,0.551275,0,true,1830,0.054645,true,gdext_daily_wind_slp,0.86,0.028,0.4197,-1,,true,false,false,true,0.071942,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,321,19,5,-24,0.052626,0.054715,0.620466,0.622019,1,1,0.202626,0.211607,0.307326,-0.09572,0,0,0,0.085012,0.022193,0,0,0.054715,0.622019,0.075791,0.287838,0.018135,1,-0.078838,-0.000015,-0.08,1,0.337476,261,261,0.065191,0.018529,0.000004,0.001625,0.000695,1,-0.081652,0,-0.461224,0,0,0.202626,0.32,0.001398,0.643797,0,0,0.006986,-0.16649,-0.000015,0,0,0,0.401632,0.104,0.543759,0,0,0.753283,0.657696,0.078747,1.264723,0,0,0,37.239094,7.5,0.128205,0.295954,22,9,9,0,0,22,9,9,0,0,0,0,0,1,1
322,1828,126139,false,32,7.821,6.379,0.594,0.656,0.091608,0,0,0.091608,0,1166,658,339,0,0.219999,0.123336,0.289167,0,0.05826,0,0,0,0.154198,1.527042,0.150787,0.450345,done,false,1,0,20,21,183,21,-1,done,done,round_complete,gdext_native_daily_slice,false,0,2400,0.024878,1,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,5,6,0,false,2366,0,true,0,0,0,0,true,true,slot_snapshot_to_round_map,2400,0.007,1827,-1,false,0,false,false,0,0,,3.764475,1830,1830,1,daily_wind_prepass,-1,,gdext_daily_wind_slp,true,true,26,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.4197,0.4197,2400,true,true,0.207446,0.071942,true,0.4132,2400,2400,2400,2400,true,0.55601,0.551275,0,true,1830,0.054645,true,gdext_daily_wind_slp,0.86,0.028,0.4197,-1,,true,false,false,true,0.071942,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,322,20,5,-25,0.031474,0.037685,0.437679,0.442321,1,1,0.179016,0.189245,0.295964,-0.106719,0,0,0,0.034864,0.014622,0,0,0.037685,0.442321,0.064115,0.349999,0,1,-0.075624,0,-0.071918,0,0,-1,321,0,0,0,0.004768,0.00204,1,-0.091397,0,-0.461224,0,0,0.179016,0.32,0.000991,0.87347,0,0,0.012171,-0.23008,0,0,0,0,0.487319,0.136116,0.405104,0,0,0.472304,0.881436,0.072117,1.128076,0,0,0,38.971142,7.5,0.128205,0.295954,13,5,8,0,0,13,5,8,0,0,0,0,0,1,1
