day,phase,work,ms
416,trade_init,0,0.000700
416,commit,0,0.647500
416,native_hash,321600,1.100100
416,aggregate,2480,1.768700
416,domain_projection,0,0.234900
416,ledger_validate,321600,0.149200
416,ledger_hash,321600,0.867000
416,ledger_export,321600,1.634300
416,pod_hash,321600,1.359400
416,research_scratch_clear,0,0.000100
417,epoch_vectors,67,0.701200
417,building_plan,9,0.135400
417,trade_settle,0,0.000300
417,ledger_apply,0,0.000300
417,employment,6,0.222000
417,production.compute,1,0.066400
417,production.merge_summary,1,0.002000
417,production.compute,1,0.059000
417,production.merge_summary,1,0.002400
417,production.compute,1,0.075600
417,production.merge_summary,1,0.000800
417,production.compute,1,0.059000
417,production.merge_summary,1,0.001600
417,production.compute,1,0.058400
417,production.merge_summary,1,0.001200
417,production.compute,1,0.061200
417,production.merge_summary,1,0.000600
417,production,6,0.400800
417,household.prepare,0,0.002000
417,household.worker,0,0.370600
417,household.merge,0,0.149200
417,household.merge_trade,0,0.008700
417,household.merge_aggregate,0,0.137500
417,household,24,0.622100
417,research,1,0.001300
417,trade_dispatch,0,0.005300
417,structural,0,0.000400
417,building_commit,32,0.118700
417,family.normalize,0,0.021800
417,family.attribution,0,0.001900
417,family.form,0,0.005500
417,family.index,0,0.000000
417,family.lifecycle,0,0.001400
417,family.influence,0,0.000000
417,family,2402,0.139700
417,person.retire,0,0.002800
417,person.index,0,0.270700
417,person.bind_jobs,0,0.002600
417,person.claims,0,0.001400
417,person.equity,0,0.000200
417,person.promote,0,0.000500
417,person,28,0.282000
417,prepare,0,0.004900
417,verify,0,0.000800
417,watermark,0,0.007400
417,trade_flow,0,0.000100
417,trade_diagnostics,0,0.000600
417,trade_init,0,0.000700
417,trade_init,0,0.001000
417,trade_init,0,0.000100
417,trade_init,0,0.000200
417,trade_init,0,0.002200
417,trade_init,0,0.000300
417,trade_init,0,0.000400
417,trade_init,0,0.003900
417,trade_init,0,0.000400
417,commit,0,0.633200
417,native_hash,321600,1.065600
417,aggregate,5021,1.732400
417,domain_projection,0,0.228100
417,ledger_validate,321600,0.143900
417,ledger_hash,321600,0.757000
417,ledger_export,321600,1.553300
417,pod_hash,321600,0.974000
417,research_scratch_clear,0,0.000100
418,epoch_vectors,67,0.548400
418,building_plan,8,0.093500
418,trade_settle,0,0.000300
418,ledger_apply,0,0.000500
418,employment,6,0.234000
418,production.compute,1,0.068800
418,production.merge_summary,1,0.002000
418,production.compute,1,0.065000
418,production.merge_summary,1,0.002100
418,production.compute,1,0.078400
418,production.merge_summary,1,0.000700
418,production.compute,1,0.051900
418,production.merge_summary,1,0.000500
418,production.compute,1,0.048300
418,production.merge_summary,1,0.001000
418,production.compute,1,0.056000
418,production.merge_summary,1,0.000800
418,production,6,0.384400
418,household.prepare,0,0.001600
418,household.worker,0,0.681200
418,household.merge,0,0.249200
418,household.merge_trade,0,0.011100
418,household.merge_aggregate,0,0.234200
418,household,24,1.021900
418,research,1,0.001300
418,trade_dispatch,0,0.016800
418,structural,0,0.000800
418,building_commit,31,0.048200
418,family.normalize,0,0.032900
418,family.attribution,0,0.003400
418,family.form,0,0.009500
418,family.index,0,0.000100
418,family.lifecycle,0,0.002200
418,family.influence,0,0.000000
418,family,2402,0.227300
418,person.retire,0,0.006000
418,person.index,0,0.428100
418,person.bind_jobs,0,0.003800
418,person.claims,0,0.002400
418,person.equity,0,0.000400
418,person.promote,0,0.000200
418,person,28,0.446400
418,prepare,0,0.013900
418,verify,0,0.001100
418,watermark,0,0.013100
418,trade_flow,0,0.000400
418,trade_diagnostics,0,0.001300
418,trade_init,0,0.001100
418,commit,0,0.991900
418,native_hash,321600,1.804300
418,aggregate,2480,2.842600
418,domain_projection,0,0.230800
418,ledger_validate,321600,0.282800
418,ledger_hash,321600,0.808400
418,ledger_export,321600,1.696900
418,pod_hash,321600,0.978600
418,research_scratch_clear,0,0.000100
419,epoch_vectors,67,0.535100
419,building_plan,8,0.107600
419,trade_settle,0,0.000300
419,ledger_apply,0,0.000500
419,employment,6,0.223100
419,production.compute,1,0.067300
419,production.merge_summary,1,0.001900
419,production.compute,1,0.057600
419,production.merge_summary,1,0.001900
419,production.compute,1,0.075900
419,production.merge_summary,1,0.000700
419,production.compute,1,0.049700
419,production.merge_summary,1,0.000800
419,production.compute,1,0.060400
419,production.merge_summary,1,0.001200
419,production.compute,1,0.058700
419,production.merge_summary,1,0.000900
419,production,6,0.413100
419,household.prepare,0,0.001800
419,household.worker,0,0.689200
419,household.merge,0,0.159400
419,household.merge_trade,0,0.009300
419,household.merge_aggregate,0,0.141100
419,household,24,0.936100
419,research,1,0.001400
419,trade_dispatch,0,0.005300
419,structural,0,0.000400
419,building_commit,32,0.105400
419,family.normalize,0,0.022300
419,family.attribution,0,0.002400
419,family.form,0,0.005800
419,family.index,0,0.000000
419,family.lifecycle,0,0.001500
419,family.influence,0,0.000000
419,family,2402,0.154000
419,person.retire,0,0.003700
419,person.index,0,0.264800
419,person.bind_jobs,0,0.002700
419,person.claims,0,0.001400
419,person.equity,0,0.000300
419,person.promote,0,0.000500
419,person,28,0.277100
419,prepare,0,0.005100
419,verify,0,0.000800
419,watermark,0,0.006500
419,trade_flow,0,0.000200
419,trade_diagnostics,0,0.000800
419,trade_init,0,0.000600
419,trade_init,0,0.000900
419,trade_init,0,0.000100
419,trade_init,0,0.000200
419,trade_init,0,0.002400
419,trade_init,0,0.000400
419,trade_init,0,0.000500
419,trade_init,0,0.003800
419,trade_init,0,0.000200
419,commit,0,0.800300
419,native_hash,321600,1.597800
419,aggregate,5024,2.433600
419,domain_projection,0,0.490100
419,ledger_validate,321600,0.158400
419,ledger_hash,321600,0.918400
419,ledger_export,321600,2.020700
419,pod_hash,321600,1.009700
419,research_scratch_clear,0,0.000000
420,epoch_vectors,67,0.648600
420,building_plan,8,0.114500
420,trade_settle,0,0.000900
420,ledger_apply,0,0.000400
420,employment,6,0.253400
420,production.compute,1,0.100700
420,production.merge_summary,1,0.002900
420,production.compute,1,0.085300
420,production.merge_summary,1,0.003200
420,production.compute,1,0.115600
420,production.merge_summary,1,0.001200
420,production.compute,1,0.077200
420,production.merge_summary,1,0.001200
420,production.compute,1,0.076100
420,production.merge_summary,1,0.001200
420,production.compute,1,0.088400
420,production.merge_summary,1,0.001200
420,production,6,0.570600
420,household.prepare,0,0.002300
420,household.worker,0,0.410600
420,household.merge,0,0.200600
420,household.merge_trade,0,0.011600
420,household.merge_aggregate,0,0.186100
420,household,25,0.704000
420,research,1,0.001500
420,trade_dispatch,0,0.006300
420,structural,1,0.073000
420,building_commit,32,0.146700
420,family.normalize,0,0.027500
420,family.attribution,0,0.003000
420,family.form,0,0.008200
420,family.index,0,0.000100
420,family.lifecycle,0,0.003000
420,family.influence,0,0.098000
420,family,2402,0.296600
420,person.retire,0,0.004500
420,person.index,0,0.401300
420,person.bind_jobs,0,0.003600
420,person.claims,0,0.002900
420,person.equity,0,0.000400
420,person.promote,0,0.000100
420,person,28,0.417900
420,prepare,0,0.007600
420,verify,0,0.000900
420,watermark,0,0.009200
420,trade_flow,0,0.000200
420,trade_diagnostics,0,0.000900
420,trade_init,0,0.000800
420,commit,0,0.939600
420,native_hash,321600,1.316700
420,aggregate,2481,2.285100
420,domain_projection,0,0.228000
420,ledger_validate,321600,0.153200
420,ledger_hash,321600,0.785100
420,ledger_export,321600,1.651200
420,pod_hash,321600,1.006100
420,research_scratch_clear,0,0.000200
421,epoch_vectors,67,0.575100
421,building_plan,7,0.058200
421,trade_settle,0,0.000500
421,ledger_apply,0,0.000300
421,employment,6,0.257400
421,production.compute,1,0.066700
421,production.merge_summary,1,0.002000
421,production.compute,1,0.082600
421,production.merge_summary,1,0.005200
421,production.compute,1,0.093000
421,production.merge_summary,1,0.000900
421,production.compute,1,0.055000
421,production.merge_summary,1,0.000600
421,production.compute,1,0.052200
421,production.merge_summary,1,0.000800
421,production.compute,1,0.061300
421,production.merge_summary,1,0.000600
421,production,6,0.435700
421,household.prepare,0,0.001700
421,household.worker,0,0.388300
421,household.merge,0,0.164300
421,household.merge_trade,0,0.009300
421,household.merge_aggregate,0,0.151400
421,household,24,0.686500
421,research,1,0.001100
421,trade_dispatch,0,0.005400
421,structural,0,0.050100
421,building_commit,31,0.086200
421,family.normalize,0,0.033100
421,family.attribution,0,0.003300
421,family.form,0,0.009800
421,family.index,0,0.000000
421,family.lifecycle,0,0.002500
421,family.influence,0,0.000000
421,family,2402,0.280600
421,person.retire,0,0.008600
421,person.index,0,0.629700
421,person.bind_jobs,0,0.003800
421,person.claims,0,0.002100
421,person.equity,0,0.000400
421,person.promote,0,0.000200
421,person,28,0.652800
421,prepare,0,0.006400
421,verify,0,0.000800
421,watermark,0,0.007200
421,trade_flow,0,0.000200
421,trade_diagnostics,0,0.000900
421,trade_init,0,0.000700
421,trade_init,0,0.001300
421,trade_init,0,0.000200
421,trade_init,0,0.000200
421,trade_init,0,0.003300
421,trade_init,0,0.000300
421,trade_init,0,0.000600
421,trade_init,0,0.004300
421,trade_init,0,0.000200
421,commit,0,0.718700
421,native_hash,321600,1.262700
421,aggregate,5023,2.022100
421,domain_projection,0,0.243600
421,ledger_validate,321600,0.308400
421,ledger_hash,321600,0.900300
421,ledger_export,321600,2.611000
421,pod_hash,321600,1.975900
421,research_scratch_clear,0,0.000100
422,epoch_vectors,67,0.567900
422,building_plan,9,0.120500
422,trade_settle,0,0.000200
422,ledger_apply,0,0.000300
422,employment,6,0.244200
422,production.compute,1,0.063900
422,production.merge_summary,1,0.001800
422,production.compute,1,0.056500
422,production.merge_summary,1,0.002600
422,production.compute,1,0.073600
422,production.merge_summary,1,0.000800
422,production.compute,1,0.048900
422,production.merge_summary,1,0.000600
422,production.compute,1,0.046000
422,production.merge_summary,1,0.000800
422,production.compute,1,0.068000
422,production.merge_summary,1,0.001800
422,production,6,0.380000
422,household.prepare,0,0.002300
422,household.worker,0,0.606200
422,household.merge,0,0.287400
422,household.merge_trade,0,0.011500
422,household.merge_aggregate,0,0.272500
422,household,24,0.986400
422,research,1,0.001200
422,trade_dispatch,0,0.005700
422,structural,0,0.053500
422,building_commit,33,0.157500
422,family.normalize,0,0.023200
422,family.attribution,0,0.001900
422,family.form,0,0.005500
422,family.index,0,0.000100
422,family.lifecycle,0,0.001500
422,family.influence,0,0.000000
422,family,2402,0.148700
422,person.retire,0,0.004100
422,person.index,0,0.289800
422,person.bind_jobs,0,0.003200
422,person.claims,0,0.002600
422,person.equity,0,0.000200
422,person.promote,0,0.000100
422,person,28,0.304300
422,prepare,0,0.006100
422,verify,0,0.000800
422,watermark,0,0.007200
422,trade_flow,0,0.000100
422,trade_diagnostics,0,0.000700
422,trade_init,0,0.000700
422,commit,0,0.667300
422,native_hash,321600,1.291700
422,aggregate,2481,1.985600
422,domain_projection,0,0.238200
422,ledger_validate,321600,0.145900
422,ledger_hash,321600,0.938500
422,ledger_export,321600,1.716900
422,pod_hash,321600,1.019900
422,research_scratch_clear,0,0.000000
423,epoch_vectors,67,0.556000
423,building_plan,8,0.092700
423,trade_settle,0,0.000400
423,ledger_apply,0,0.000300
423,employment,6,0.454100
423,production.compute,1,0.074700
423,production.merge_summary,1,0.002800
423,production.compute,1,0.072700
423,production.merge_summary,1,0.002200
423,production.compute,1,0.080000
423,production.merge_summary,1,0.000900
423,production.compute,1,0.051800
423,production.merge_summary,1,0.000900
423,production.compute,1,0.050600
423,production.merge_summary,1,0.001200
423,production.compute,1,0.058700
423,production.merge_summary,1,0.000900
423,production,6,0.415000
423,household.prepare,0,0.001700
423,household.worker,0,0.639900
423,household.merge,0,0.286200
423,household.merge_trade,0,0.042900
423,household.merge_aggregate,0,0.238700
423,household,24,1.029100
423,research,1,0.001900
423,trade_dispatch,0,0.007300
423,structural,0,0.000800
423,building_commit,32,0.137300
423,family.normalize,0,0.027400
423,family.attribution,0,0.002600
423,family.form,0,0.007100
423,family.index,0,0.000000
423,family.lifecycle,0,0.002000
423,family.influence,0,0.000000
423,family,2402,0.213900
423,person.retire,0,0.004000
423,person.index,0,0.309000
423,person.bind_jobs,0,0.004400
423,person.claims,0,0.002100
423,person.equity,0,0.000300
423,person.promote,0,0.000100
423,person,28,0.326000
423,prepare,0,0.006600
423,verify,0,0.001000
423,watermark,0,0.006900
423,trade_flow,0,0.000200
423,trade_diagnostics,0,0.001100
423,trade_init,0,0.000800
423,trade_init,0,0.001200
423,trade_init,0,0.000300
423,trade_init,0,0.000400
423,trade_init,0,0.002900
423,trade_init,0,0.000400
423,trade_init,0,0.000800
423,trade_init,0,0.004800
423,trade_init,0,0.000300
423,commit,0,0.736300
423,native_hash,321600,1.131100
423,aggregate,5024,1.910900
423,domain_projection,0,0.230400
423,ledger_validate,321600,0.144300
423,ledger_hash,321600,0.748500
423,ledger_export,321600,1.455700
423,pod_hash,321600,0.990200
423,research_scratch_clear,0,0.000100
424,epoch_vectors,67,0.694800
424,building_plan,8,0.097000
424,trade_settle,0,0.000300
424,ledger_apply,0,0.000300
424,employment,6,0.221100
424,production.compute,1,0.063000
424,production.merge_summary,1,0.001700
424,production.compute,1,0.057100
424,production.merge_summary,1,0.002000
424,production.compute,1,0.097500
424,production.merge_summary,1,0.001600
424,production.compute,1,0.061000
424,production.merge_summary,1,0.000700
424,production.compute,1,0.052400
424,production.merge_summary,1,0.000900
424,production.compute,1,0.059600
424,production.merge_summary,1,0.000900
424,production,6,0.411300
424,household.prepare,0,0.001800
424,household.worker,0,0.682400
424,household.merge,0,0.205200
424,household.merge_trade,0,0.011100
424,household.merge_aggregate,0,0.190600
424,household,24,0.982400
424,research,1,0.001500
424,trade_dispatch,0,0.006600
424,structural,0,0.000500
424,building_commit,31,0.028200
424,family.normalize,0,0.022700
424,family.attribution,0,0.002600
424,family.form,0,0.005900
424,family.index,0,0.000100
424,family.lifecycle,0,0.001400
424,family.influence,0,0.080800
424,family,2402,0.242300
424,person.retire,0,0.003300
424,person.index,0,0.277800
424,person.bind_jobs,0,0.002900
424,person.claims,0,0.001500
424,person.equity,0,0.000200
424,person.promote,0,0.000200
424,person,28,0.289800
424,prepare,0,0.004900
424,verify,0,0.000900
424,watermark,0,0.006100
424,trade_flow,0,0.000400
424,trade_diagnostics,0,0.000700
424,trade_init,0,0.000800
424,commit,0,0.670900
424,native_hash,321600,1.184000
424,aggregate,2480,1.877400
424,domain_projection,0,0.352100
424,ledger_validate,321600,0.144700
424,ledger_hash,321600,0.851500
424,ledger_export,321600,1.827100
424,pod_hash,321600,0.971500
424,research_scratch_clear,0,0.000100
425,epoch_vectors,67,0.730700
425,opening_audit_full,321600,0.444300
425,building_plan,8,0.112600
425,trade_settle,0,0.000300
425,ledger_apply,0,0.000400
425,employment,6,0.425700
425,production.compute,1,0.143100
425,production.merge_summary,1,0.003700
425,production.compute,1,0.139800
425,production.merge_summary,1,0.004700
425,production.compute,1,0.157100
425,production.merge_summary,1,0.001700
425,production.compute,1,0.065600
425,production.merge_summary,1,0.001100
425,production.compute,1,0.052800
425,production.merge_summary,1,0.000800
425,production.compute,1,0.061100
425,production.merge_summary,1,0.000600
425,production,6,0.653000
425,household.prepare,0,0.001600
425,household.worker,0,0.389700
425,household.merge,0,0.178000
425,household.merge_trade,0,0.009100
425,household.merge_aggregate,0,0.165000
425,household,24,0.651000
425,research,1,0.001200
425,trade_dispatch,0,0.005500
425,structural,0,0.000500
425,building_commit,31,0.035600
425,family.normalize,0,0.026400
425,family.attribution,0,0.002100
425,family.form,0,0.006100
425,family.index,0,0.000100
425,family.lifecycle,0,0.001600
425,family.influence,0,0.000000
425,family,2402,0.158900
425,person.retire,0,0.003900
425,person.index,0,0.303900
425,person.bind_jobs,0,0.003000
425,person.claims,0,0.001700
425,person.equity,0,0.000200
425,person.promote,0,0.000100
425,person,28,0.317700
425,prepare,0,0.005100
425,audit_population,0,0.000900
425,audit_market,0,0.740900
425,audit_market,0,0.657300
425,audit_market,0,0.291700
425,audit_transit,0,0.000200
425,audit_escrow,0,0.000400
425,audit_country,0,0.001400
425,verify,0,0.000600
425,watermark,0,0.007000
425,trade_flow,0,0.000200
425,trade_diagnostics,0,0.000900
425,trade_init,0,0.001400
425,trade_init,0,0.001400
425,trade_init,0,0.000400
425,trade_init,0,0.000200
425,trade_init,0,0.003300
425,trade_init,0,0.000400
425,trade_init,0,0.000700
425,trade_init,0,0.003700
425,trade_init,0,0.000300
425,commit,0,0.621400
425,native_hash,321600,1.057900
425,aggregate,327140,3.446000
425,domain_projection,0,0.230700
425,ledger_validate,321600,0.144400
425,ledger_hash,321600,0.831700
425,ledger_export,321600,1.531200
425,pod_hash,321600,0.980500
425,research_scratch_clear,0,0.000000
426,epoch_vectors,67,0.556600
426,building_plan,7,0.065800
426,trade_settle,0,0.000200
426,ledger_apply,0,0.000400
426,employment,6,0.225300
426,production.compute,1,0.066800
426,production.merge_summary,1,0.002100
426,production.compute,1,0.056700
426,production.merge_summary,1,0.009700
426,production.compute,1,0.174300
426,production.merge_summary,1,0.001500
426,production.compute,1,0.129600
426,production.merge_summary,1,0.002300
426,production.compute,1,0.066100
426,production.merge_summary,1,0.001200
426,production.compute,1,0.074700
426,production.merge_summary,1,0.001300
426,production,6,0.624300
426,household.prepare,0,0.001900
426,household.worker,0,0.495700
426,household.merge,0,0.163300
426,household.merge_trade,0,0.009200
426,household.merge_aggregate,0,0.149500
426,household,24,0.751700
426,research,1,0.001800
426,trade_dispatch,0,0.007500
426,structural,0,0.000800
426,building_commit,31,0.037200
426,family.normalize,0,0.028100
426,family.attribution,0,0.002400
426,family.form,0,0.005600
426,family.index,0,0.000100
426,family.lifecycle,0,0.002000
426,family.influence,0,0.000000
426,family,2402,0.152400
426,person.retire,0,0.005800
426,person.index,0,0.316000
426,person.bind_jobs,0,0.003600
426,person.claims,0,0.002300
426,person.equity,0,0.005700
426,person.promote,0,0.000100
426,person,28,0.340400
426,prepare,0,0.007800
426,verify,0,0.001200
426,watermark,0,0.008400
426,trade_flow,0,0.000100
426,trade_diagnostics,0,0.001300
426,trade_init,0,0.002000
426,commit,0,0.991000
426,native_hash,321600,1.317100
426,aggregate,2480,2.342600
426,domain_projection,0,0.229400
426,ledger_validate,321600,0.154000
426,ledger_hash,321600,0.763700
426,ledger_export,321600,1.563300
426,pod_hash,321600,0.994600
426,research_scratch_clear,0,0.000100
427,epoch_vectors,67,1.077300
427,building_plan,9,0.111900
427,trade_settle,0,0.000500
427,ledger_apply,0,0.000300
427,employment,6,0.212900
427,production.compute,1,0.063000
427,production.merge_summary,1,0.002000
427,production.compute,1,0.056300
427,production.merge_summary,1,0.002000
427,production.compute,1,0.075100
427,production.merge_summary,1,0.000500
427,production.compute,1,0.048700
427,production.merge_summary,1,0.000700
427,production.compute,1,0.046500
427,production.merge_summary,1,0.000800
427,production.compute,1,0.056800
427,production.merge_summary,1,0.000700
427,production,6,0.361900
427,household.prepare,0,0.001600
427,household.worker,0,0.680100
427,household.merge,0,0.199300
427,household.merge_trade,0,0.012000
427,household.merge_aggregate,0,0.184100
427,household,24,1.016500
427,research,1,0.001600
427,trade_dispatch,0,0.007400
427,structural,0,0.000500
427,building_commit,32,0.202000
427,family.normalize,0,0.026600
427,family.attribution,0,0.003200
427,family.form,0,0.009400
427,family.index,0,0.000000
427,family.lifecycle,0,0.002300
427,family.influence,0,0.000000
427,family,2402,0.216200
427,person.retire,0,0.006200
427,person.index,0,0.407500
427,person.bind_jobs,0,0.003000
427,person.claims,0,0.001700
427,person.equity,0,0.000500
427,person.promote,0,0.000500
427,person,28,0.424500
427,prepare,0,0.005400
427,verify,0,0.000900
427,watermark,0,0.006600
427,trade_flow,0,0.000200
427,trade_diagnostics,0,0.001000
427,trade_init,0,0.000800
427,trade_init,0,0.001200
427,trade_init,0,0.000300
427,trade_init,0,0.000400
427,trade_init,0,0.002900
427,trade_init,0,0.000300
427,trade_init,0,0.000500
427,trade_init,0,0.004300
427,trade_init,0,0.000300
427,commit,0,0.665400
427,native_hash,321600,1.200800
427,aggregate,5024,1.924200
427,domain_projection,0,0.211700
427,ledger_validate,321600,0.139700
427,ledger_hash,321600,0.934300
427,ledger_export,321600,1.729700
427,pod_hash,321600,0.977400
427,research_scratch_clear,0,0.000100
428,epoch_vectors,67,0.542100
428,building_plan,8,0.086400
428,trade_settle,0,0.000300
428,ledger_apply,0,0.000300
428,employment,6,0.216800
428,production.compute,1,0.063600
428,production.merge_summary,1,0.001700
428,production.compute,1,0.057100
428,production.merge_summary,1,0.001700
428,production.compute,1,0.076400
428,production.merge_summary,1,0.000700
428,production.compute,1,0.049200
428,production.merge_summary,1,0.000600
428,production.compute,1,0.048100
428,production.merge_summary,1,0.001000
428,production.compute,1,0.056500
428,production.merge_summary,1,0.000600
428,production,6,0.365800
428,household.prepare,0,0.001300
428,household.worker,0,0.420400
428,household.merge,0,0.153300
428,household.merge_trade,0,0.008700
428,household.merge_aggregate,0,0.140900
428,household,24,0.657100
428,research,1,0.001100
428,trade_dispatch,0,0.005600
428,structural,0,0.000400
428,building_commit,31,0.029300
428,family.normalize,0,0.024300
428,family.attribution,0,0.002600
428,family.form,0,0.006300
428,family.index,0,0.000100
428,family.lifecycle,0,0.001500
428,family.influence,0,0.066700
428,family,2402,0.210300
428,person.retire,0,0.002800
428,person.index,0,0.261200
428,person.bind_jobs,0,0.002400
428,person.claims,0,0.001700
428,person.equity,0,0.000200
428,person.promote,0,0.000100
428,person,28,0.271800
428,prepare,0,0.005200
428,verify,0,0.000700
428,watermark,0,0.006900
428,trade_flow,0,0.000000
428,trade_diagnostics,0,0.000800
428,trade_init,0,0.000700
428,commit,0,0.770700
428,native_hash,321600,1.090600
428,aggregate,2480,1.883800
428,domain_projection,0,0.208000
428,ledger_validate,321600,0.138400
428,ledger_hash,321600,0.716000
428,ledger_export,321600,1.444200
428,pod_hash,321600,0.955200
428,research_scratch_clear,0,0.000000
429,epoch_vectors,67,0.573000
429,building_plan,8,0.178400
429,trade_settle,0,0.000800
429,ledger_apply,0,0.000500
429,employment,6,0.390400
429,production.compute,1,0.072200
429,production.merge_summary,1,0.002100
429,production.compute,1,0.080800
429,production.merge_summary,1,0.004100
429,production.compute,1,0.103300
429,production.merge_summary,1,0.000900
429,production.compute,1,0.057300
429,production.merge_summary,1,0.000800
429,production.compute,1,0.049700
429,production.merge_summary,1,0.000800
429,production.compute,1,0.057500
429,production.merge_summary,1,0.000800
429,production,6,0.445900
429,household.prepare,0,0.002300
429,household.worker,0,0.633100
429,household.merge,0,0.204100
429,household.merge_trade,0,0.010600
429,household.merge_aggregate,0,0.190200
429,household,24,0.951900
429,research,1,0.001400
429,trade_dispatch,0,0.005600
429,structural,0,0.000400
429,building_commit,32,0.141200
429,family.normalize,0,0.024200
429,family.attribution,0,0.001700
429,family.form,0,0.005500
429,family.index,0,0.000000
429,family.lifecycle,0,0.001700
429,family.influence,0,0.000000
429,family,2402,0.148800
429,person.retire,0,0.004500
429,person.index,0,0.327800
429,person.bind_jobs,0,0.003000
429,person.claims,0,0.002100
429,person.equity,0,0.000200
429,person.promote,0,0.000500
429,person,28,0.342000
429,prepare,0,0.006300
429,verify,0,0.000900
429,watermark,0,0.009900
429,trade_flow,0,0.000300
429,trade_diagnostics,0,0.000600
429,trade_init,0,0.000700
429,trade_init,0,0.001300
429,trade_init,0,0.000200
429,trade_init,0,0.000200
429,trade_init,0,0.002000
429,trade_init,0,0.000300
429,trade_init,0,0.000800
429,trade_init,0,0.004200
429,trade_init,0,0.000200
429,commit,0,0.691900
429,native_hash,321600,1.440400
429,aggregate,5022,2.170700
429,domain_projection,0,0.203000
429,ledger_validate,321600,0.141600
429,ledger_hash,321600,0.693600
429,ledger_export,321600,1.413600
429,pod_hash,321600,0.939500
429,research_scratch_clear,0,0.000000
430,epoch_vectors,67,0.549100
430,building_plan,8,0.085700
430,trade_settle,0,0.000400
430,ledger_apply,0,0.000300
430,employment,6,0.214800
430,production.compute,1,0.062800
430,production.merge_summary,1,0.001500
430,production.compute,1,0.055300
430,production.merge_summary,1,0.002600
430,production.compute,1,0.072500
430,production.merge_summary,1,0.000700
430,production.compute,1,0.046900
430,production.merge_summary,1,0.000600
430,production.compute,1,0.046000
430,production.merge_summary,1,0.000700
430,production.compute,1,0.054000
430,production.merge_summary,1,0.000600
430,production,6,0.352100
430,household.prepare,0,0.001500
430,household.worker,0,0.382500
430,household.merge,0,0.312600
430,household.merge_trade,0,0.013300
430,household.merge_aggregate,0,0.294600
430,household,24,0.798400
430,research,1,0.000900
430,trade_dispatch,0,0.005200
430,structural,0,0.000500
430,building_commit,32,0.105600
430,family.normalize,0,0.021100
430,family.attribution,0,0.002100
430,family.form,0,0.005900
430,family.index,0,0.000100
430,family.lifecycle,0,0.001200
430,family.influence,0,0.000000
430,family,2402,0.139400
430,person.retire,0,0.003200
430,person.index,0,0.229900
430,person.bind_jobs,0,0.002400
430,person.claims,0,0.001400
430,person.equity,0,0.000200
430,person.promote,0,0.000100
430,person,28,0.240600
430,prepare,0,0.004600
430,verify,0,0.000700
430,watermark,0,0.005500
430,trade_flow,0,0.000100
430,trade_diagnostics,0,0.000800
430,trade_init,0,0.000600
430,commit,0,0.621200
430,native_hash,321600,1.458300
430,aggregate,2480,2.101100
430,domain_projection,0,0.444500
430,ledger_validate,321600,0.317500
430,ledger_hash,321600,1.508100
430,ledger_export,321600,2.604500
430,pod_hash,321600,1.228700
430,research_scratch_clear,0,0.000000
431,epoch_vectors,67,0.542700
431,building_plan,7,0.059200
431,trade_settle,0,0.000300
431,ledger_apply,0,0.000300
431,employment,6,0.251700
431,production.compute,1,0.103800
431,production.merge_summary,1,0.002600
431,production.compute,1,0.086100
431,production.merge_summary,1,0.004200
431,production.compute,1,0.114000
431,production.merge_summary,1,0.001100
431,production.compute,1,0.077900
431,production.merge_summary,1,0.001100
431,production.compute,1,0.073500
431,production.merge_summary,1,0.001700
431,production.compute,1,0.068600
431,production.merge_summary,1,0.000800
431,production,6,0.553200
431,household.prepare,0,0.001600
431,household.worker,0,0.381800
431,household.merge,0,0.146400
431,household.merge_trade,0,0.008900
431,household.merge_aggregate,0,0.134500
431,household,25,0.610700
431,research,1,0.001200
431,trade_dispatch,0,0.004900
431,structural,1,0.042500
431,building_commit,31,0.026900
431,family.normalize,0,0.028300
431,family.attribution,0,0.002100
431,family.form,0,0.006300
431,family.index,0,0.000000
431,family.lifecycle,0,0.001200
431,family.influence,0,0.000000
431,family,2402,0.146100
431,person.retire,0,0.004400
431,person.index,0,0.262300
431,person.bind_jobs,0,0.002800
431,person.claims,0,0.002000
431,person.equity,0,0.000500
431,person.promote,0,0.000100
431,person,28,0.275700
431,prepare,0,0.005600
431,verify,0,0.000700
431,watermark,0,0.007200
431,trade_flow,0,0.000100
431,trade_diagnostics,0,0.000600
431,trade_init,0,0.000500
431,trade_init,0,0.001000
431,trade_init,0,0.000200
431,trade_init,0,0.000200
431,trade_init,0,0.002400
431,trade_init,0,0.000300
431,trade_init,0,0.000400
431,trade_init,0,0.003700
431,trade_init,0,0.000200
431,commit,0,0.640400
431,native_hash,321600,1.072400
431,aggregate,5025,1.744600
431,domain_projection,0,0.223100
431,ledger_validate,321600,0.140600
431,ledger_hash,321600,0.679100
431,ledger_export,321600,1.316300
431,pod_hash,321600,1.028100
431,research_scratch_clear,0,0.000100
432,epoch_vectors,67,0.583100
432,building_plan,9,0.137200
432,trade_settle,0,0.000300
432,ledger_apply,0,0.000300
432,employment,6,0.262000
432,production.compute,1,0.078600
432,production.merge_summary,1,0.002100
432,production.compute,1,0.058400
432,production.merge_summary,1,0.001900
432,production.compute,1,0.076700
432,production.merge_summary,1,0.000700
432,production.compute,1,0.052000
432,production.merge_summary,1,0.000800
432,production.compute,1,0.045800
432,production.merge_summary,1,0.000800
432,production.compute,1,0.057100
