day,phase,work,ms
807,research,1,0.001700
807,trade_dispatch,0,0.005400
807,structural,0,0.000300
807,building_commit,32,0.122000
807,family,2402,0.154100
807,person,28,0.628900
807,prepare,0,0.006100
807,verify,0,0.001000
807,watermark,0,0.008300
807,trade_flow,0,0.000100
807,trade_diagnostics,0,0.000800
807,trade_init,0,0.001000
807,trade_init,0,0.001300
807,trade_init,0,0.000100
807,trade_init,0,0.000200
807,trade_init,0,0.002300
807,trade_init,0,0.000200
807,trade_init,0,0.001100
807,trade_init,0,0.004000
807,trade_init,0,0.000300
807,commit,0,0.613800
807,native_hash,321600,1.204800
807,aggregate,5022,1.856200
807,domain_projection,0,0.312300
807,ledger_validate,321600,0.147500
807,ledger_hash,321600,0.761800
807,ledger_export,321600,1.929600
807,pod_hash,321600,1.015800
808,epoch_vectors,67,0.525100
808,building_plan,8,0.091800
808,trade_settle,0,0.000400
808,ledger_apply,0,0.000400
808,employment,6,0.219500
808,production,6,0.357800
808,household,24,1.166900
808,research,1,0.001900
808,trade_dispatch,0,0.007200
808,structural,0,0.000900
808,building_commit,31,0.030300
808,family,2402,0.227100
808,person,28,0.599600
808,prepare,0,0.005600
808,verify,0,0.000700
808,watermark,0,0.006100
808,trade_flow,0,0.000100
808,trade_diagnostics,0,0.001000
808,trade_init,0,0.000600
808,commit,0,0.562600
808,native_hash,321600,1.177200
808,aggregate,2480,1.761300
808,domain_projection,0,0.250900
808,ledger_validate,321600,0.139000
808,ledger_hash,321600,0.695000
808,ledger_export,321600,1.299600
808,pod_hash,321600,0.950200
809,epoch_vectors,67,0.519000
809,building_plan,8,0.149200
809,trade_settle,0,0.000200
809,ledger_apply,0,0.000300
809,employment,6,0.312900
809,production,6,0.489400
809,household,24,0.704300
809,research,1,0.001200
809,trade_dispatch,0,0.005300
809,structural,0,0.000300
809,building_commit,32,0.091600
809,family,2402,0.141500
809,person,28,0.519900
809,prepare,0,0.004900
809,verify,0,0.000800
809,watermark,0,0.005500
809,trade_flow,0,0.000100
809,trade_diagnostics,0,0.000900
809,trade_init,0,0.000600
809,trade_init,0,0.000900
809,trade_init,0,0.000100
809,trade_init,0,0.000200
809,trade_init,0,0.002400
809,trade_init,0,0.000200
809,trade_init,0,0.000500
809,trade_init,0,0.003600
809,trade_init,0,0.000200
809,commit,0,0.543400
809,native_hash,321600,0.995500
809,aggregate,5024,1.568800
809,domain_projection,0,0.188100
809,ledger_validate,321600,0.135200
809,ledger_hash,321600,0.624600
809,ledger_export,321600,1.181600
809,pod_hash,321600,0.926800
810,epoch_vectors,67,0.533700
810,building_plan,8,0.088300
810,trade_settle,0,0.000200
810,ledger_apply,0,0.000400
810,employment,6,0.219200
810,production,6,0.355600
810,household,24,0.722300
810,research,1,0.001300
810,trade_dispatch,0,0.005500
810,structural,0,0.000400
810,building_commit,32,0.096800
810,family,2402,0.138000
810,person,28,0.539400
810,prepare,0,0.005100
810,verify,0,0.000600
810,watermark,0,0.006000
810,trade_flow,0,0.000100
810,trade_diagnostics,0,0.000600
810,trade_init,0,0.000700
810,commit,0,0.554400
810,native_hash,321600,1.007700
810,aggregate,2480,1.581700
810,domain_projection,0,0.187700
810,ledger_validate,321600,0.160700
810,ledger_hash,321600,0.899500
810,ledger_export,321600,1.494100
810,pod_hash,321600,0.936000
811,epoch_vectors,67,0.521000
811,building_plan,7,0.055000
811,trade_settle,0,0.000300
811,ledger_apply,0,0.000300
811,employment,6,0.217500
811,production,6,0.343700
811,household,24,0.770800
811,research,1,0.002000
811,trade_dispatch,0,0.009000
811,structural,0,0.000700
811,building_commit,31,0.046000
811,family,2402,0.202800
811,person,28,0.569500
811,prepare,0,0.005400
811,verify,0,0.000500
811,watermark,0,0.005900
811,trade_flow,0,0.000200
811,trade_diagnostics,0,0.000700
811,trade_init,0,0.000800
811,trade_init,0,0.001100
811,trade_init,0,0.000100
811,trade_init,0,0.000200
811,trade_init,0,0.002200
811,trade_init,0,0.000300
811,trade_init,0,0.000400
811,trade_init,0,0.004000
811,trade_init,0,0.000200
811,commit,0,0.503400
811,native_hash,321600,1.014000
811,aggregate,5022,1.584400
811,domain_projection,0,0.203700
811,ledger_validate,321600,0.138400
811,ledger_hash,321600,0.904000
811,ledger_export,321600,1.577400
811,pod_hash,321600,0.948700
812,epoch_vectors,67,0.529500
812,building_plan,9,0.115500
812,trade_settle,0,0.000500
812,ledger_apply,0,0.000300
812,employment,6,0.215400
812,production,6,0.353900
812,household,24,0.984100
812,research,1,0.001400
812,trade_dispatch,0,0.005600
812,structural,0,0.000300
812,building_commit,33,0.156400
812,family,2402,0.219200
812,person,28,0.551100
812,prepare,0,0.005000
812,verify,0,0.000700
812,watermark,0,0.005700
812,trade_flow,0,0.000100
812,trade_diagnostics,0,0.000500
812,trade_init,0,0.001100
812,commit,0,0.547100
812,native_hash,321600,1.018000
812,aggregate,2480,1.584600
812,domain_projection,0,0.196000
812,ledger_validate,321600,0.140800
812,ledger_hash,321600,0.680700
812,ledger_export,321600,1.319400
812,pod_hash,321600,0.954400
813,epoch_vectors,67,0.541400
813,building_plan,8,0.088700
813,trade_settle,0,0.000200
813,ledger_apply,0,0.000500
813,employment,6,0.222200
813,production,6,0.360200
813,household,24,0.733000
813,research,1,0.001900
813,trade_dispatch,0,0.006000
813,structural,0,0.000400
813,building_commit,32,0.099700
813,family,2402,0.144000
813,person,28,0.554800
813,prepare,0,0.005200
813,verify,0,0.000500
813,watermark,0,0.006600
813,trade_flow,0,0.000100
813,trade_diagnostics,0,0.000700
813,trade_init,0,0.000900
813,trade_init,0,0.001400
813,trade_init,0,0.000300
813,trade_init,0,0.000400
813,trade_init,0,0.002700
813,trade_init,0,0.000300
813,trade_init,0,0.000500
813,trade_init,0,0.003500
813,trade_init,0,0.000300
813,commit,0,0.564200
813,native_hash,321600,1.024000
813,aggregate,5023,1.621100
813,domain_projection,0,0.196600
813,ledger_validate,321600,0.137700
813,ledger_hash,321600,0.672300
813,ledger_export,321600,1.281800
813,pod_hash,321600,0.960800
814,epoch_vectors,67,0.523800
814,building_plan,8,0.085300
814,trade_settle,0,0.000300
814,ledger_apply,0,0.000300
814,employment,6,0.216400
814,production,6,0.353800
814,household,24,1.173000
814,research,1,0.001800
814,trade_dispatch,0,0.006400
814,structural,0,0.000300
814,building_commit,31,0.115400
814,family,2402,0.156700
814,person,28,0.578800
814,prepare,0,0.005700
814,verify,0,0.000700
814,watermark,0,0.005800
814,trade_flow,0,0.000200
814,trade_diagnostics,0,0.000600
814,trade_init,0,0.000600
814,commit,0,0.573200
814,native_hash,321600,1.056900
814,aggregate,2480,1.650200
814,domain_projection,0,0.210500
814,ledger_validate,321600,0.141400
814,ledger_hash,321600,0.672000
814,ledger_export,321600,1.288200
814,pod_hash,321600,1.188100
815,epoch_vectors,67,0.531800
815,building_plan,8,0.090500
815,trade_settle,0,0.000400
815,ledger_apply,0,0.000300
815,employment,6,0.222500
815,production,6,0.360000
815,household,24,1.141500
815,research,1,0.001800
815,trade_dispatch,0,0.005900
815,structural,0,0.000300
815,building_commit,31,0.030000
815,family,2402,0.150200
815,person,28,0.629900
815,prepare,0,0.005900
815,verify,0,0.000900
815,watermark,0,0.007300
815,trade_flow,0,0.000100
815,trade_diagnostics,0,0.001200
815,trade_init,0,0.000800
815,trade_init,0,0.001000
815,trade_init,0,0.000200
815,trade_init,0,0.000200
815,trade_init,0,0.002200
815,trade_init,0,0.000300
815,trade_init,0,0.000600
815,trade_init,0,0.004000
815,trade_init,0,0.000300
815,commit,0,0.893400
815,native_hash,321600,1.215300
815,aggregate,5022,2.149000
815,domain_projection,0,0.246900
815,ledger_validate,321600,0.226500
815,ledger_hash,321600,0.845200
815,ledger_export,321600,1.929400
815,pod_hash,321600,0.967500
816,epoch_vectors,67,0.574900
816,building_plan,7,0.058700
816,trade_settle,0,0.000200
816,ledger_apply,0,0.000300
816,employment,6,0.261500
816,production,6,0.363600
816,household,24,0.879400
816,research,1,0.002100
816,trade_dispatch,0,0.006000
816,structural,0,0.000400
816,building_commit,31,0.028900
816,family,2402,0.231700
816,person,28,0.695900
816,prepare,0,0.005800
816,verify,0,0.000700
816,watermark,0,0.007200
816,trade_flow,0,0.000100
816,trade_diagnostics,0,0.000900
816,trade_init,0,0.000700
816,commit,0,0.591900
816,native_hash,321600,1.085000
816,aggregate,2480,1.699300
816,domain_projection,0,0.206800
816,ledger_validate,321600,0.139100
816,ledger_hash,321600,0.683300
816,ledger_export,321600,1.430200
816,pod_hash,321600,0.945600
817,epoch_vectors,67,1.011700
817,building_plan,9,0.205700
817,trade_settle,0,0.000500
817,ledger_apply,0,0.000400
817,employment,6,0.404800
817,production,6,0.659600
817,household,24,0.775500
817,research,1,0.001800
817,trade_dispatch,0,0.005700
817,structural,0,0.000400
817,building_commit,32,0.117800
817,family,2402,0.153700
817,person,28,0.607300
817,prepare,0,0.005200
817,verify,0,0.001000
817,watermark,0,0.006700
817,trade_flow,0,0.000100
817,trade_diagnostics,0,0.001000
817,trade_init,0,0.000900
817,trade_init,0,0.001200
817,trade_init,0,0.000200
817,trade_init,0,0.000300
817,trade_init,0,0.002600
817,trade_init,0,0.000300
817,trade_init,0,0.000600
817,trade_init,0,0.004300
817,trade_init,0,0.000300
817,commit,0,0.575300
817,native_hash,321600,1.060100
817,aggregate,5023,1.670500
817,domain_projection,0,0.199600
817,ledger_validate,321600,0.153400
817,ledger_hash,321600,0.866000
817,ledger_export,321600,1.583200
817,pod_hash,321600,0.973000
818,epoch_vectors,67,0.764800
818,building_plan,8,0.109300
818,trade_settle,0,0.000400
818,ledger_apply,0,0.000400
818,employment,6,0.288800
818,production,6,0.515300
818,household,24,1.348300
818,research,1,0.001900
818,trade_dispatch,0,0.007600
818,structural,0,0.000600
818,building_commit,31,0.033100
818,family,2402,0.161400
818,person,28,0.673300
818,prepare,0,0.008100
818,verify,0,0.001100
818,watermark,0,0.010700
818,trade_flow,0,0.000300
818,trade_diagnostics,0,0.001300
818,trade_init,0,0.001200
818,commit,0,0.628000
818,native_hash,321600,1.121800
818,aggregate,2480,1.782200
818,domain_projection,0,0.212200
818,ledger_validate,321600,0.279800
818,ledger_hash,321600,0.875100
818,ledger_export,321600,1.802500
818,pod_hash,321600,0.960300
819,epoch_vectors,67,0.980300
819,building_plan,8,0.209100
819,trade_settle,0,0.000400
819,ledger_apply,0,0.000400
819,employment,6,0.368700
819,production,6,0.570800
819,household,24,1.018100
819,research,1,0.001900
819,trade_dispatch,0,0.007300
819,structural,0,0.000400
819,building_commit,32,0.102100
819,family,2402,0.147200
819,person,28,0.575200
819,prepare,0,0.005600
819,verify,0,0.000900
819,watermark,0,0.006300
819,trade_flow,0,0.000200
819,trade_diagnostics,0,0.001000
819,trade_init,0,0.000800
819,trade_init,0,0.001100
819,trade_init,0,0.000200
819,trade_init,0,0.000200
819,trade_init,0,0.002400
819,trade_init,0,0.000400
819,trade_init,0,0.000700
819,trade_init,0,0.004300
819,trade_init,0,0.000200
819,commit,0,0.573200
819,native_hash,321600,1.070200
819,aggregate,5022,1.677900
819,domain_projection,0,0.200800
819,ledger_validate,321600,0.143400
819,ledger_hash,321600,1.240500
819,ledger_export,321600,1.870700
819,pod_hash,321600,1.960100
820,epoch_vectors,67,0.555200
820,building_plan,8,0.090400
820,trade_settle,0,0.000400
820,ledger_apply,0,0.000400
820,employment,6,0.229000
820,production,6,0.380400
820,household,24,0.791800
820,research,1,0.002400
820,trade_dispatch,0,0.010400
820,structural,0,0.000700
820,building_commit,32,0.203100
820,family,2402,0.416700
820,person,28,1.179700
820,prepare,0,0.015100
820,verify,0,0.001000
820,watermark,0,0.015200
820,trade_flow,0,0.000100
820,trade_diagnostics,0,0.001700
820,trade_init,0,0.001700
820,commit,0,1.241500
820,native_hash,321600,2.042500
820,aggregate,2480,3.333600
820,domain_projection,0,0.437100
820,ledger_validate,321600,0.173200
820,ledger_hash,321600,1.158700
820,ledger_export,321600,2.387500
820,pod_hash,321600,1.019500
821,epoch_vectors,67,0.878000
821,building_plan,7,0.094300
821,trade_settle,0,0.000400
821,ledger_apply,0,0.000800
821,employment,6,0.331000
821,production,6,0.779500
821,household,24,1.321900
821,research,1,0.003100
821,trade_dispatch,0,0.008000
821,structural,0,0.000700
821,building_commit,31,0.043300
821,family,2402,0.220800
821,person,28,1.037300
821,prepare,0,0.011800
821,verify,0,0.002000
821,watermark,0,0.011900
821,trade_flow,0,0.000300
821,trade_diagnostics,0,0.001200
821,trade_init,0,0.002100
821,trade_init,0,0.002600
821,trade_init,0,0.000200
821,trade_init,0,0.000400
821,trade_init,0,0.005400
821,trade_init,0,0.000600
821,trade_init,0,0.001000
821,trade_init,0,0.006000
821,trade_init,0,0.000500
821,commit,0,1.558800
821,native_hash,321600,1.783500
821,aggregate,5023,3.416200
821,domain_projection,0,0.405600
821,ledger_validate,321600,0.232300
821,ledger_hash,321600,1.098400
821,ledger_export,321600,2.743400
821,pod_hash,321600,1.073800
822,epoch_vectors,67,1.105700
822,building_plan,9,0.119800
822,trade_settle,0,0.000300
822,ledger_apply,0,0.000300
822,employment,6,0.234400
822,production,6,0.372400
822,household,24,0.909200
822,research,1,0.002300
822,trade_dispatch,0,0.006600
822,structural,0,0.000400
822,building_commit,33,0.168000
822,family,2402,0.158500
822,person,28,0.620800
822,prepare,0,0.005900
822,verify,0,0.000900
822,watermark,0,0.006800
822,trade_flow,0,0.000200
822,trade_diagnostics,0,0.000800
822,trade_init,0,0.000600
822,commit,0,0.591800
822,native_hash,321600,1.113100
822,aggregate,2480,1.727400
822,domain_projection,0,0.212300
822,ledger_validate,321600,0.147000
822,ledger_hash,321600,0.811300
822,ledger_export,321600,1.549400
822,pod_hash,321600,1.016700
823,epoch_vectors,67,0.559900
823,building_plan,8,0.093100
823,trade_settle,0,0.000400
823,ledger_apply,0,0.000300
823,employment,6,0.231300
823,production,6,0.376900
823,household,24,1.073900
823,research,1,0.002300
823,trade_dispatch,0,0.006400
823,structural,0,0.000500
823,building_commit,32,0.106400
823,family,2402,0.153000
823,person,28,0.830300
823,prepare,0,0.007200
823,verify,0,0.000900
823,watermark,0,0.007300
823,trade_flow,0,0.000100
823,trade_diagnostics,0,0.001100
823,trade_init,0,0.001000
823,trade_init,0,0.001400
823,trade_init,0,0.000200
823,trade_init,0,0.000300
823,trade_init,0,0.003400
823,trade_init,0,0.000300
823,trade_init,0,0.000700
823,trade_init,0,0.004600
823,trade_init,0,0.000400
823,commit,0,0.624600
823,native_hash,321600,1.299500
823,aggregate,5022,1.966500
823,domain_projection,0,0.223400
823,ledger_validate,321600,0.147900
823,ledger_hash,321600,0.832100
823,ledger_export,321600,1.684300
823,pod_hash,321600,1.014200
824,epoch_vectors,67,0.567900
824,building_plan,8,0.094700
824,trade_settle,0,0.000500
824,ledger_apply,0,0.000300
824,employment,6,0.229200
824,production,6,0.372600
824,household,24,1.095900
824,research,1,0.001700
824,trade_dispatch,0,0.006600
824,structural,0,0.000400
824,building_commit,31,0.029400
824,family,2402,0.330100
824,person,28,1.103600
824,prepare,0,0.011400
824,verify,0,0.000900
824,watermark,0,0.010100
824,trade_flow,0,0.000200
824,trade_diagnostics,0,0.001200
824,trade_init,0,0.001400
824,commit,0,1.134800
824,native_hash,321600,1.948700
824,aggregate,2480,3.121100
824,domain_projection,0,0.433000
824,ledger_validate,321600,0.296200
824,ledger_hash,321600,0.948700
824,ledger_export,321600,2.038200
824,pod_hash,321600,1.016000
825,epoch_vectors,67,0.560500
825,opening_audit_full,321600,0.430800
825,building_plan,8,0.090000
825,trade_settle,0,0.000300
825,ledger_apply,0,0.000500
825,employment,6,0.231300
825,production,6,0.390200
825,household,25,1.138700
825,research,1,0.001800
825,trade_dispatch,0,0.006200
825,structural,1,0.046000
825,building_commit,31,0.028300
825,family,2402,0.155400
825,person,28,0.608000
825,prepare,0,0.005000
825,audit_population,0,0.000700
825,audit_market,0,0.722600
825,audit_market,0,0.584200
825,audit_market,0,0.223400
825,audit_transit,0,0.000200
825,audit_escrow,0,0.000200
825,audit_country,0,0.001100
825,verify,0,0.000500
825,watermark,0,0.006000
825,trade_flow,0,0.000200
825,trade_diagnostics,0,0.001000
825,trade_init,0,0.001300
825,trade_init,0,0.001300
825,trade_init,0,0.000200
825,trade_init,0,0.000200
825,trade_init,0,0.003300
825,trade_init,0,0.000300
825,trade_init,0,0.000800
825,trade_init,0,0.003700
825,trade_init,0,0.000200
825,commit,0,0.547600
825,native_hash,321600,1.011200
825,aggregate,327142,3.157200
825,domain_projection,0,0.205900
825,ledger_validate,321600,0.170200
825,ledger_hash,321600,0.873400
825,ledger_export,321600,1.519200
825,pod_hash,321600,0.996400
826,epoch_vectors,67,0.558200
826,building_plan,7,0.057700
826,trade_settle,0,0.000200
826,ledger_apply,0,0.000300
826,employment,6,0.246100
826,production,6,0.385000
826,household,24,0.951500
826,research,1,0.001900
826,trade_dispatch,0,0.007200
826,structural,0,0.056000
826,building_commit,31,0.029100
826,family,2402,0.152500
826,person,28,0.600600
826,prepare,0,0.007000
826,verify,0,0.000600
826,watermark,0,0.007100
826,trade_flow,0,0.000100
826,trade_diagnostics,0,0.001100
826,trade_init,0,0.000900
826,commit,0,0.745300
826,native_hash,321600,1.131900
826,aggregate,2481,1.903000
826,domain_projection,0,0.203900
826,ledger_validate,321600,0.148500
826,ledger_hash,321600,0.712300
826,ledger_export,321600,1.400100
826,pod_hash,321600,1.006500
827,epoch_vectors,67,0.559500
827,building_plan,9,0.118100
827,trade_settle,0,0.000500
827,ledger_apply,0,0.000300
827,employment,6,0.241900
827,production,6,0.353100
827,household,24,1.014500
827,research,1,0.003200
827,trade_dispatch,0,0.007000
827,structural,0,0.070800
827,building_commit,32,0.259400
827,family,2402,0.315600
827,person,28,0.722700
827,prepare,0,0.008300
827,verify,0,0.001300
827,watermark,0,0.014600
827,trade_flow,0,0.000300
827,trade_diagnostics,0,0.001300
827,trade_init,0,0.000900
827,trade_init,0,0.001400
827,trade_init,0,0.000300
827,trade_init,0,0.000300
827,trade_init,0,0.003300
827,trade_init,0,0.000500
827,trade_init,0,0.000900
827,trade_init,0,0.004700
827,trade_init,0,0.000300
827,commit,0,0.870900
827,native_hash,321600,1.198800
827,aggregate,5023,2.123200
827,domain_projection,0,0.203100
827,ledger_validate,321600,0.149600
827,ledger_hash,321600,0.694300
827,ledger_export,321600,1.428700
827,pod_hash,321600,1.023000
828,epoch_vectors,67,0.556800
828,building_plan,8,0.092400
828,trade_settle,0,0.000400
828,ledger_apply,0,0.000400
828,employment,6,0.227000
828,production,6,0.374800
828,household,24,1.076300
828,research,1,0.002000
828,trade_dispatch,0,0.005600
828,structural,0,0.000400
828,building_commit,31,0.029300
828,family,2402,0.265100
828,person,28,0.995400
828,prepare,0,0.005100
828,verify,0,0.000700
828,watermark,0,0.006300
828,trade_flow,0,0.000100
828,trade_diagnostics,0,0.001000
828,trade_init,0,0.000900
828,commit,0,0.582300
828,native_hash,321600,1.088500
828,aggregate,2480,1.692200
828,domain_projection,0,0.203400
828,ledger_validate,321600,0.146400
828,ledger_hash,321600,0.752300
828,ledger_export,321600,1.402100
828,pod_hash,321600,1.098000
829,epoch_vectors,67,0.851500
829,building_plan,8,0.123900
829,trade_settle,0,0.000300
829,ledger_apply,0,0.000400
829,employment,6,0.319100
829,production,6,0.768200
829,household,24,1.068100
829,research,1,0.002400
829,trade_dispatch,0,0.008600
829,structural,0,0.000500
829,building_commit,32,0.112500
829,family,2402,0.155600
829,person,28,0.613800
829,prepare,0,0.006100
829,verify,0,0.000700
829,watermark,0,0.007700
829,trade_flow,0,0.000100
829,trade_diagnostics,0,0.001000
829,trade_init,0,0.000800
829,trade_init,0,0.001100
829,trade_init,0,0.000200
829,trade_init,0,0.000300
829,trade_init,0,0.002600
829,trade_init,0,0.000300
829,trade_init,0,0.000600
829,trade_init,0,0.005000
829,trade_init,0,0.000400
829,commit,0,0.611200
829,native_hash,321600,1.250900
829,aggregate,5024,1.904200
829,domain_projection,0,0.381800
829,ledger_validate,321600,0.147500
829,ledger_hash,321600,0.705000
829,ledger_export,321600,1.417300
829,pod_hash,321600,1.009400
830,epoch_vectors,67,0.541200
830,building_plan,8,0.089100
830,trade_settle,0,0.000200
830,ledger_apply,0,0.000400
830,employment,6,0.225200
830,production,6,0.367100
830,household,24,1.173400
830,research,1,0.002000
830,trade_dispatch,0,0.007000
830,structural,0,0.000400
830,building_commit,32,0.106900
830,family,2402,0.152300
830,person,28,0.574400
830,prepare,0,0.005800
830,verify,0,0.001000
830,watermark,0,0.006700
830,trade_flow,0,0.000100
830,trade_diagnostics,0,0.000700
830,trade_init,0,0.000700
830,commit,0,0.672900
830,native_hash,321600,2.095600
830,aggregate,2480,2.796200
830,domain_projection,0,0.421100
830,ledger_validate,321600,0.280500
830,ledger_hash,321600,1.276800
830,ledger_export,321600,2.247000
830,pod_hash,321600,1.910000
831,epoch_vectors,67,0.907000
831,building_plan,7,0.052400
831,trade_settle,0,0.000400
831,ledger_apply,0,0.000400
831,employment,6,0.219300
831,production,6,0.355800
831,household,24,1.728100
831,research,1,0.002100
831,trade_dispatch,0,0.008100
831,structural,0,0.000400
831,building_commit,31,0.031200
831,family,2402,0.216700
831,person,28,0.907000
831,prepare,0,0.006500
831,verify,0,0.000900
831,watermark,0,0.006900
831,trade_flow,0,0.000300
831,trade_diagnostics,0,0.001000
831,trade_init,0,0.000900
831,trade_init,0,0.001200
831,trade_init,0,0.000200
831,trade_init,0,0.000200
831,trade_init,0,0.002800
831,trade_init,0,0.000300
831,trade_init,0,0.000800
831,trade_init,0,0.004300
831,trade_init,0,0.000200
831,commit,0,0.762100
831,native_hash,321600,1.248300
831,aggregate,5022,2.049100
831,domain_projection,0,0.232500
831,ledger_validate,321600,0.142000
831,ledger_hash,321600,0.799600
831,ledger_export,321600,1.546000
831,pod_hash,321600,1.009900
832,epoch_vectors,67,0.580000
832,building_plan,9,0.115900
832,trade_settle,0,0.000600
832,ledger_apply,0,0.000300
832,employment,6,0.226400
832,production,6,0.372300
832,household,24,1.108100
832,research,1,0.001800
832,trade_dispatch,0,0.006200
832,structural,0,0.000400
832,building_commit,33,0.179300
832,family,2402,0.228000
832,person,28,1.322800
832,prepare,0,0.013400
832,verify,0,0.001000
832,watermark,0,0.013800
832,trade_flow,0,0.000200
832,trade_diagnostics,0,0.001300
832,trade_init,0,0.001400
832,commit,0,0.912200
832,native_hash,321600,2.118400
832,aggregate,2480,3.078300
832,domain_projection,0,0.449600
832,ledger_validate,321600,0.211200
832,ledger_hash,321600,0.696700
832,ledger_export,321600,1.838000
832,pod_hash,321600,1.022100
833,epoch_vectors,67,1.128400
833,building_plan,8,0.091400
833,trade_settle,0,0.000400
833,ledger_apply,0,0.000400
833,employment,6,0.311300
833,production,6,0.379100
833,household,24,1.091400
833,research,1,0.002100
833,trade_dispatch,0,0.006000
833,structural,0,0.000400
833,building_commit,32,0.110000
833,family,2402,0.176700
833,person,28,0.915800
833,prepare,0,0.009600
833,verify,0,0.001600
833,watermark,0,0.013300
833,trade_flow,0,0.000200
833,trade_diagnostics,0,0.001400
833,trade_init,0,0.000800
833,trade_init,0,0.001400
833,trade_init,0,0.000200
833,trade_init,0,0.000300
833,trade_init,0,0.004500
833,trade_init,0,0.000400
833,trade_init,0,0.001100
833,trade_init,0,0.005500
833,trade_init,0,0.000400
833,commit,0,0.813300
833,native_hash,321600,1.270400
833,aggregate,5024,2.138700
833,domain_projection,0,0.226000
833,ledger_validate,321600,0.154900
833,ledger_hash,321600,0.974200
833,ledger_export,321600,1.922100
833,pod_hash,321600,1.240300
834,epoch_vectors,67,0.534000
834,building_plan,8,0.092500
834,trade_settle,0,0.000300
834,ledger_apply,0,0.000400
834,employment,6,0.288500
834,production,6,0.382700
834,household,24,1.199400
834,research,1,0.002100
834,trade_dispatch,0,0.006200
834,structural,0,0.000400
834,building_commit,31,0.029200
834,family,2402,0.167400
834,person,28,0.677200
834,prepare,0,0.005300
834,verify,0,0.000600
834,watermark,0,0.007100
834,trade_flow,0,0.000100
834,trade_diagnostics,0,0.001100
834,trade_init,0,0.001100
834,commit,0,0.589500
834,native_hash,321600,1.159200
834,aggregate,2480,1.772100
834,domain_projection,0,0.259300
834,ledger_validate,321600,0.144600
834,ledger_hash,321600,0.711700
834,ledger_export,321600,1.514500
834,pod_hash,321600,1.125700
835,epoch_vectors,67,0.870200
835,building_plan,8,0.164100
835,trade_settle,0,0.000500
835,ledger_apply,0,0.000600
835,employment,6,0.336800
835,production,6,0.426200
835,household,24,1.421500
835,research,1,0.002200
835,trade_dispatch,0,0.007600
835,structural,0,0.000600
835,building_commit,31,0.031500
835,family,2402,0.160600
835,person,28,0.816200
835,prepare,0,0.007900
835,verify,0,0.001000
835,watermark,0,0.010600
835,trade_flow,0,0.000300
835,trade_diagnostics,0,0.001500
835,trade_init,0,0.001200
835,trade_init,0,0.001800
835,trade_init,0,0.000300
835,trade_init,0,0.000700
835,trade_init,0,0.004700
835,trade_init,0,0.000900
835,trade_init,0,0.000900
835,trade_init,0,0.004100
835,trade_init,0,0.000300
835,commit,0,0.631600
835,native_hash,321600,1.372300
835,aggregate,5022,2.054400
835,domain_projection,0,0.224200
835,ledger_validate,321600,0.155400
835,ledger_hash,321600,0.747200
835,ledger_export,321600,1.502200
835,pod_hash,321600,0.985600
836,epoch_vectors,67,0.544600
836,building_plan,7,0.062600
836,trade_settle,0,0.000400
836,ledger_apply,0,0.000400
836,employment,6,0.228700
836,production,6,0.383100
836,household,24,0.920100
836,research,1,0.002800
836,trade_dispatch,0,0.009600
836,structural,0,0.000900
836,building_commit,31,0.045000
836,family,2402,0.404300
836,person,28,1.193000
836,prepare,0,0.010800
836,verify,0,0.001200
836,watermark,0,0.015600
836,trade_flow,0,0.000300
836,trade_diagnostics,0,0.001500
836,trade_init,0,0.001900
836,commit,0,0.928500
836,native_hash,321600,1.599100
836,aggregate,2480,2.578100
836,domain_projection,0,0.235200
836,ledger_validate,321600,0.154300
836,ledger_hash,321600,1.154500
836,ledger_export,321600,2.374300
836,pod_hash,321600,1.577300
837,epoch_vectors,67,0.788500
837,building_plan,9,0.175500
837,trade_settle,0,0.000800
837,ledger_apply,0,0.000400
837,employment,6,0.305300
837,production,6,0.498700
837,household,25,1.375100
837,research,1,0.003100
837,trade_dispatch,0,0.008800
837,structural,1,0.092800
837,building_commit,32,0.217200
837,family,2402,0.259300
837,person,28,1.387600
837,prepare,0,0.018300
837,verify,0,0.001300
837,watermark,0,0.017500
837,trade_flow,0,0.000200
837,trade_diagnostics,0,0.001500
837,trade_init,0,0.001600
837,trade_init,0,0.001800
837,trade_init,0,0.000300
837,trade_init,0,0.000300
837,trade_init,0,0.006900
837,trade_init,0,0.000400
837,trade_init,0,0.001400
837,trade_init,0,0.007900
837,trade_init,0,0.000500
837,commit,0,0.897800
837,native_hash,321600,1.196800
837,aggregate,5025,2.173400
837,domain_projection,0,0.222800
837,ledger_validate,321600,0.153600
837,ledger_hash,321600,0.795200
837,ledger_export,321600,1.586700
837,pod_hash,321600,1.012700
838,epoch_vectors,67,0.587900
838,building_plan,8,0.095700
838,trade_settle,0,0.000300
838,ledger_apply,0,0.000300
838,employment,6,0.254200
838,production,6,0.392600
838,household,24,0.776400
838,research,1,0.002300
838,trade_dispatch,0,0.007200
838,structural,0,0.046600
838,building_commit,31,0.028300
838,family,2402,0.155700
838,person,28,0.722900
838,prepare,0,0.005900
838,verify,0,0.000900
838,watermark,0,0.006700
838,trade_flow,0,0.000200
838,trade_diagnostics,0,0.000600
838,trade_init,0,0.000800
838,commit,0,0.568400
838,native_hash,321600,1.112400
838,aggregate,2481,1.702400
838,domain_projection,0,0.212500
838,ledger_validate,321600,0.147200
838,ledger_hash,321600,0.757800
